,Rank,Name,Total,Singles,Doubles
56,57,"Hijikata, Rinky","370,825","339,702","31,123"
57,58,"Fonseca, Joao","365,825","289,980","75,845"
58,59,"Atmane, Terence","362,023","347,330","14,693"
59,60T,"Heliovaara, Harri","361,683",0,"361,683"
60,60T,"Patten, Henry","361,683",0,"361,683"
61,62,"Kovacevic, Aleksandar","354,008","342,263","11,745"
62,63,"Ugo Carabelli, Camilo","343,633","310,030","33,603"
63,64,"Mannarino, Adrian","339,963","325,270","14,693"
64,65,"Zhang, Zhizhen","338,383","323,690","14,693"
65,66,"Majchrzak, Kamil","338,197","333,972","4,225"
66,67,"Dzumhur, Damir","332,885","315,432","17,453"
67,68,"Munar, Jaume","332,513","311,141","21,372"
68,69,"Fucsovics, Marton","332,401","332,401",0
69,70,"Shevchenko, Alexander","326,962","310,353","16,609"
70,71,"Tirante, Thiago Agustin","324,214","317,327","6,887"
71,72,"Bellucci, Mattia","319,143","304,450","14,693"
72,73,"Brooksby, Jenson","315,325","315,325",0
73,74,"Popyrin, Alexei","312,778","300,058","12,720"
74,75,"Hanfmann, Yannick","300,237","300,237",0
75,76,"Guinard, Manuel","299,603",0,"299,603"
76,77,"Andreozzi, Guido","296,398",0,"296,398"
77,78,"Giron, Marcos","296,360","296,360",0
78,79,"Mpetshi Perricard, Giovanni","294,733","292,978","1,755"
79,80,"Duckworth, James","290,480","274,812","15,668"
80,81,"Spizzirri, Eliot","283,689","283,689",0
81,82,"Opelka, Reilly","283,177","273,422","9,755"
82,83,"Walton, Adam","281,643","265,045","16,598"
83,84,"Draper, Jack","278,175","278,175",0
84,85,"Comesana, Francisco","278,025","261,427","16,598"
85,86,"Royer, Valentin","276,504","274,532","1,972"
86,87,"Diallo, Gabriel","274,815","259,930","14,885"
87,88,"Nava, Emilio","273,597","266,672","6,925"
88,89,"Collignon, Raphael","272,573","256,125","16,448"
89,90T,"Granollers, Marcel","271,356",0,"271,356"
90,90T,"Zeballos, Horacio","271,356",0,"271,356"
91,92,"Cerundolo, Juan Manuel","269,537","246,330","23,207"
92,93,"Wu, Yibing","266,687","266,687",0
93,94,"Kubler, Jason","263,855","101,720","162,135"
94,95,"Landaluce, Martin","263,106","263,106",0
95,96,"O'Connell, Christopher","259,738","259,738",0
96,97,"Medjedovic, Hamad","255,691","255,691",0
97,98,"Altmaier, Daniel","251,824","251,824",0
98,99,"Shang, Juncheng","247,770","219,352","28,418"
99,100,"Faria, Jaime","243,094","237,089","6,005"
100,101,"Muller, Alexandre","241,352","222,838","18,514"
101,102,"Carreno Busta, Pablo","239,732","233,657","6,075"
102,103,"Svajda, Zachary","239,330","238,520",810
103,104,"Burruchaga, Roman Andres","232,997","226,400","6,597"
104,105,"Martinez, Pedro","231,331","206,151","25,180"
105,106,"Bautista Agut, Roberto","228,666","228,666",0
106,107,"Dimitrov, Grigor","226,240","214,870","11,370"
107,108,"Damm, Martin","226,046","213,313","12,733"
108,109,"Struff, Jan-Lennard","219,353","219,353",0
109,110,"Sweeny, Dane","217,910","201,487","16,423"
110,111,"Polmans, Marc","214,574","36,599","177,975"
111,112,"Gea, Arthur","213,932","213,932",0
112,113,"Schoolkate, Tristan","207,968","189,930","18,038"
113,114,"Maestrelli, Francesco","207,805","207,260",545
114,115,"Buse, Ignacio","206,370","202,620","3,750"
115,116,"Zheng, Michael","202,217","202,217",0
116,117T,"Arribage, Theo","200,481",0,"200,481"
117,117T,"Olivetti, Albano","200,481",0,"200,481"
118,119,"Bonzi, Benjamin","200,079","200,079",0
119,120,"Blockx, Alexander","196,168","195,588",580
120,121,"Mochizuki, Shintaro","194,945","194,365",580
121,122,"de Jong, Jesper","193,959","178,477","15,482"
122,123,"Melo, Marcelo","192,778",0,"192,778"
123,124,"Berrettini, Matteo","192,550","192,550",0
124,125,"Kypson, Patrick","192,315","192,315",0
125,126,"Svrcina, Dalibor","191,614","191,310",304
126,127T,"Arevalo, Marcelo","188,701",0,"188,701"
127,127T,"Pavic, Mate","188,701",0,"188,701"
128,129,"McDonald, Mackenzie","187,831","182,011","5,820"
129,130,"Fearnley, Jacob","185,877","184,902",975
130,131,"Van Assche, Luca","185,805","185,805",0
131,132,"Vukic, Aleksandar","182,135","182,135",0
132,133,"Sonego, Lorenzo","181,077","162,562","18,515"
133,134,"Basavareddy, Nishesh","180,957","180,957",0
134,135,"Prizmic, Dino","180,210","180,210",0
135,136,"Monfils, Gael","179,920","179,920",0
136,137,"Fery, Arthur","177,482","177,482",0
137,138,"Sakamoto, Rei","171,630","170,765",865
138,139,"Nardi, Luca","170,863","170,863",0
139,140,"Merida, Daniel","170,575","170,575",0
140,141,"Harris, Billy","169,061","167,486","1,575"
141,142,"Thompson, Jordan","168,930","153,372","15,558"
142,143T,"Doumbia, Sadio","164,748",0,"164,748"
143,143T,"Reboul, Fabien","164,748",0,"164,748"
144,145,"Trungelliti, Marco","161,621","161,331",290
145,146,"Garin, Cristian","161,303","146,610","14,693"
146,147,"Arnaldi, Matteo","160,510","160,510",0
147,148,"Jacquet, Kyrian","160,175","160,175",0
148,149,"Draxl, Liam","157,270","150,725","6,545"
149,150,"Wong, Coleman","156,019","152,794","3,225"
150,151,"Budkov Kjaer, Nicolai","153,782","153,782",0
151,152,"Gaston, Hugo","152,982","152,982",0
152,153,"Shimabukuro, Sho","148,914","148,914",0
153,154,"Luz, Orlando","146,874","2,050","144,824"
154,155,"Bhambri, Yuki","145,554",0,"145,554"
155,156,"Vallejo, Adolfo Daniel","145,329","143,444","1,885"
156,157,"Matos, Rafael","144,824",0,"144,824"
157,158,"Ymer, Elias","143,591","143,591",0
158,159,"Herbert, Pierre-Hugues","142,817","101,863","40,954"
159,160,"Pinnington Jones, Jack","141,209","141,209",0
160,161,"Goransson, Andre","139,691",0,"139,691"
161,162T,"Cash, Julian","135,247",0,"135,247"
162,162T,"Glasspool, Lloyd","135,247",0,"135,247"
163,164,"Erler, Alexander","133,033",0,"133,033"
164,165,"Barrios Vera, Tomas","132,340","131,615",725
165,166T,"Frantzen, Constantin","130,361",0,"130,361"
166,166T,"Haase, Robin","130,361",0,"130,361"
167,168,"Johnson, Luke","127,372",0,"127,372"
168,169,"Zielinski, Jan","124,167",0,"124,167"
169,170,"Arends, Sander","123,006",0,"123,006"
170,171,"Bu, Yunchaokete","120,260","120,260",0
171,172,"Droguet, Titouan","119,296","119,296",0
172,173,"Smith, John-Patrick","118,648",0,"118,648"
173,174,"Basilashvili, Nikoloz","117,267","117,267",0
174,175,"Ofner, Sebastian","117,244","114,653","2,591"
175,176,"Miedler, Lucas","116,500",0,"116,500"
176,177,"Gaubas, Vilius","116,483","115,022","1,461"
177,178,"Djere, Laslo","114,940","114,940",0
178,179,"Cabral, Francisco","113,249",0,"113,249"
179,180,"Echargui, Moez","111,538","104,842","6,696"
180,181,"Misolic, Filip","110,816","110,816",0
181,182,"Lajovic, Dusan","109,281","109,281",0
182,183,"Travaglia, Stefano","107,525","104,786","2,739"
183,184,"Mejia, Nicolas","104,019","102,284","1,735"
184,185,"Rodesch, Chris","102,610","102,610",0
185,186,"Taberner, Carlos","102,235","102,235",0
186,187,"Galloway, Robert","100,447",0,"100,447"
187,188,"Pacheco Mendez, Rodrigo","99,009","73,204","25,805"
188,189,"Carballes Baena, Roberto","98,919","98,008",911
189,190T,"Krajicek, Austin","95,473",0,"95,473"
190,190T,"Mektic, Nikola","95,473",0,"95,473"
191,192,"Choinski, Jan","95,017","95,017",0
192,193,"Rikl, Patrik","94,427",0,"94,427"
193,194,"McCabe, James","92,341","61,618","30,723"
194,195T,"Cash, Robert","90,995",0,"90,995"
195,195T,"Tracy, JJ","90,995",0,"90,995"
196,197,"Rocha, Henrique","88,594","82,276","6,318"
197,198,"Bolt, Alex","86,932","70,719","16,213"
198,199,"Smith, Colton","86,895","86,895",0
199,200,"Tseng, Chun-Hsin","86,825","86,825",0
200,201,"Passaro, Francesco","86,642","85,181","1,461"
201,202,"Heide, Gustavo","86,565","71,845","14,720"
202,203,"Galarneau, Alexis","85,896","85,896",0
203,204,"King, Evan","84,856",0,"84,856"
204,205,"Jebens, Hendrik","84,523",0,"84,523"
205,206,"Nouza, Petr","84,411",0,"84,411"
206,207,"Ho, Ray","84,184",0,"84,184"
207,208,"Llamas Ruiz, Pablo","84,077","80,517","3,560"
208,209,"Coppejans, Kimmer","83,869","81,742","2,127"
209,210,"Virtanen, Otto","82,008","82,008",0
210,211,"Stevens, Bart","81,591",0,"81,591"
211,212,"Sachko, Vitaliy","81,589","75,585","6,004"
212,213,"Peers, John","81,563",0,"81,563"
213,214,"Pellegrino, Andrea","80,998","77,164","3,834"
214,215,"Kirkov, Vasil","80,984",0,"80,984"
215,216,"Nys, Hugo","80,777",0,"80,777"
216,217,"Oberleitner, Neil","79,614","5,396","74,218"
217,218,"Dellien, Hugo","77,774","77,309",465
218,219,"Roger-Vasselin, Edouard","77,572",0,"77,572"
219,220,"Diaz Acosta, Facundo","76,119","75,364",755
220,221,"Moller, Elmer","75,690","73,785","1,905"
221,222,"Gojo, Borna","75,492","75,492",0
222,223,"Harris, Lloyd","75,266","74,686",580
223,224,"Hassan, Benjamin","75,081","72,490","2,591"
224,225,"Pavlovic, Luka","74,998","68,678","6,320"
225,226T,"Schnaitter, Jakob","74,729",0,"74,729"
226,226T,"Wallner, Mark","74,729",0,"74,729"
227,228,"Den Ouden, Guy","74,573","74,573",0
228,229,"Cina, Federico","74,491","74,491",0
229,230T,"Grenier, Hugo","73,293","72,713",580
230,230T,"Kouame, Moise","73,293","73,293",0
231,232,"Krawietz, Kevin","72,835",0,"72,835"
232,233,"Glinka, Daniil","72,471","72,471",0
233,234,"Boyer, Tristan","72,229","72,229",0
234,235,"Cecchinato, Marco","72,145","71,565",580
235,236,"Pel, David","71,409",0,"71,409"
236,237,"Cassone, Murphy","71,002","71,002",0
237,238,"Riedi, Leandro","70,723","70,723",0
238,239,"Rodionov, Jurij","70,657","70,657",0
239,240,"Molcan, Alex","69,873","69,252",621
240,241T,"Gonzalez, Maximo","69,537",0,"69,537"
241,241T,"Molteni, Andres","69,537",0,"69,537"
242,243,"Tu, Li","68,401","37,130","31,271"
243,244,"Bailly, Gilles Arnaud","68,056","67,174",882
244,245,"Loffhagen, George","67,336","67,336",0
245,246,"Reis Da Silva, Joao Lucas","66,729","63,099","3,630"
246,247,"Blanchet, Ugo","66,355","64,673","1,682"
247,248,"Tomic, Bernard","65,985","65,230",755
248,249,"Gonzalez, Santiago","65,854",0,"65,854"
249,250,"Zeppieri, Giulio","65,650","65,650",0
250,251,"Piros, Zsombor","65,227","65,227",0
251,252,"Clarke, Jay","63,945","57,835","6,110"
252,253,"Barrena, Alex","63,919","63,164",755
253,254,"Klein, Lukas","63,834","63,834",0
254,255,"Ficovich, Juan Pablo","63,639","61,614","2,025"
255,256,"Jarry, Nicolas","62,369","60,464","1,905"
256,257,"Tabur, Clement","61,690","61,196",494
257,258,"Bueno, Gonzalo","61,210","57,940","3,270"
258,259,"Pavlasek, Adam","60,845",0,"60,845"
259,260,"Blanch, Darwin","60,775","59,910",865
260,261,"Neumayer, Lukas","60,738","60,420",318
261,262,"Olivieri, Genaro Alberto","59,461","58,544",917
262,263,"Kolar, Zdenek","59,401","53,083","6,318"
263,264,"Kym, Jerome","59,157","59,157",0
264,265,"Seyboth Wild, Thiago","58,505","58,215",290
265,266,"Arneodo, Romain","56,487",0,"56,487"
266,267,"Demoliner, Marcelo","56,345",0,"56,345"
267,268,"Puetz, Tim","54,985",0,"54,985"
268,269,"Krueger, Mitchell","54,979","54,979",0
269,270,"Balaji, N.Sriram","54,396",0,"54,396"
270,271,"Gueymard Wayenburg, Sascha","53,125","52,955",170
271,272,"Hewitt, Cruz","52,776","36,358","16,418"
272,273,"Chidekh, Clement","52,579","47,825","4,754"
273,274,"Engel, Justin","50,794","50,492",302
274,275,"Galan, Daniel Elahi","50,489","48,004","2,485"
275,276,"Mmoh, Michael","49,727","49,727",0
276,277,"Habib, Hady","49,724","49,724",0
277,278,"Andrade, Andy","49,687","27,560","22,127"
278,279,"Giustino, Lorenzo","49,062","49,062",0
279,280,"Bouquier, Arthur","48,880","44,701","4,179"
280,281,"Seggerman, Ryan","48,830",895,"47,935"
281,282,"Prado Angelo, Juan Carlos","48,406","46,451","1,955"
282,283,"Schwaerzler, Joel","48,381","46,891","1,490"
283,284,"Onclin, Gauthier","48,140","47,595",545
284,285,"Dodig, Matej","48,044","47,033","1,011"
285,286,"Monteiro, Thiago","47,425","47,425",0
286,287,"Skatov, Timofey","46,010","46,010",0
287,288,"Cazaux, Arthur","45,970","45,970",0
288,289,"Verbeek, Sem","45,425",0,"45,425"
289,290,"Guillen Meza, Alvaro","45,246","42,894","2,352"
290,291,"Romboli, Fernando","45,013",0,"45,013"
291,292,"Crawford, Oliver","44,944","44,654",290
292,293,"Vocel, Matej","44,713",0,"44,713"
293,294,"Miguel, Guto","44,605","30,100","14,505"
294,295,"Added, Dan","44,352","40,925","3,427"
295,296,"Paul, Jakub","44,309","4,879","39,430"
296,297,"Ellis, Blake","43,874","43,584",290
297,298,"Sanchez, Luca","43,652",623,"43,029"
298,299,"Rojer, Jean-Julien","42,970",0,"42,970"
299,300,"Sakellaridis, Stefanos","42,831","42,661",170
300,301,"Brancaccio, Raul","42,420","40,901","1,519"
301,302,"Nishioka, Yoshihito","42,375","42,375",0
302,303,"Ram, Rajeev","41,987",0,"41,987"
303,304,"Sekulic, Philip","41,893","41,893",0
304,305,"Martin Tiffon, Pol","41,163","40,076","1,087"
305,306,"Holmgren, August","40,786","40,473",313
306,307,"Lajal, Mark","40,639","40,639",0
307,308,"Holt, Brandon","40,325","40,325",0
308,309,"Svajda, Trevor","40,095","39,285",810
309,310,"Reyes-Varela, Miguel","39,663",0,"39,663"
310,311,"Escobar, Gonzalo","39,610",0,"39,610"
311,312,"Hsu, Yu Hsiou","39,310","38,946",364
312,313,"Bertola, Remy","39,199","36,928","2,271"
313,314,"Marcondes, Igor","39,140","32,640","6,500"
314,315,"Jasika, Omar","38,926","38,249",677
315,316,"Mayot, Harold","38,754","38,754",0
316,317,"Behar, Ariel","37,162",0,"37,162"
317,318,"Martineau, Matteo","37,116","35,229","1,887"
318,319,"Midon, Lautaro","36,790","34,200","2,590"
319,320,"Hidalgo, Diego","36,733",0,"36,733"
320,321,"Mikrut, Luka","36,410","33,337","3,073"
321,322,"Samuel, Toby","36,153","35,849",304
322,323,"Soto, Matias","36,017","30,657","5,360"
323,324,"Durasovic, Viktor","35,964","35,490",474
324,325,"Moreno De Alboran, Nicolas","35,799","35,509",290
325,326,"Trhac, Patrik","35,468",0,"35,468"
326,327,"Marinkov, Pavle","35,307","34,727",580
327,328,"Bouzige, Moerani","35,237","34,925",312
328,329,"Kotov, Pavel","35,213","35,213",0
329,330,"Mena, Facundo","34,578","25,107","9,471"
330,331,"Fatic, Nerman","34,333","32,479","1,854"
331,332,"Winter, Edward","33,793","33,213",580
332,333,"Romios, Matthew","33,563",0,"33,563"
333,334,"Peniston, Ryan","33,013","33,013",0
334,335,"Willis, Marcus","32,929",0,"32,929"
335,336,"Boscardin Dias, Pedro","32,785","29,700","3,085"
336,337,"Noguchi, Rio","32,125","30,540","1,585"
337,338,"Justo, Guido Ivan","32,090","29,120","2,970"
338,339,"Kukushkin, Mikhail","31,967","31,967",0
339,340,"Kittay, Benjamin","31,864",0,"31,864"
340,341,"Gill, Felix","31,276","30,452",824
341,342,"Bernet, Henry","31,125","30,583",542
342,343,"Watanuki, Yosuke","30,155","30,155",0
343,344,"Cadenasso, Gianluca","29,957","25,321","4,636"
344,345,"Houkes, Max","29,899","23,193","6,706"
345,346,"Moro Canas, Alejandro","29,374","28,215","1,159"
346,347,"Collarini, Andrea","29,340","17,760","11,580"
347,348,"Kozlov, Stefan","29,105","27,775","1,330"
348,349,"Martin, Fabrice","29,086",0,"29,086"
349,350,"Smith, Keegan","28,988","24,945","4,043"
350,351,"Kokkinakis, Thanasi","28,733","12,285","16,448"
351,352,"Huesler, Marc-Andrea","28,697","25,278","3,419"
352,353,"Jianu, Filip Cristian","28,617","27,302","1,315"
353,354,"Meligeni Alves, Felipe","28,555","14,630","13,925"
354,355,"Wendelken, Harry","28,536","24,847","3,689"
355,356,"Alharrasi, Mubarak","28,170","22,095","6,075"
356,357,"Popko, Dmitry","28,094","28,094",0
357,358,"Dostanic, Stefan","27,741","27,196",545
358,359,"Butvilas, Edas","27,650","25,176","2,474"
359,360,"Gille, Sander","27,527",0,"27,527"
360,361,"Watt, James","27,254","9,250","18,004"
361,362,"Evans, Daniel","27,049","27,049",0
362,363,"Rottgering, Mees","27,041","26,567",474
363,364,"Gomez, Federico Agustin","26,765","24,105","2,660"
364,365,"Martin, Andres","26,615","23,650","2,965"
365,366,"Isaro, Pruchya","26,382",0,"26,382"
366,367,"Kaliyanda Poonacha, Niki","26,327",0,"26,327"
367,368,"Dhamne, Manas","26,044","24,908","1,136"
368,369,"Forejtek, Jonas","25,969","24,129","1,840"
369,370,"Pereira, Tiago","25,833","14,034","11,799"
370,371,"Gentzsch, Tom","25,048","25,048",0
371,372,"Agamenone, Franco","24,214","22,256","1,958"
372,373,"Kyrgios, Nick","24,188","7,740","16,448"
373,374,"Kiger, Mac","23,695",0,"23,695"
374,375,"Reymond, Arthur","23,522","2,473","21,049"
375,376,"Ferreira Silva, Frederico","23,517","23,517",0
376,377,"Squire, Henri","23,329","23,152",177
377,378,"Sanchez Izquierdo, Nikolas","23,325","21,062","2,263"
378,379,"Varillas, Juan Pablo","22,775","22,775",0
379,380,"Simakin, Ilia","22,687","21,435","1,252"
380,381,"Ribeiro, Eduardo","22,630","12,440","10,190"
381,382,"Ebden, Matthew","22,347",0,"22,347"
382,383,"Barrientos, Nicolas","22,337",415,"21,922"
383,384,"Dutra da Silva, Daniel","22,280","18,015","4,265"
384,385,"Romano, Filippo","21,876","19,094","2,782"
385,386,"Damas, Miguel","21,689","19,715","1,974"
386,387,"Ribecai, Michele","21,683","21,282",401
387,388,"Hilderbrand, Trey","21,461",455,"21,006"
388,389,"Broom, Charles","21,271","16,455","4,816"
389,390,"Bennani, Reda","21,057","14,885","6,172"
390,391,"Torres, Juan Bautista","21,020","18,215","2,805"
391,392,"Bondioli, Federico","20,859","18,626","2,233"
392,393,"Blancaneaux, Geoffrey","20,828","17,838","2,990"
393,394,"Harper, Patrick","20,644",0,"20,644"
394,395,"Poljicak, Mili","20,446","17,660","2,786"
395,396,"Zormann, Marcelo","20,380",530,"19,850"
396,397,"Geerts, Michael","20,365","15,000","5,365"
397,398,"Dedura, Diego","20,193","20,193",0
398,399,"Pieczonka, Filip","20,150","1,659","18,491"
399,400,"Broady, Liam","19,855","18,928",927
400,401,"Kicker, Nicolas","19,785","9,730","10,055"
401,402,"Ajdukovic, Duje","19,585","17,981","1,604"
402,403,"Delaney, Jake","19,543","8,880","10,663"
403,404,"Napolitano, Stefano","19,412","18,906",506
404,405,"Masur, Daniel","18,729","12,776","5,953"
405,406,"Stalder, Reese","18,728",0,"18,728"
406,407,"Zhou, Yi","18,720","16,295","2,425"
407,408,"Villanueva, Gonzalo","18,690","11,960","6,730"
408,409,"Martinez, Alex","18,530","18,205",325
409,410,"Rincon, Daniel","18,521","17,565",956
410,411T,"Golubev, Andrey","18,503",0,"18,503"
411,411T,"Nedovyesov, Aleksandr","18,503",0,"18,503"
412,413,"Roncadelli, Franco","18,425","16,855","1,570"
413,414,"Mrva, Maxim","18,284","18,284",0
414,415,"Reynolds, Finn","18,004",0,"18,004"
415,416,"Vliegen, Joran","17,911",0,"17,911"
416,417,"Bicknell, Blaise","17,652","17,652",0
417,418,"Blanch, Dali","17,639","17,110",529
418,419,"La Serna, Juan Manuel","17,595","17,115",480
419,420,"Nagal, Sumit","17,584","16,397","1,187"
420,421,"Brkic, Tomislav","17,453",0,"17,453"
421,422,"Baadi, Taha","17,397","15,095","2,302"
422,423,"Ambrogi, Luciano Emanuel","17,300","14,286","3,014"
423,424,"Kestelboim, Mariano","17,280","2,570","14,710"
424,425,"Drzewiecki, Karol","17,272",0,"17,272"
425,426,"Safiullin, Roman","17,266","17,266",0
426,427,"Saraiva Dos Santos, Paulo Andre","17,214","10,680","6,534"
427,428,"Kuzmanov, Dimitar","17,164","16,699",465
428,429,"Boitan, Adrian","17,146","16,836",310
429,430,"Dalla Valle, Enrico","16,968","16,546",422
430,431,"Rodriguez Taverna, Santiago","16,852","13,250","3,602"
431,432,"Michalski, Daniel","16,546","15,355","1,191"
432,433,"Bertrand, Robin","16,287","14,961","1,326"
433,434,"Uchiyama, Yasutaka","16,255","15,120","1,135"
434,435,"Ilagan, Andre","16,161","14,752","1,409"
435,436,"Jones, Maximus","16,115","14,409","1,706"
436,437,"Bennani, Karim","16,027","13,639","2,388"
437,438,"Zhukayev, Beibit","15,995","14,910","1,085"
438,439,"Prihodko, Oleg","15,674","15,674",0
439,440,"Goffin, David","15,622","15,622",0
440,441,"Venus, Michael","15,617",0,"15,617"
441,442,"Milavsky, Daniel","15,584","11,990","3,594"
442,443,"Matuszewski, Piotr","15,545",0,"15,545"
443,444,"Negritu, Christoph","15,344","9,620","5,724"
444,445,"Donski, Alexander","15,248","4,948","10,300"
445,446,"Zahraj, Patrick","15,234","13,603","1,631"
446,447,"Gakhov, Ivan","15,204","15,204",0
447,448,"Sanchez Quilez, Alejo","15,113","14,800",313
448,449,"Faurel, Thomas","15,004","14,834",170
449,450,"Magadan, Alan","14,943","13,489","1,454"
450,451,"Aboian, Valerio","14,889","12,743","2,146"
451,452,"Stevenson, David","14,863",0,"14,863"
452,453,"Barton, Hynek","14,704","14,198",506
453,454,"Bar Biryukov, Petr","14,650","12,020","2,630"
454,455,"Krumich, Martin","14,629","14,147",482
455,456T,"Liutarevich, Ivan","14,617",0,"14,617"
456,456T,"Lokoli, Laurent","14,617","14,617",0
457,458,"Poling, Karl","14,589","7,770","6,819"
458,459,"Kasnikowski, Maks","14,569","14,569",0
459,460,"Shick, Braden","14,540","12,588","1,952"
460,461,"Martin, Dan","14,490","13,190","1,300"
461,462,"Kingsley, Cannon","14,483","11,231","3,252"
462,463,"Sanchez Jover, Carlos","14,453","12,467","1,986"
463,464,"Hernandez, Alex","14,448","12,213","2,235"
464,465,"Johns, Garrett","14,411","9,960","4,451"
465,466,"Shelbayh, Abdullah","14,406","11,540","2,866"
466,467,"Visker, Niels","14,394","8,960","5,434"
467,468,"Stricker, Dominic","14,362","14,362",0
468,469,"Rybakov, Alex","14,235","14,235",0
469,470,"Zink, Tyler","14,183","11,875","2,308"
470,471,"Dellien, Murkel","14,165","13,195",970
471,472,"Boogaard, Thijs","13,944","13,944",0
472,473,"Gengel, Marek","13,775","13,605",170
473,474,"Jubb, Paul","13,713","13,552",161
474,475,"Latinovic, Stefan","13,661",895,"12,766"
475,476,"Banthia, Siddhant","13,614","1,055","12,559"
476,477,"Huertas del Pino, Conner","13,585","8,435","5,150"
477,478,"Harper, Cleeve","13,571",278,"13,293"
478,479,"Alkaya, Mert","13,530","12,922",608
479,480,"Broska, Florian","13,511","13,198",313
480,481,"Vandecasteele, Quinn","13,471","13,374",97
481,482,"Kopp, Sandro","13,311","11,503","1,808"
482,483,"Bax, Florent","13,272","11,595","1,677"
483,484,"Daniel, Taro","13,255","13,255",0
484,485,"Paris, Joshua","13,251",0,"13,251"
485,486,"Denolly, Corentin","13,210","10,300","2,910"
486,487,"Nagel, Arthur","13,010","9,713","3,297"
487,488,"Coulibaly, Eliakim","12,999","10,290","2,709"
488,489,"Ayeni, Alafia","12,922","9,862","3,060"
489,490,"Moriya, Hiroki","12,870","12,870",0
490,491,"Estevez, Juan","12,791","9,725","3,066"
491,492,"De Jonge, Daniel","12,774","5,643","7,131"
492,493,"Sach, Tai","12,769","8,195","4,574"
493,494,"Vasami, Jacopo","12,738","11,729","1,009"
494,495,"Cukierman, Daniel","12,720",895,"11,825"
495,496,"Guerrieri, Andrea","12,704","12,527",177
496,497T,"Callejon Hernando, Sergio","12,690","10,261","2,429"
497,497T,"Jones, Ben","12,690","6,310","6,380"
498,499,"Ramanathan, Ramkumar","12,572","1,110","11,462"
499,500,"Georgiev, Georgi","12,430","6,355","6,075"
