,Rank,diff,pct,women,men
0,1,-119700,117.94602698650674,"BENCIC, BELINDA","Hurkacz, Hubert"
1,2,-156900,139.47169811320754,"GAUFF, COCO","de Minaur, Alex"
2,3,-120000,132.70645952575632,"SWIATEK, IGA","Bergs, Zizou"
3,4,-32565,110.28909952606637,"KREJCIKOVA, BARBORA","Fritz, Taylor"
4,5,-3000,100.96930533117931,"MERTENS, ELISE","Auger-Aliassime, Felix"
5,6,8500,97.25363489499192,"PAOLINI, JASMINE","Zverev, Alexander"
6,7,9615,96.79622811255685,"MBOKO, VICTORIA","Baez, Sebastian"
7,8,51505,81.76555972527083,"ANDREEVA, MIRRA","Mensik, Jakub"
8,9,37665,85.51401869158879,"SABALENKA, ARYNA","Tsitsipas, Stefanos"
9,10,12285,93.26055352881477,"OSAKA, NAOMI","Ruud, Casper"
10,11,-3700,102.45033112582782,"SAKKARI, MARIA","Cobolli, Flavio"
11,12,10400,92.82758620689656,"KOSTYUK, MARTA","Rinderknech, Arthur"
12,13,31975,77.94827586206895,"RADUCANU, EMMA","Wawrinka, Stan"
13,14,10510,91.35050613118261,"LYS, EVA","Machac, Tomas"
14,15,5185,95.45414694020691,"JOINT, MAYA","Medvedev, Daniil"
15,16,4220,96.24170637217794,"BOUZAS MANEIRO, JESSICA","Griekspoor, Tallon"
16,17,12781,88.17296837118057,"SIERRA, SOLANA","Harris, Billy"
17,18,14460,86.41743377794477,"HUNTER, STORM","Bublik, Alexander"
18,19,11067,88.87738693467337,"BIRRELL, KIMBERLY","Zhang, Zhizhen"
19,20,4121,95.4227894216565,"SHNAIDER, DIANA","Blockx, Alexander"
20,21,-3775,104.65159263138439,"MUCHOVA, KAROLINA","Munar, Jaume"
21,22,3515,95.64058042912067,"PEGULA, JESSICA","Musetti, Lorenzo"
22,23,5408,93.25542820797426,"OSTAPENKO, JELENA","Wong, Coleman"
23,24,1925,97.3644578313253,"KEYS, MADISON","Giron, Marcos"
24,25,3855,94.48142581060769,"ZHU, LIN","Humbert, Ugo"
25,26,12675,81.44488361879667,"SAMSONOVA, LIUDMILA","Nakashima, Brandon"
26,27,8403,86.57732057569126,"ZHANG, SHUAI","Lajovic, Dusan"
27,28,11133,81.35113404134142,"SINIAKOVA, KATERINA","Klein, Lukas"
28,29,9513,83.5566003491608,"HSIEH, SU-WEI","Van Assche, Luca"
29,30,12318,78.6564552180618,"CRISTIAN, JAQUELINE","Herbert, Pierre-Hugues"
30,31,12813,77.50645155627338,"BUCSA, CRISTINA","Bailly, Gilles Arnaud"
31,32,14708,73.91412305127432,"COCCIARETTO, ELISABETTA","Boyer, Tristan"
32,33,14923,73.5328024404519,"LAMENS, SUZAN","Loffhagen, George"
33,34,15379,72.44054979122986,"ALEXANDROVA, EKATERINA","Coppejans, Kimmer"
34,35,15379,72.44054979122986,"BADOSA, PAULA","McDonald, Mackenzie"
35,36,17403,68.81350465028761,"SVITOLINA, ELINA","Travaglia, Stefano"
36,37,17928,67.87269501639696,"PEREZ, ELLEN","Trungelliti, Marco"
37,38,18163,67.451570704084,"RYBAKINA, ELENA","Vallejo, Adolfo Daniel"
38,39,18698,66.49284088669069,"BOUZKOVA, MARIE","Zeppieri, Giulio"
39,40,14519,71.62595270666407,"JOVIC, IVA","Michelsen, Alex"
40,41,13258,73.3764408209165,"NAVARRO, EMMA","McCabe, James"
41,42,12563,73.65860818149415,"KENIN, SOFIA","Rodionov, Jurij"
42,43,12765,72.53066494512589,"KICHENOK, LYUDMYLA","Rublev, Andrey"
43,44,12745,72.52936738872722,"GARLAND, JOANNA","Kovacevic, Aleksandar"
44,45,12900,71.96566337064002,"VALENTOVA, TEREZA","Paul, Tommy"
45,46,11778,73.76428396409239,"VONDROUSOVA, MARKETA","Barrios Vera, Tomas"
46,47,12281,72.64201381153931,"YASTREMSKA, DAYANA","Mpetshi Perricard, Giovanni"
47,48,12250,72.32263895164934,"FERNANDEZ, LEYLAH","Davidovich Fokina, Alejandro"
48,49,12300,72.06450147626619,"TAUSON, CLARA","Marozsan, Fabian"
49,50,10520,74.98216409036861,"KALINSKAYA, ANNA","Mochizuki, Shintaro"
50,51,10458,75.09288368105173,"PUTINTSEVA, YULIA","Carballes Baena, Roberto"
51,52,10458,75.09288368105173,"TOMLJANOVIC, AJLA","Rodesch, Chris"
52,53,11213,72.96639182217078,"KRUNIC, ALEKSANDRA","Tomic, Bernard"
53,54,10633,73.64677307425399,"KASATKINA, DARIA","Cassone, Murphy"
54,55,11618,71.2055120452067,"WANG, XINYU","Hassan, Benjamin"
55,56,11839,70.65777733716665,"CIRSTEA, SORANA","Holt, Brandon"
56,57,13913,65.51749776940616,"JONES, EMERSON","Mejia, Nicolas"
57,58,13913,65.51749776940616,"POTAPOVA, ANASTASIA","Moller, Elmer"
58,59,14483,64.10478834142957,"DANILINA, ANNA","Nishioka, Yoshihito"
59,60,15144,62.466541092495284,"NOSKOVA, LINDA","Ofner, Sebastian"
60,61,15728,61.01913353821751,"RUSE, ELENA-GABRIELA","Rocha, Henrique"
61,62,16353,59.47011004262913,"KRAWCZYK, DESIRAE","Smith, Colton"
62,63,16692,58.56830818109611,"PRESTON, TAYLAH","Landaluce, Martin"
63,64,18553,53.7827267518621,"GIBSON, TALIA","Sachko, Vitaliy"
64,65,19433,51.21381768885095,"SWAN, KATIE","Droguet, Titouan"
65,66,19533,50.938135784793914,"KUDERMETOVA, POLINA","Grenier, Hugo"
66,67,19138,51.1012315396801,"HELG?, MALENE","Glinka, Daniil"
67,68,19229,50.86872093617456,"ANISIMOVA, AMANDA","Heide, Gustavo"
68,69,19229,50.86872093617456,"SASNOVICH, ALIAKSANDRA","Seyboth Wild, Thiago"
69,70,19741,49.083077557968586,"GADECKI, OLIVIA","Mayot, Harold"
70,71,19728,48.987665813358156,"BONDAR, ANNA","Llamas Ruiz, Pablo"
71,72,20118,47.979210301760915,"RAKHIMOVA, KAMILLA","Molcan, Alex"
72,73,20073,47.30527918515213,"FRECH, MAGDALENA","Bueno, Gonzalo"
73,74,20647,45.79844065838868,"RUZIC, ANTONIA","Burruchaga, Roman Andres"
74,75,21293,44.10259102722285,"KESSLER, MCCARTNEY","Cina, Federico"
75,76,21773,42.84251699787362,"BLINKOVA, ANNA","Gaubas, Vilius"
76,77,21773,42.84251699787362,"KRUEGER, ASHLYN","Kym, Jerome"
77,78,21778,42.82939122673457,"KICHENOK, NADIIA","Merida, Daniel"
78,79,21888,42.540624261675376,"LI, ANN","Passaro, Francesco"
79,80,21888,42.540624261675376,"MARIA, TATJANA","Riedi, Leandro"
80,81,17661,47.85035138486978,"SRAMKOVA, REBECCA","Shimabukuro, Sho"
81,82,17550,47.84546805349183,"GALFI, DALMA","Martinez, Pedro"
82,83,18080,45.933014354066984,"LINETTE, MAGDA","Borges, Nuno"
83,84,17741,46.02020324955882,"TJEN, JANICE","Ellis, Blake"
84,85,16541,47.55714783932025,"JEANJEAN, LEOLIA","Blanchet, Ugo"
85,86,16556,47.50959069148093,"ARANGO, EMILIANA","Galan, Daniel Elahi"
86,87,16260,47.95967354776764,"BAPTISTE, HAILEY","Korda, Sebastian"
87,88,15976,48.399599496140304,"JACQUEMOT, ELSA","Engel, Justin"
88,89,16435,46.91708924130358,"EALA, ALEXANDRA","Pinnington Jones, Jack"
89,90,17780,42.27272727272727,"VOLYNETS, KATIE","Sonego, Lorenzo"
90,91,17720,42.18597063621534,"HON, PRISCILLA","Vacherot, Valentin"
91,92,17536,42.00291043788861,"HADDAD MAIA, BEATRIZ","Hewitt, Cruz"
92,93,17906,40.730197610142,"ZVONAREVA, VERA","Kolar, Zdenek"
93,94,18241,39.52123603328802,"PAVLYUCHENKOVA, ANASTASIA","Tabur, Clement"
94,95,18196,39.145847964951,"SAKATSUME, HIMENO","Harris, Lloyd"
95,96,18196,39.145847964951,"SNIGUR, DARIA","Winter, Edward"
96,97,18106,38.24903652672146,"KHROMACHEVA, IRINA","Clarke, Jay"
97,98,18106,38.24903652672146,"PANOVA, ALEXANDRA","Dodig, Matej"
98,99,18461,37.03830019439992,"SCHUURS, DEMI","Jarry, Nicolas"
99,100,18979,35.27164830667439,"PIGATO, LISA","Lajal, Mark"
100,101,19366,33.95177517819993,"SONMEZ, ZEYNEP","Neumayer, Lukas"
101,102,19366,33.95177517819993,"TIMOFEEVA, MARIA","Sekulic, Philip"
102,103,19381,33.76507979904993,"ZARAZUA, RENATA","Basilashvili, Nikoloz"
103,104,19913,31.8538037712604,"OKUTOYI, ANGELLA","Polmans, Marc"
104,105,19974,31.39854375601044,"SAWANGKAEW, MANANCHAYA","Piros, Zsombor"
105,106,19835,31.354905693026474,"MLADENOVIC, KRISTINA","Vukic, Aleksandar"
106,107,19806,31.38640615256703,"WALTERT, SIMONA","Giustino, Lorenzo"
107,108,20111,30.184683746441713,"KATO, MIYU","Added, Dan"
108,109,20111,30.184683746441713,"STOLLAR, FANNY","Bouzige, Moerani"
109,110,20206,29.854891342081512,"HODZIC, MINA","Diaz Acosta, Facundo"
110,111,20271,29.629243907519264,"GORGODZE, EKATERINE","Moreno De Alboran, Nicolas"
111,112,20336,29.046439412441995,"MCNALLY, CATY","Bolt, Alex"
112,113,20401,28.819650396008512,"GUO, HANYU","Mikrut, Luka"
113,114,20046,28.98037270601573,"SELEKHMETEVA, OKSANA","Marinkov, Pavle"
114,115,20406,27.65369070410551,"EIKERI, ULRIKKE","Gueymard Wayenburg, Sascha"
115,116,20406,27.65369070410551,"SIEGEMUND, LAURA","Krueger, Mitchell"
116,117,20621,26.64437408843513,"HOZUMI, ERI","Barrena, Alex"
117,118,20621,26.64437408843513,"WU, FANG-HSIEN","Bernet, Henry"
118,119,20731,26.253068193945428,"ZIDANSEK, TAMARA","Jasika, Omar"
119,120,20761,26.14634840453915,"SEIDEL, ELLA","Onclin, Gauthier"
120,121,20761,26.14634840453915,"STEARNS, PEYTON","Peniston, Ryan"
121,122,20941,25.426444927174956,"WILLIAMS, VENUS","Pavlovic, Luka"
122,123,20671,25.364673599075676,"COSTOULAS, SOFIA","Pacheco Mendez, Rodrigo"
123,124,20621,25.410547637994647,"DANILOVIC, OLGA","Habib, Hady"
124,125,20621,25.410547637994647,"JONES, FRANCESCA","Watanuki, Yosuke"
125,126,20041,25.955072785043964,"KARTAL, SONAY","Bouquier, Arthur"
126,127,20266,25.123771521466047,"PITER, KATARZYNA","Cecchinato, Marco"
127,128,20266,25.123771521466047,"YUAN, YUE","Choinski, Jan"
128,129,20481,24.329416980713813,"MUHAMMAD, ASIA","Crawford, Oliver"
129,130,20481,24.329416980713813,"ROUTLIFFE, ERIN","Dellien, Hugo"
130,131,20484,24.318332963866105,"LIANG, EN-SHUO","Den Ouden, Guy"
131,132,20521,24.18163008941107,"MARCINKO, PETRA","Durasovic, Viktor"
132,133,20761,23.294908741594618,"CHAN, HAO-CHING","Echargui, Moez"
133,134,20761,23.294908741594618,"JIANG, XINYU","Evans, Daniel"
134,135,20761,23.294908741594618,"MIHALIKOVA, TEREZA","Fatic, Nerman"
135,136,20865,22.910662824207492,"ABE, HIROMI","Ficovich, Juan Pablo"
136,137,20936,22.648341092145127,"GRACHEVA, VARVARA","Galarneau, Alexis"
137,138,20936,22.648341092145127,"OSORIO, CAMILA","Guillen Meza, Alvaro"
138,139,21491,20.59779797531959,"BABOS, TIMEA","Holmgren, August"
139,140,21491,20.59779797531959,"STEFANI, LUISA","Hsu, Yu Hsiou"
140,141,21526,20.46848444542969,"SHIMIZU, AYANO","Olivieri, Genaro Alberto"
141,142,21531,20.450011084016847,"UDVARDY, PANNA","Pellegrino, Andrea"
142,143,21666,19.951230325870096,"SHYMANOVICH, IRYNA","Popko, Dmitry"
143,144,21711,19.78497007315451,"UCHIJIMA, MOYUKA","Prado Angelo, Juan Carlos"
144,145,21741,19.674129904677457,"GRABHER, JULIA","Reis Da Silva, Joao Lucas"
145,146,21741,19.674129904677457,"PARKS, ALYCIA","Tseng, Chun-Hsin"
146,147,21951,18.898248725338064,"CABRERA, LIZETTE","Tu, Li"
147,148,21951,18.898248725338064,"FERRO, FIONA","Virtanen, Otto"
148,149,21625,19.12864622288706,"JIMENEZ KASINTSEVA, VICTORIA","Cabral, Francisco"
149,150,21625,19.12864622288706,"KALININA, ANHELINA","Miedler, Lucas"
150,151,20910,19.654178674351584,"MASAROVA, REBEKA","Hijikata, Rinky"
151,152,20670,19.837114601512507,"SHARMA, ASTRA","Collignon, Raphael"
152,153,20095,20.289567631892105,"SUBASIC, ALANA","Skatov, Timofey"
153,154,20055,20.32181168057211,"TOMOVA, VIKTORIYA","Halys, Quentin"
154,155,20055,20.32181168057211,"ZAKHAROVA, ANASTASIA","Norrie, Cameron"
155,156,20187,19.797377830750897,"PRISACARIU, ANDREEA","Opelka, Reilly"
156,157,19430,20.303527481542247,"KOZYREVA, MARIIA","Darderi, Luciano"
157,158,18770,20.48294852785427,"KEMPEN, MAGALI","Etcheverry, Tomas Martin"
158,159,18515,20.70663811563169,"SISKOVA, ANNA","Shevchenko, Alexander"
159,160,18515,20.70663811563169,"XU, YIFAN","Spizzirri, Eliot"
160,161,18185,21.003475238922675,"YANG, ZHAOXUAN","Diallo, Gabriel"
161,162,18435,19.690699194075364,"SEMENISTAJA, DARJA","Majchrzak, Kamil"
162,163,17760,20.12592759163481,"IATCENKO, POLINA","Khachanov, Karen"
163,164,17265,20.584176632934685,"VIDMANOVA, DARJA","Arribage, Theo"
164,165,17340,20.239190432382706,"CHEN, EMILIE","Olivetti, Albano"
165,166,17300,20.276497695852534,"KHAN, LAQUISA","Comesana, Francisco"
166,167,17300,20.276497695852534,"MILDREN, SARAH","Muller, Alexandre"
