,Rank,Name,Total,Singles,Doubles
0,1,"Sinner, Jannik","2,536,288","2,536,288",0
1,2,"Zverev, Alexander","1,465,950","1,465,950",0
2,3,"Medvedev, Daniil","1,310,917","1,310,917",0
3,4,"de Minaur, Alex","1,263,792","1,263,792",0
4,5,"Djokovic, Novak","955,665","955,665",0
5,6,"Hurkacz, Hubert","941,998","941,998",0
6,7,"Humbert, Ugo","911,611","910,161","1,450"
7,8,"Ruud, Casper","844,302","831,987","12,315"
8,9,"Rublev, Andrey","774,281","764,766","9,515"
9,10,"Fritz, Taylor","769,470","769,470",0
10,11,"Baez, Sebastian","741,950","726,132","15,818"
11,12,"Bublik, Alexander","599,789","582,226","17,563"
12,13,"Tsitsipas, Stefanos","591,455","572,192","19,263"
13,14,"Khachanov, Karen","567,863","558,348","9,515"
14,15,"Norrie, Cameron","537,912","537,912",0
15,16,"Griekspoor, Tallon","513,090","401,958","111,132"
16,17,"Mannarino, Adrian","459,370","441,027","18,343"
17,18,"Dimitrov, Grigor","458,979","457,529","1,450"
18,19,"Alcaraz, Carlos","451,000","451,000",0
19,20,"Thompson, Jordan","431,760","363,335","68,425"
20,21,"Davidovich Fokina, Alejandro","419,086","406,311","12,775"
21,22,"Lehecka, Jiri","411,599","393,256","18,343"
22,23,"Zhang, Zhizhen","386,532","289,861","96,671"
23,24,"Borges, Nuno","384,077","356,647","27,430"
24,25,"Paul, Tommy","381,342","381,342",0
25,26,"Jarry, Nicolas","375,255","375,255",0
26,27,"Kecmanovic, Miomir","368,020","351,257","16,763"
27,28,"Rune, Holger","360,942","360,132",810
28,29,"Korda, Sebastian","331,559","323,639","7,920"
29,30,"Shelton, Ben","331,000","311,252","19,748"
30,31,"Cazaux, Arthur","326,648","326,648",0
31,32,"Machac, Tomas","326,274","229,603","96,671"
32,33,"Ruusuvuori, Emil","315,509","298,007","17,502"
33,34,"Draper, Jack","309,665","307,165","2,500"
34,35,"Mensik, Jakub","308,195","308,195",0
35,36,"Struff, Jan-Lennard","293,878","203,528","90,350"
36,37,"Cerundolo, Francisco","292,408","277,325","15,083"
37,38,"Tabilo, Alejandro","286,455","267,220","19,235"
38,39,"Auger-Aliassime, Felix","279,456","279,456",0
39,40,"Koepfer, Dominik","279,366","195,695","83,671"
40,41,"Marozsan, Fabian","274,093","254,578","19,515"
41,42,"Coric, Borna","273,256","273,256",0
42,43T,"Bopanna, Rohan","265,192",0,"265,192"
43,43T,"Ebden, Matthew","265,192",0,"265,192"
44,45,"Monfils, Gael","263,597","263,597",0
45,46,"Purcell, Max","260,405","191,980","68,425"
46,47,"Sonego, Lorenzo","257,630","237,895","19,735"
47,48,"Navone, Mariano","251,126","249,371","1,755"
48,49,"Musetti, Lorenzo","250,784","221,511","29,273"
49,50,"Cobolli, Flavio","247,999","247,999",0
50,51,"Diaz Acosta, Facundo","245,990","245,990",0
51,52,"Hanfmann, Yannick","241,716","161,890","79,826"
52,53,"Shevchenko, Alexander","240,837","236,183","4,654"
53,54,"Vavassori, Andrea","239,346","67,656","171,690"
54,55,"Michelsen, Alex","238,572","236,507","2,065"
55,56,"Etcheverry, Tomas Martin","235,390","220,382","15,008"
56,57,"van de Zandschulp, Botic","230,939","179,395","51,544"
57,58,"Tiafoe, Frances","229,950","229,950",0
58,59,"O'Connell, Christopher","229,343","215,860","13,483"
59,60,"Van Assche, Luca","228,591","228,591",0
60,61,"Seyboth Wild, Thiago","221,243","199,385","21,858"
61,62,"Ofner, Sebastian","219,745","193,970","25,775"
62,63,"Fils, Arthur","218,100","218,100",0
63,64,"Giron, Marcos","216,993","204,960","12,033"
64,65,"Arnaldi, Matteo","215,838","203,805","12,033"
65,66,"Popyrin, Alexei","215,828","203,795","12,033"
66,67,"Shang, Juncheng","212,072","212,072",0
67,68,"Lajovic, Dusan","210,575","201,060","9,515"
68,69,"Munar, Jaume","208,638","202,144","6,494"
69,70,"Hijikata, Rinky","206,365","167,215","39,150"
70,71,"Kovacevic, Aleksandar","198,850","198,850",0
