,Rank,Name,Total,Singles,Doubles
0,1,"Sinner, Jannik","2,150,400","2,150,400",0
1,2,"Zverev, Alexander","1,625,515","1,625,515",0
2,3,"Fritz, Taylor","1,103,296","1,103,296",0
3,4,"de Minaur, Alex","1,088,724","1,088,724",0
4,5,"Machac, Tomas","979,991","949,256","30,735"
5,6,"Alcaraz, Carlos","949,026","949,026",0
6,7,"Tsitsipas, Stefanos","947,647","947,647",0
7,8,"Auger-Aliassime, Felix","940,082","940,082",0
8,9,"Shapovalov, Denis","796,920","796,920",0
9,10,"Shelton, Ben","777,415","765,950","11,465"
10,11,"Ruud, Casper","754,005","754,005",0
11,12,"Rublev, Andrey","751,762","735,152","16,610"
12,13,"Djokovic, Novak","728,980","716,050","12,930"
13,14,"Hurkacz, Hubert","667,209","661,880","5,329"
14,15,"Davidovich Fokina, Alejandro","641,278","638,143","3,135"
15,16,"Baez, Sebastian","637,123","622,985","14,138"
16,17,"Paul, Tommy","629,871","629,871",0
17,18,"Humbert, Ugo","579,508","579,508",0
18,19,"Lehecka, Jiri","573,888","564,633","9,255"
19,20,"Draper, Jack","535,763","535,763",0
20,21,"Sonego, Lorenzo","502,039","500,189","1,850"
21,22,"Muller, Alexandre","474,243","454,965","19,278"
22,23,"Griekspoor, Tallon","402,596","350,327","52,269"
23,24,"Michelsen, Alex","402,298","384,373","17,925"
24,25,"Kecmanovic, Miomir","401,014","370,736","30,278"
25,26,"Monfils, Gael","397,708","397,708",0
26,27,"Borges, Nuno","383,869","326,727","57,142"
27,28,"Cerundolo, Francisco","370,119","349,656","20,463"
28,29,"Munar, Jaume","365,910","299,625","66,285"
29,30,"Medvedev, Daniil","363,432","363,432",0
30,31,"Tien, Learner","353,093","348,108","4,985"
31,32,"Rune, Holger","350,338","350,338",0
32,33,"Shevchenko, Alexander","349,443","335,305","14,138"
33,34,"Martinez, Pedro","345,156","275,171","69,985"
34,35,"Halys, Quentin","336,999","334,919","2,080"
35,36T,"Heliovaara, Harri","331,112",0,"331,112"
36,36T,"Patten, Henry","331,112",0,"331,112"
37,38,"Carreno Busta, Pablo","328,283","312,860","15,423"
38,39,"Cobolli, Flavio","325,432","304,715","20,717"
39,40,"Etcheverry, Tomas Martin","322,183","299,870","22,313"
40,41,"Berrettini, Matteo","313,158","313,158",0
41,42,"Zhang, Zhizhen","310,584","280,064","30,520"
42,43,"Vavassori, Andrea","308,932","60,305","248,627"
43,44,"Nakashima, Brandon","304,965","281,055","23,910"
44,45,"Giron, Marcos","302,404","290,116","12,288"
45,46,"Marozsan, Fabian","300,691","300,691",0
46,47,"Khachanov, Karen","294,937","272,407","22,530"
47,48,"Mensik, Jakub","294,055","273,926","20,129"
48,49,"Carballes Baena, Roberto","292,744","273,466","19,278"
49,50,"Bergs, Zizou","286,207","280,992","5,215"
50,51,"Ugo Carabelli, Camilo","285,150","285,150",0
51,52,"Popyrin, Alexei","275,379","175,939","99,440"
52,53,"Fonseca, Joao","270,130","270,130",0
53,54,"Opelka, Reilly","267,010","267,010",0
54,55,"Vukic, Aleksandar","264,718","245,411","19,307"
55,56,"Fils, Arthur","263,461","260,326","3,135"
56,57,"Bonzi, Benjamin","261,444","241,215","20,229"
57,58,"Comesana, Francisco","255,798","241,660","14,138"
58,59,"Altmaier, Daniel","254,785","254,785",0
59,60,"Bolelli, Simone","248,627",0,"248,627"
60,61,"Nardi, Luca","232,651","232,651",0
61,62,"Arnaldi, Matteo","229,235","223,315","5,920"
62,63,"Nishioka, Yoshihito","228,680","228,680",0
63,64,"Musetti, Lorenzo","220,481","218,631","1,850"
64,65,"van de Zandschulp, Botic","217,740","170,684","47,056"
65,66,"Moutet, Corentin","215,716","215,716",0
66,67,"Hijikata, Rinky","212,133","177,745","34,388"
67,68,"Nishikori, Kei","212,050","212,050",0
68,69,"Tiafoe, Frances","212,010","212,010",0
69,70,"Navone, Mariano","208,687","166,490","42,197"
70,71,"Faria, Jaime","207,965","205,535","2,430"
71,72,"Bublik, Alexander","205,079","186,871","18,208"
72,73,"Bellucci, Mattia","204,425","198,880","5,545"
73,74,"Goffin, David","204,179","191,891","12,288"
74,75,"Bu, Yunchaokete","201,039","186,901","14,138"
75,76,"O'Connell, Christopher","200,448","187,330","13,118"
76,77,"Harrison, Christian","199,521",0,"199,521"
77,78,"Fearnley, Jacob","194,638","193,623","1,015"
78,79,"Norrie, Cameron","191,885","190,035","1,850"
79,80,"Korda, Sebastian","191,332","191,332",0
80,81,"Darderi, Luciano","189,492","145,085","44,407"
81,82,"King, Evan","188,871",0,"188,871"
82,83T,"Cash, Julian","183,326",0,"183,326"
83,83T,"Glasspool, Lloyd","183,326",0,"183,326"
84,85,"Struff, Jan-Lennard","182,304","182,304",0
85,86,"Schoolkate, Tristan","180,782","161,325","19,457"
86,87,"Coric, Borna","180,617","180,617",0
87,88,"Diaz Acosta, Facundo","178,565","178,565",0
88,89,"Cazaux, Arthur","177,993","163,176","14,817"
89,90,"Bautista Agut, Roberto","176,654","176,654",0
90,91,"Djere, Laslo","175,604","175,604",0
91,92,"Dzumhur, Damir","174,352","152,485","21,867"
92,93,"Rinderknech, Arthur","174,180","159,572","14,608"
93,94,"Habib, Hady","171,740","171,740",0
94,95,"Duckworth, James","168,177","148,870","19,307"
95,96,"Mpetshi Perricard, Giovanni","166,390","161,505","4,885"
96,97,"Monteiro, Thiago","164,500","164,500",0
97,98,"Walton, Adam","164,257","141,610","22,647"
98,99,"Diallo, Gabriel","164,125","162,275","1,850"
99,100,"Dimitrov, Grigor","160,930","160,930",0
100,101,"Gaston, Hugo","160,580","160,000",580
101,102,"Kokkinakis, Thanasi","155,723","143,435","12,288"
102,103,"Safiullin, Roman","154,753","142,465","12,288"
103,104,"Jarry, Nicolas","154,065","149,180","4,885"
104,105,"Bhambri, Yuki","149,803",0,"149,803"
105,106,"McCabe, James","148,510","148,510",0
106,107,"Passaro, Francesco","144,865","143,015","1,850"
107,108,"Tabilo, Alejandro","144,415","141,795","2,620"
108,109,"Krueger, Mitchell","143,960","135,840","8,120"
109,110,"Kovacevic, Aleksandar","143,718","141,983","1,735"
110,111,"Basavareddy, Nishesh","143,325","143,325",0
111,112,"Thompson, Jordan","142,395","141,565",830
112,113,"Garin, Cristian","142,180","142,180",0
113,114,"Boyer, Tristan","140,695","138,035","2,660"
114,115,"Lajovic, Dusan","137,660","134,625","3,035"
115,116,"Dougaz, Aziz","136,525","135,510","1,015"
116,117,"Stricker, Dominic","132,184","132,184",0
117,118,"Virtanen, Otto","130,927","130,927",0
118,119,"Seyboth Wild, Thiago","128,926","128,926",0
119,120,"Tu, Li","128,605","102,120","26,485"
120,121,"Wawrinka, Stan","128,118","126,419","1,699"
121,122,"Mannarino, Adrian","126,034","126,034",0
122,123,"Coria, Federico","125,940","125,940",0
123,124,"Medjedovic, Hamad","125,900","125,900",0
124,125,"Holt, Brandon","121,098","120,518",580
125,126,"Quinn, Ethan","116,718","108,443","8,275"
126,127,"Shang, Juncheng","116,580","116,580",0
127,128T,"Krawietz, Kevin","115,697",0,"115,697"
128,128T,"Puetz, Tim","115,697",0,"115,697"
129,130,"Daniel, Taro","114,970","114,970",0
130,131,"Basilashvili, Nikoloz","113,649","113,649",0
131,132,"Kotov, Pavel","112,795","112,795",0
132,133,"Hanfmann, Yannick","112,285","112,285",0
133,134,"Cilic, Marin","110,225","110,225",0
134,135,"Harris, Billy","109,751","108,821",930
135,136,"Matos, Rafael","109,112",0,"109,112"
136,137,"Pouille, Lucas","108,661","106,962","1,699"
137,138,"Melo, Marcelo","108,168",0,"108,168"
138,139,"Brooksby, Jenson","106,365","106,365",0
139,140,"Tseng, Chun-Hsin","101,958","101,958",0
140,141,"Kyrgios, Nick","101,458","87,680","13,778"
141,142,"Nagal, Sumit","100,910","100,910",0
142,143T,"Doumbia, Sadio","100,885",0,"100,885"
143,143T,"Reboul, Fabien","100,885",0,"100,885"
144,145,"Koepfer, Dominik","100,021","100,021",0
145,146,"Eubanks, Christopher","98,233","97,653",580
146,147,"Klein, Lukas","98,082","98,082",0
147,148,"Majchrzak, Kamil","97,347","94,457","2,890"
148,149,"Verbeek, Sem","96,104",0,"96,104"
149,150,"Jasika, Omar","95,741","95,741",0
150,151,"Landaluce, Martin","95,273","95,273",0
151,152,"Fucsovics, Marton","91,224","91,224",0
152,153,"Goransson, Andre","90,774",0,"90,774"
153,154,"Gigante, Matteo","89,817","89,817",0
154,155,"McDonald, Mackenzie","89,811","82,632","7,179"
155,156,"Dellien, Hugo","89,626","89,121",505
156,157T,"Arevalo, Marcelo","87,486",0,"87,486"
157,157T,"Pavic, Mate","87,486",0,"87,486"
158,159T,"Behar, Ariel","86,065",0,"86,065"
159,159T,"Galloway, Robert","86,065",0,"86,065"
160,161,"Gille, Sander","85,289",0,"85,289"
161,162,"Samrej, Kasidit","84,905","84,615",290
162,163T,"Salisbury, Joe","83,852",0,"83,852"
163,163T,"Skupski, Neal","83,852",0,"83,852"
164,165,"Zielinski, Jan","83,799",0,"83,799"
165,166,"Svrcina, Dalibor","83,796","83,506",290
166,167,"Onclin, Gauthier","83,670","83,090",580
167,168,"Herbert, Pierre-Hugues","79,214","55,139","24,075"
168,169,"Murray, Jamie","77,461",0,"77,461"
169,170,"Mochizuki, Shintaro","76,987","72,037","4,950"
170,171,"Peers, John","75,762",0,"75,762"
171,172,"Roger-Vasselin, Edouard","75,423",0,"75,423"
172,173,"Burruchaga, Roman Andres","75,422","71,782","3,640"
173,174,"Spizzirri, Eliot","74,640","65,147","9,493"
174,175,"Pacheco Mendez, Rodrigo","73,908","73,076",832
175,176,"Nys, Hugo","73,724",0,"73,724"
176,177,"Collignon, Raphael","71,726","68,557","3,169"
177,178,"Ellis, Blake","71,114","55,126","15,988"
178,179,"Kukushkin, Mikhail","70,336","69,756",580
179,180,"Barrios Vera, Tomas","69,878","66,743","3,135"
180,181,"Heide, Gustavo","69,622","66,667","2,955"
181,182,"Lestienne, Constant","69,584","69,584",0
182,183,"Atmane, Terence","68,148","67,609",539
183,184,"Cerundolo, Juan Manuel","68,097","68,097",0
184,185,"Mayot, Harold","67,495","66,956",539
185,186T,"Arends, Sander","67,060",0,"67,060"
186,186T,"Johnson, Luke","67,060",0,"67,060"
187,188,"Meligeni Alves, Felipe","66,812","56,302","10,510"
188,189,"de Jong, Jesper","66,617","61,993","4,624"
189,190,"Gojo, Borna","66,174","53,886","12,288"
190,191,"Haase, Robin","65,383",0,"65,383"
191,192,"Chidekh, Clement","64,687","63,497","1,190"
192,193,"Cabral, Francisco","64,397","1,670","62,727"
193,194,"Uchiyama, Yasutaka","63,357","62,777",580
194,195,"Royer, Valentin","62,386","62,096",290
195,196,"Kovalik, Jozef","62,352","62,352",0
196,197T,"Mektic, Nikola","61,690",0,"61,690"
197,197T,"Venus, Michael","61,690",0,"61,690"
198,199,"Evans, Daniel","60,061","60,061",0
199,200,"Ram, Rajeev","59,705",0,"59,705"
200,201,"Tirante, Thiago Agustin","59,611","57,761","1,850"
201,202,"Dodig, Ivan","58,576",0,"58,576"
202,203,"Ficovich, Juan Pablo","58,268","56,478","1,790"
203,204,"Galarneau, Alexis","57,295","56,365",930
204,205,"Frantzen, Constantin","56,832",0,"56,832"
205,206,"Blockx, Alexander","56,803","53,634","3,169"
206,207,"Mmoh, Michael","56,680","56,680",0
207,208,"Blanchet, Ugo","56,472","55,087","1,385"
208,209,"Rocha, Henrique","55,334","54,480",854
209,210,"Coppejans, Kimmer","54,841","53,871",970
210,211,"Lajal, Mark","54,654","54,654",0
211,212,"Watanuki, Yosuke","53,772","53,772",0
212,213,"Trotter, James","53,118","50,183","2,935"
213,214,"Erler, Alexander","52,928",0,"52,928"
214,215,"Kubler, Jason","52,502","38,234","14,268"
215,216,"Kopriva, Vit","52,473","51,608",865
216,217,"Grenier, Hugo","51,651","50,823",828
217,218,"Moro Canas, Alejandro","51,344","50,590",754
218,219,"Krajicek, Austin","50,040",0,"50,040"
219,220,"Svajda, Zachary","49,428","48,963",465
220,221,"Gasquet, Richard","49,299","47,600","1,699"
221,222T,"Gonzalez, Maximo","49,253",0,"49,253"
222,222T,"Molteni, Andres","49,253",0,"49,253"
223,224,"Wong, Coleman","48,384","46,069","2,315"
224,225,"Vallejo, Adolfo Daniel","48,120","45,630","2,490"
225,226,"Jebens, Hendrik","47,782",0,"47,782"
226,227,"Kachmazov, Alibek","47,484","46,941",543
227,228,"Galan, Daniel Elahi","47,462","46,017","1,445"
228,229,"Guinard, Manuel","47,380","20,417","26,963"
229,230,"Barrientos, Nicolas","46,793",0,"46,793"
230,231T,"Gonzalez, Santiago","46,427",0,"46,427"
231,231T,"Miedler, Lucas","46,427",0,"46,427"
232,233,"Sultanov, Khumoyun","46,388","44,418","1,970"
233,234,"Balaji, N.Sriram","46,322",0,"46,322"
234,235,"Jacquet, Kyrian","45,791","44,847",944
235,236,"Tracy, JJ","45,291",700,"44,591"
236,237,"Arribage, Theo","45,189",770,"44,419"
237,238,"Martineau, Matteo","44,705","43,320","1,385"
238,239,"Reyes-Varela, Miguel","44,697",0,"44,697"
239,240,"Vacherot, Valentin","44,493","44,493",0
240,241,"Andreozzi, Guido","44,213",0,"44,213"
241,242,"Hemery, Calvin","44,167","43,997",170
242,243,"Taberner, Carlos","43,854","42,699","1,155"
243,244,"Gomez, Federico Agustin","43,637","43,347",290
244,245,"Hassan, Benjamin","43,332","42,583",749
245,246,"Luz, Orlando","43,002","2,430","40,572"
246,247,"Vliegen, Joran","42,388",0,"42,388"
247,248,"Holmgren, August","42,184","41,159","1,025"
248,249,"Rojer, Jean-Julien","41,927",0,"41,927"
249,250,"Barrere, Gregoire","41,894","41,894",0
250,251,"Droguet, Titouan","41,395","40,856",539
251,252,"Trungelliti, Marco","41,347","39,907","1,440"
252,253,"Ajdukovic, Duje","41,258","41,258",0
253,254,"Mena, Facundo","40,922","39,482","1,440"
254,255,"Bollipalli, Rithvik Choudary","40,823",0,"40,823"
255,256,"Seggerman, Ryan","40,798","16,055","24,743"
256,257,"Kym, Jerome","40,506","37,626","2,880"
257,258,"Rodionov, Jurij","39,662","38,282","1,380"
258,259,"Polmans, Marc","39,559","21,742","17,817"
259,260,"Neumayer, Lukas","39,501","39,227",274
260,261T,"Schnaitter, Jakob","38,765",0,"38,765"
261,261T,"Wallner, Mark","38,765",0,"38,765"
262,263,"Mejia, Nicolas","38,731","37,136","1,595"
263,264,"Pavlasek, Adam","38,692",0,"38,692"
264,265,"Bouquier, Arthur","38,328","36,733","1,595"
265,266,"Popko, Dmitry","38,286","37,275","1,011"
266,267,"Sweeny, Dane","38,057","37,767",290
267,268,"Dellien, Murkel","37,542","36,767",775
268,269,"Buse, Ignacio","37,517","34,108","3,409"
269,270,"Barranco Cosano, Javier","36,846","36,299",547
270,271,"Nava, Emilio","36,697","35,682","1,015"
271,272,"Brouwer, Gijs","36,312","36,312",0
272,273,"Jacq, Gregoire","35,984",0,"35,984"
273,274,"Albot, Radu","35,913","34,672","1,241"
274,275,"Squire, Henri","35,818","35,818",0
275,276,"Kasnikowski, Maks","35,476","35,476",0
276,277,"Withrow, Jackson","35,347",0,"35,347"
277,278,"Shimabukuro, Sho","35,318","35,318",0
278,279,"Collarini, Andrea","35,277","32,887","2,390"
279,280,"Couacaud, Enzo","34,862","31,642","3,220"
280,281,"Tomic, Bernard","34,427","33,412","1,015"
281,282,"Draxl, Liam","34,361","29,351","5,010"
282,283,"Moller, Elmer","34,342","33,587",755
283,284,"Jianu, Filip Cristian","34,207","32,542","1,665"
284,285,"Noguchi, Rio","33,890","27,635","6,255"
285,286,"Cash, Robert","33,876",0,"33,876"
286,287,"Varillas, Juan Pablo","33,742","33,742",0
287,288,"Shelbayh, Abdullah","33,267","32,791",476
288,289,"Ebden, Matthew","33,207",0,"33,207"
289,290,"Romboli, Fernando","33,168",0,"33,168"
290,291,"Gueymard Wayenburg, Sascha","32,973","32,218",755
291,292,"Bolt, Alex","32,627","32,162",465
292,293,"Andreev, Adrian","32,392","31,812",580
293,294,"Escoffier, Antoine","32,053","30,772","1,281"
294,295,"Huesler, Marc-Andrea","31,552","31,552",0
295,296,"Bopanna, Rohan","31,503",0,"31,503"
296,297,"Blancaneaux, Geoffrey","31,323","24,676","6,647"
297,298,"Durasovic, Viktor","30,704","29,528","1,176"
298,299T,"Nouza, Petr","30,657",0,"30,657"
299,299T,"Rikl, Patrik","30,657",0,"30,657"
300,301,"Skatov, Timofey","30,602","30,137",465
301,302,"Gaubas, Vilius","30,461","30,187",274
302,303,"Zeppieri, Giulio","30,303","30,303",0
303,304,"Sakamoto, Rei","30,130","30,130",0
304,305,"Masur, Daniel","29,811","27,936","1,875"
305,306,"Romios, Matthew Christopher","29,517",0,"29,517"
306,307,"Shimizu, Yuta","29,352","28,482",870
307,308,"Arnaboldi, Federico","29,230","29,230",0
308,309T,"Nedunchezhiyan, Jeevan","28,532",0,"28,532"
309,309T,"Prashanth, Vijay Sundar","28,532",0,"28,532"
310,311,"Cassone, Murphy","28,061","27,784",277
311,312,"Mager, Gianluca","28,002","28,002",0
312,313,"Lammons, Nathaniel","27,952",0,"27,952"
313,314,"Marinkov, Pavle","27,747","25,271","2,476"
314,315,"Choinski, Jan","27,140","26,866",274
315,316,"Kypson, Patrick","26,663","26,663",0
316,317,"Svajda, Trevor","26,610","26,145",465
317,318,"Paul, Jakub","26,436","15,002","11,434"
318,319,"Jones, Hayden","26,381","24,066","2,315"
319,320,"Dellavedova, Matthew","26,282","26,282",0
320,321,"Mansouri, Skander","26,197",0,"26,197"
321,322,"Saville, Luke","26,020",0,"26,020"
322,323,"Tsitsipas, Petros","24,762",0,"24,762"
323,324,"Pel, David","24,192",0,"24,192"
324,325,"Zahraj, Patrick","23,814","21,907","1,907"
