,Rank,diff,pct,women,men
0,1,-229524,110.67354910714286,"KEYS, MADISON","Sinner, Jannik"
1,2,65454,95.97333768067351,"SWIATEK, IGA","Zverev, Alexander"
2,3,-353509,132.04117480712338,"SABALENKA, ARYNA","Fritz, Taylor"
3,4,-285007,126.17807635360295,"GAUFF, COCO","de Minaur, Alex"
4,5,-118929,112.13572369542169,"ANDREEVA, MIRRA","Machac, Tomas"
5,6,-61287,106.4578841886313,"RYBAKINA, ELENA","Alcaraz, Carlos"
6,7,138086,85.42854037421107,"BADOSA, PAULA","Tsitsipas, Stefanos"
7,8,190157,79.77229645924504,"ANISIMOVA, AMANDA","Auger-Aliassime, Felix"
8,9,64980,91.84610751392862,"MUCHOVA, KAROLINA","Shapovalov, Denis"
9,10,58266,92.505161335966,"OSTAPENKO, JELENA","Shelton, Ben"
10,11,54711,92.74394732130423,"PAOLINI, JASMINE","Ruud, Casper"
11,12,89877,88.04448748407076,"TAUSON, CLARA","Rublev, Andrey"
12,13,89817,87.67908584597657,"BENCIC, BELINDA","Djokovic, Novak"
13,14,127591,80.87690663645125,"HADDAD MAIA, BEATRIZ","Hurkacz, Hubert"
14,15,116207,81.87884193750604,"NAVARRO, EMMA","Davidovich Fokina, Alejandro"
15,16,143433,77.48739254429678,"SINIAKOVA, KATERINA","Baez, Sebastian"
16,17,149489,76.26672763153091,"SVITOLINA, ELINA","Paul, Tommy"
17,18,101709,82.44907749332192,"ALEXANDROVA, EKATERINA","Humbert, Ugo"
18,19,111367,80.59429714508755,"PAVLYUCHENKOVA, ANASTASIA","Lehecka, Jiri"
19,20,83477,84.41904349497818,"TOWNSEND, TAYLOR","Draper, Jack"
20,21,77956,84.47212268369589,"VEKIC, DONNA","Sonego, Lorenzo"
21,22,52160,89.00141910370843,"FERNANDEZ, LEYLAH","Muller, Alexandre"
22,23,-16624,104.12920148237936,"PEGULA, JESSICA","Griekspoor, Tallon"
23,24,-4759,101.18295392967403,"SHNAIDER, DIANA","Michelsen, Alex"
24,25,-1363,100.33988838294923,"SIEGEMUND, LAURA","Kecmanovic, Miomir"
25,26,12725,96.80041638589115,"KASATKINA, DARIA","Monfils, Gael"
26,27,3302,99.13981071667678,"KUDERMETOVA, VERONIKA","Borges, Nuno"
27,28,844,99.77196523280351,"JABEUR, ONS","Cerundolo, Francisco"
28,29,-1359,100.3714028039682,"KOSTYUK, MARTA","Munar, Jaume"
29,30,-1191,100.32770917255498,"GADECKI, OLIVIA","Medvedev, Daniil"
30,31,2649,99.24977272276709,"PUTINTSEVA, YULIA","Tien, Learner"
31,32,1858,99.4696550188675,"YASTREMSKA, DAYANA","Rune, Holger"
32,33,16664,95.23126804657697,"NOSKOVA, LINDA","Shevchenko, Alexander"
33,34,42149,87.78842030849819,"LYS, EVA","Martinez, Pedro"
34,35,38811,88.48334861527779,"ZHANG, SHUAI","Halys, Quentin"
35,36,34149,89.68657131121796,"KRUEGER, ASHLYN","Heliovaara, Harri"
36,37,44859,86.45201623619802,"MERTENS, ELISE","Patten, Henry"
37,38,43431,86.77025615094294,"DANILOVIC, OLGA","Carreno Busta, Pablo"
38,39,43003,86.78587231741193,"SAMSONOVA, LIUDMILA","Cobolli, Flavio"
39,40,50748,84.2487033766524,"BOULTER, KATIE","Etcheverry, Tomas Martin"
40,41,51769,83.46872824580564,"KENIN, SOFIA","Berrettini, Matteo"
41,42,53354,82.8213945341679,"FRECH, MAGDALENA","Zhang, Zhizhen"
42,43,53343,82.73309336682506,"POTAPOVA, ANASTASIA","Vavassori, Andrea"
43,44,58530,80.80763366287935,"SAKKARI, MARIA","Nakashima, Brandon"
44,45,58169,80.76447401489398,"SRAMKOVA, REBECCA","Giron, Marcos"
45,46,62976,79.05624045947502,"RADUCANU, EMMA","Marozsan, Fabian"
46,47,62999,78.63984511946619,"BOUZAS MANEIRO, JESSICA","Khachanov, Karen"
47,48,63880,78.27617282481168,"KUDERMETOVA, POLINA","Mensik, Jakub"
48,49,66576,77.25794550870386,"CRISTIAN, JAQUELINE","Carballes Baena, Roberto"
49,50,60293,78.9337786986342,"ZARAZUA, RENATA","Bergs, Zizou"
50,51,63026,77.89724706294933,"KESSLER, MCCARTNEY","Ugo Carabelli, Camilo"
51,52,53366,80.62088975557323,"KALININA, ANHELINA","Popyrin, Alexei"
52,53,53741,80.10550475696887,"BUCSA, CRISTINA","Fonseca, Joao"
53,54,57646,78.41054642148234,"UCHIJIMA, MOYUKA","Opelka, Reilly"
54,55,55693,78.96138532324964,"BIRRELL, KIMBERLY","Vukic, Aleksandar"
55,56,54522,79.30547595279756,"STEARNS, PEYTON","Fils, Arthur"
56,57,55590,78.73732042043422,"COLLINS, DANIELLE","Bonzi, Benjamin"
57,58,51274,79.95527721092425,"OSAKA, NAOMI","Comesana, Francisco"
58,59,51337,79.85085464214926,"HSIEH, SU-WEI","Altmaier, Daniel"
59,60,45543,81.68219863490289,"LINETTE, MAGDA","Bolelli, Simone"
60,61,41272,82.2601235326734,"BLINKOVA, ANNA","Nardi, Luca"
61,62,39327,82.84424280759919,"WANG, XINYU","Arnaldi, Matteo"
62,63,40099,82.46501661710688,"CIRSTEA, SORANA","Nishioka, Yoshihito"
63,64,32429,85.2917031399531,"BRONZETTI, LUCIA","Musetti, Lorenzo"
64,65,31241,85.6521539450721,"LAMENS, SUZAN","van de Zandschulp, Botic"
65,66,29871,86.15262660164291,"VONDROUSOVA, MARKETA","Moutet, Corentin"
66,67,27649,86.96619573569411,"RUSE, ELENA-GABRIELA","Hijikata, Rinky"
67,68,38815,81.69535486913463,"ZHENG, QINWEN","Nishikori, Kei"
68,69,43007,79.71463610207066,"SUN, LULU","Tiafoe, Frances"
69,70,41601,80.06536104309325,"AVANESYAN, ELINA","Navone, Mariano"
70,71,41750,79.9245065275407,"PODOROSKA, NADIA","Faria, Jaime"
71,72,39421,80.77765153916296,"RAKHIMOVA, KAMILLA","Bublik, Alexander"
72,73,43807,78.5706249235661,"YUAN, YUE","Bellucci, Mattia"
73,74,46451,77.24986408984273,"GAO, XINYU","Goffin, David"
74,75,44065,78.08136729689265,"GIBSON, TALIA","Bu, Yunchaokete"
75,76,43614,78.24173850574712,"NICHOLLS, OLIVIA","O'Connell, Christopher"
76,77,42997,78.44988748051584,"BURRAGE, JODIE","Harrison, Christian"
77,78,39755,79.57490315354659,"GRACHEVA, VARVARA","Fearnley, Jacob"
78,79,37656,80.37574588946505,"DART, HARRIET","Norrie, Cameron"
79,80,40518,78.82319737419773,"BOUZKOVA, MARIE","Korda, Sebastian"
80,81,38708,79.5727524117113,"MARIA, TATJANA","Darderi, Luciano"
81,82,39352,79.1646150017737,"WANG, YAFAN","King, Evan"
82,83,33874,81.52253362861788,"ERRANI, SARA","Cash, Julian"
83,84,34967,80.9263279622094,"ANDREEVA, ERIKA","Glasspool, Lloyd"
84,85,34225,81.22641302439881,"AIAVA, DESTANEE","Struff, Jan-Lennard"
85,86,32998,81.74707658948347,"WANG, XIYU","Schoolkate, Tristan"
86,87,33242,81.59530941162792,"NIEMEIER, JULE","Coric, Borna"
87,88,31591,82.30840310251169,"DOLEHIDE, CAROLINE","Diaz Acosta, Facundo"
88,89,32675,81.64253650424455,"ZHENG, SAISAI","Cazaux, Arthur"
89,90,32074,81.84360388103298,"TOMOVA, VIKTORIYA","Bautista Agut, Roberto"
90,91,34139,80.55909888157446,"AZARENKA, VICTORIA","Djere, Laslo"
91,92,35348,79.726071395797,"JOINT, MAYA","Dzumhur, Damir"
92,93,35700,79.5039614192215,"OSORIO, CAMILA","Rinderknech, Arthur"
93,94,36725,78.61593105857692,"GARCIA, CAROLINE","Habib, Hady"
94,95,35067,79.14875399133057,"TOMLJANOVIC, AJLA","Duckworth, James"
95,96,33322,79.97355610313119,"SAVILLE, DARIA","Mpetshi Perricard, Giovanni"
96,97,34671,78.92340425531916,"MLADENOVIC, KRISTINA","Monteiro, Thiago"
97,98,34533,78.97623845559093,"JOVIC, IVA","Walton, Adam"
98,99,34780,78.80883472962681,"PAQUET, CHLOE","Diallo, Gabriel"
99,100,32513,79.79680606474865,"KOVINIC, DANKA","Dimitrov, Grigor"
100,101,32871,79.52982936853905,"BEGU, IRINA-CAMELIA","Gaston, Hugo"
101,102,28748,81.53901478908061,"VOLYNETS, KATIE","Kokkinakis, Thanasi"
102,103,27880,81.9841941674798,"RUS, ARANTXA","Safiullin, Roman"
103,104,28495,81.50455976373608,"SONMEZ, ZEYNEP","Jarry, Nicolas"
104,105,25345,83.08111319532986,"PERA, BERNARDA","Bhambri, Yuki"
105,106,26292,82.29614167396136,"COCCIARETTO, ELISABETTA","McCabe, James"
106,107,24148,83.33068719152314,"ROUTLIFFE, ERIN","Passaro, Francesco"
107,108,24756,82.85773638472457,"LI, ANN","Tabilo, Alejandro"
108,109,26606,81.51847735482079,"BAPTISTE, HAILEY","Krueger, Mitchell"
109,110,27131,81.12205847562588,"GRABHER, JULIA","Kovacevic, Aleksandar"
110,111,27771,80.62375719518576,"BONDAR, ANNA","Basavareddy, Nishesh"
111,112,27230,80.87713753994171,"MINNEN, GREET","Thompson, Jordan"
112,113,31830,77.61288507525673,"MARTIC, PETRA","Garin, Cristian"
113,114,32882,76.62887806958314,"JONES, EMERSON","Boyer, Tristan"
114,115,31627,77.02527967456051,"SORRIBES TORMO, SARA","Lajovic, Dusan"
115,116,31006,77.28914118293353,"PARRY, DIANE","Dougaz, Aziz"
116,117,26861,79.679083701507,"SAMSON, LAURA","Stricker, Dominic"
117,118,26238,79.95982494061576,"KARTAL, SONAY","Virtanen, Otto"
118,119,25936,79.88303367823403,"WEI, SIJIA","Seyboth Wild, Thiago"
119,120,27261,78.80253489366666,"SHERIF, MAYAR","Tu, Li"
120,121,26913,78.9935840397134,"TODONI, ANCA","Wawrinka, Stan"
121,122,25036,80.13551898694004,"MARINO, REBECCA","Mannarino, Adrian"
122,123,25735,79.56566619024933,"BEJLEK, SARA","Coria, Federico"
123,124,26058,79.30262112787926,"HIBINO, NAO","Medjedovic, Hamad"
124,125,21387,82.33909726007036,"HON, PRISCILLA","Holt, Brandon"
125,126,17083,85.36386846930208,"PARKS, ALYCIA","Quinn, Ethan"
126,127,16945,85.46491679533368,"PARRIZAS DIAZ, NURIA","Shang, Juncheng"
127,128,17262,85.07999343111749,"STARODUBTSEVA, YULIIA","Krawietz, Kevin"
128,129,17944,84.49052265832303,"MCNALLY, CATY","Puetz, Tim"
129,130,17422,84.84648169087589,"JEANJEAN, LEOLIA","Daniel, Taro"
130,131,18268,83.92594743464527,"ITO, AOI","Basilashvili, Nikoloz"
131,132,18328,83.75105279489338,"DABROWSKI, GABRIELA","Kotov, Pavel"
132,133,18180,83.80905730952487,"GOLUBIC, VIKTORIJA","Hanfmann, Yannick"
133,134,16964,84.60966205488772,"SNIGUR, DARIA","Cilic, Marin"
134,135,17196,84.3318056327505,"KALINSKAYA, ANNA","Harris, Billy"
135,136,16737,84.66071559498496,"STEPHENS, SLOANE","Matos, Rafael"
136,137,16588,84.73417325443351,"PANOVA, ALEXANDRA","Pouille, Lucas"
