,Rank,diff,pct,women,men
0,1,3734498,76.72922455154428,"SABALENKA, ARYNA","Alcaraz, Carlos"
1,2,2935241,76.23820173818461,"SWIATEK, IGA","Sinner, Jannik"
2,3,-2269622,145.34507253722762,"GAUFF, COCO","Djokovic, Novak"
3,4,-1542549,133.04498173532807,"ANISIMOVA, AMANDA","Zverev, Alexander"
4,5,-197635,104.28768666900106,"PAOLINI, JASMINE","Fritz, Taylor"
5,6,-487559,111.69860739833581,"ANDREEVA, MIRRA","Shelton, Ben"
6,7,-48334,101.16076529721465,"PEGULA, JESSICA","de Minaur, Alex"
7,8,-254133,106.64633881622134,"KEYS, MADISON","Musetti, Lorenzo"
8,9,235204,93.19597458485158,"RYBAKINA, ELENA","Auger-Aliassime, Felix"
9,10,844040,75.51373747676962,"BENCIC, BELINDA","Draper, Jack"
10,11,644573,79.60512139827526,"OSAKA, NAOMI","Ruud, Casper"
11,12,571980,81.25728681220521,"ALEXANDROVA, EKATERINA","Rublev, Andrey"
12,13,618188,79.25346601707479,"MERTENS, ELISE","Rune, Holger"
13,14,514495,81.56300639513674,"KUDERMETOVA, VERONIKA","Khachanov, Karen"
14,15,460635,82.83785727219414,"NOSKOVA, LINDA","Mensik, Jakub"
15,16,445040,83.2578751450697,"SVITOLINA, ELINA","Medvedev, Daniil"
16,17,483872,81.62330416843582,"OSTAPENKO, JELENA","Lehecka, Jiri"
17,18,489124,81.24804237404774,"MUCHOVA, KAROLINA","Cobolli, Flavio"
18,19,443966,82.39940629126694,"TAUSON, CLARA","Bublik, Alexander"
19,20,264127,88.7210817772494,"SHNAIDER, DIANA","Davidovich Fokina, Alejandro"
20,21,245759,89.24903485459934,"SAMSONOVA, LIUDMILA","Machac, Tomas"
21,22,314006,86.2451272980383,"NAVARRO, EMMA","Paul, Tommy"
22,23,144228,93.16990701606086,"SINIAKOVA, KATERINA","Cerundolo, Francisco"
23,24,131123,93.63699889843792,"TOWNSEND, TAYLOR","Tsitsipas, Stefanos"
24,25,164144,91.62127492972384,"KOSTYUK, MARTA","Rinderknech, Arthur"
25,26,153921,92.04154789646842,"ERRANI, SARA","Shapovalov, Denis"
26,27,190091,90.076054123305,"SIEGEMUND, LAURA","Tiafoe, Frances"
27,28,152268,91.59454098922627,"HADDAD MAIA, BEATRIZ","Norrie, Cameron"
28,29,157695,91.19401643202843,"FERNANDEZ, LEYLAH","Nakashima, Brandon"
29,30,214158,88.02721073222766,"ZHENG, QINWEN","Griekspoor, Tallon"
30,31,260255,85.11989333412616,"KENIN, SOFIA","Munar, Jaume"
31,32,220733,87.0846661677619,"KALINSKAYA, ANNA","Sonego, Lorenzo"
32,33,172824,89.56367988618261,"KASATKINA, DARIA","Darderi, Luciano"
33,34,200801,87.83965379521425,"RADUCANU, EMMA","Tien, Learner"
34,35,186617,88.56296232740287,"VONDROUSOVA, MARKETA","Michelsen, Alex"
35,36,181600,88.6922978732678,"BUCSA, CRISTINA","Borges, Nuno"
36,37,178650,88.74461329099569,"MBOKO, VICTORIA","Popyrin, Alexei"
37,38,83208,94.41321952257762,"PAVLYUCHENKOVA, ANASTASIA","Humbert, Ugo"
38,39,101931,92.90986300512296,"BADOSA, PAULA","Fils, Arthur"
39,40,131511,90.81584765778311,"BOUZAS MANEIRO, JESSICA","Muller, Alexandre"
40,41,136259,90.469012522016,"KREJCIKOVA, BARBORA","Diallo, Gabriel"
41,42,144395,89.80783144223473,"KESSLER, MCCARTNEY","Marozsan, Fabian"
42,43,157893,88.74827368490064,"YASTREMSKA, DAYANA","Baez, Sebastian"
43,44,157633,88.76438371005634,"VEKIC, DONNA","Moutet, Corentin"
44,45,157547,88.61805944874381,"STEARNS, PEYTON","Bergs, Zizou"
45,46,162311,88.17611226614255,"KRUEGER, ASHLYN","Cash, Julian"
46,47,200463,85.33764386206796,"SAKKARI, MARIA","Etcheverry, Tomas Martin"
47,48,195474,85.6469848785008,"LYS, EVA","Glasspool, Lloyd"
48,49,188282,85.97932217727762,"FRECH, MAGDALENA","Dimitrov, Grigor"
49,50,195233,85.45377735524038,"PUTINTSEVA, YULIA","Altmaier, Daniel"
50,51,193270,85.50149508564672,"COLLINS, DANIELLE","Vacherot, Valentin"
51,52,169762,87.00907731558786,"LI, ANN","Zeballos, Horacio"
52,53,166081,87.24282048111053,"CRISTIAN, JAQUELINE","Arevalo, Marcelo"
53,54,168110,87.08696690819234,"KARTAL, SONAY","Pavic, Mate"
54,55,166975,87.10782023912012,"BAPTISTE, HAILEY","Thompson, Jordan"
55,56,153685,88.00832086841652,"LINETTE, MAGDA","Kecmanovic, Miomir"
56,57,211486,83.49685405024935,"CIRSTEA, SORANA","Martinez, Pedro"
57,58,210878,83.50941289262093,"ZHANG, SHUAI","Korda, Sebastian"
58,59,233427,81.73883451852895,"BOUZKOVA, MARIE","Granollers, Marcel"
59,60,222070,82.453229286917,"BOISSON, LOIS","Giron, Marcos"
60,61,174679,85.59159510401776,"DANILOVIC, OLGA","Mpetshi Perricard, Giovanni"
61,62,159014,86.68140796113659,"JOINT, MAYA","Struff, Jan-Lennard"
62,63,174827,85.20393913901579,"ROUTLIFFE, ERIN","Bonzi, Benjamin"
63,64,174266,85.22802695923649,"WANG, XINYU","Arnaldi, Matteo"
64,65,170128,85.36284029451899,"DOLEHIDE, CAROLINE","Fonseca, Joao"
65,66,183421,84.098798096929,"POTAPOVA, ANASTASIA","Hurkacz, Hubert"
66,67,166552,85.33440759378867,"RAKHIMOVA, KAMILLA","Mannarino, Adrian"
67,68,167189,85.2387775985478,"UCHIJIMA, MOYUKA","Monfils, Gael"
68,69,157371,85.8303725299877,"SRAMKOVA, REBECCA","Ugo Carabelli, Camilo"
69,70,160600,85.50101835935807,"BOULTER, KATIE","Opelka, Reilly"
70,71,179669,83.64142592712305,"JOVIC, IVA","Halys, Quentin"
71,72,186679,82.97108224697536,"DABROWSKI, GABRIELA","Brooksby, Jenson"
72,73,159540,84.97990447919696,"EALA, ALEXANDRA","Fearnley, Jacob"
73,74,174941,83.40816403953035,"BRONZETTI, LUCIA","Hijikata, Rinky"
