,Rank,diff,pct,women,men
0,1,1029964,87.15059788611215,"SWIATEK, IGA","Alcaraz, Carlos"
1,2,2606564,62.713882096937525,"SABALENKA, ARYNA","Sinner, Jannik"
2,3,1435060,75.07740876325032,"PAOLINI, JASMINE","Zverev, Alexander"
3,4,423298,89.2219636692143,"KREJCIKOVA, BARBORA","Medvedev, Daniil"
4,5,570000,84.26246888731514,"RYBAKINA, ELENA","Djokovic, Novak"
5,6,490275,85.80839399736531,"GAUFF, COCO","Ruud, Casper"
6,7,927163,70.75089474854765,"MERTENS, ELISE","Rublev, Andrey"
7,8,820770,73.05822039890259,"COLLINS, DANIELLE","Tsitsipas, Stefanos"
8,9,942434,67.39782523941358,"ZHENG, QINWEN","de Minaur, Alex"
9,10,644191,74.8895996195577,"PEGULA, JESSICA","Fritz, Taylor"
10,11,763644,69.90609398010749,"OSTAPENKO, JELENA","Hurkacz, Hubert"
11,12,597445,74.32455546234667,"SAKKARI, MARIA","Paul, Tommy"
12,13,569402,75.10539945113152,"DOLEHIDE, CAROLINE","Dimitrov, Grigor"
13,14,481492,77.32065592673155,"NAVARRO, EMMA","Musetti, Lorenzo"
14,15,460244,77.4973280020496,"SINIAKOVA, KATERINA","Korda, Sebastian"
15,16,444834,77.256312705888,"KALINSKAYA, ANNA","Rune, Holger"
16,17,343525,81.39223611669334,"HSIEH, SU-WEI","Humbert, Ugo"
17,18,346551,81.03534513328576,"VEKIC, DONNA","Popyrin, Alexei"
18,19,309659,82.37136279381157,"KOSTYUK, MARTA","Thompson, Jordan"
19,20,270466,84.07577234853302,"ANDREEVA, MIRRA","Shelton, Ben"
20,21,252244,83.94815432792872,"YASTREMSKA, DAYANA","Auger-Aliassime, Felix"
21,22,328158,78.83343223509378,"KRAWCZYK, DESIRAE","Tiafoe, Frances"
22,23,328739,78.54508977752717,"KASATKINA, DARIA","Khachanov, Karen"
23,24,322257,78.81527186860691,"GARCIA, CAROLINE","Baez, Sebastian"
24,25,298401,80.02782976057571,"SVITOLINA, ELINA","Jarry, Nicolas"
25,26,294458,80.08667084151058,"AZARENKA, VICTORIA","Fils, Arthur"
26,27,251343,82.41493376468728,"VONDROUSOVA, MARKETA","Tabilo, Alejandro"
27,28,283987,79.97789006653426,"KEYS, MADISON","Bublik, Alexander"
28,29,249499,81.59231876476954,"HADDAD MAIA, BEATRIZ","Zhang, Zhizhen"
29,30,251698,81.41241648629108,"NOSKOVA, LINDA","Cerundolo, Francisco"
30,31,222069,82.97763557703216,"BADOSA, PAULA","Griekspoor, Tallon"
31,32,206682,83.92929205748636,"PUTINTSEVA, YULIA","Arnaldi, Matteo"
32,33,156914,87.24983383197285,"FERNANDEZ, LEYLAH","Struff, Jan-Lennard"
33,34,125615,89.31975108468954,"JABEUR, ONS","Norrie, Cameron"
34,35,135166,88.46764540010358,"PAVLYUCHENKOVA, ANASTASIA","Etcheverry, Tomas Martin"
35,36,172344,85.21401178802151,"SHNAIDER, DIANA","Cobolli, Flavio"
36,37,137212,87.78168891801714,"POTAPOVA, ANASTASIA","Machac, Tomas"
37,38,115349,89.43479559106122,"SAMSONOVA, LIUDMILA","Draper, Jack"
38,39,135249,87.57164163057591,"ALEXANDROVA, EKATERINA","Marozsan, Fabian"
39,40,93844,90.96504495622797,"TOWNSEND, TAYLOR","Purcell, Max"
40,41,129762,87.4794962543275,"WANG, XINYU","Borges, Nuno"
41,42,134256,87.0298218648592,"BOULTER, KATIE","Lehecka, Jiri"
42,43,158764,84.64506881787611,"KENIN, SOFIA","Kecmanovic, Miomir"
43,44,133920,86.62998031236647,"BUCSA, CRISTINA","Mannarino, Adrian"
44,45,165303,83.39931308749097,"ERRANI, SARA","Monfils, Gael"
45,46,186569,81.16109736161053,"SIEGEMUND, LAURA","Davidovich Fokina, Alejandro"
46,47,209295,78.81490179009752,"ANISIMOVA, AMANDA","Sonego, Lorenzo"
47,48,220926,77.44992666219596,"AVANESYAN, ELINA","Michelsen, Alex"
48,49,197221,79.3063757276623,"STEPHENS, SLOANE","Granollers, Marcel"
49,50,214191,77.52578033517582,"CIRSTEA, SORANA","Zeballos, Horacio"
50,51,170333,81.1496173659951,"SORRIBES TORMO, SARA","Arevalo, Marcelo"
51,52,184170,79.61830667160983,"BOUZKOVA, MARIE","Pavic, Mate"
52,53,178504,79.86532062489425,"KALININA, ANHELINA","Nakashima, Brandon"
