,Rank,Name,Total,Singles,Doubles
0,1,"Sinner, Jannik","2,150,400","2,150,400",0
1,2,"Zverev, Alexander","1,522,060","1,522,060",0
2,3,"Fritz, Taylor","1,103,296","1,103,296",0
3,4,"de Minaur, Alex","987,859","987,859",0
4,5,"Alcaraz, Carlos","873,411","873,411",0
5,6,"Shelton, Ben","734,060","728,140","5,920"
6,7,"Ruud, Casper","716,195","716,195",0
7,8,"Djokovic, Novak","696,015","694,525","1,490"
8,9,"Hurkacz, Hubert","667,209","661,880","5,329"
9,10,"Shapovalov, Denis","658,275","658,275",0
10,11,"Paul, Tommy","592,061","592,061",0
11,12,"Humbert, Ugo","532,158","532,158",0
12,13,"Machac, Tomas","490,931","465,741","25,190"
13,14,"Sonego, Lorenzo","476,789","474,939","1,850"
14,15,"Auger-Aliassime, Felix","466,297","466,297",0
15,16,"Lehecka, Jiri","400,633","391,378","9,255"
16,17,"Davidovich Fokina, Alejandro","381,128","377,993","3,135"
17,18,"Kecmanovic, Miomir","380,849","350,571","30,278"
18,19,"Monfils, Gael","372,458","372,458",0
19,20,"Michelsen, Alex","364,488","346,563","17,925"
20,21,"Carreno Busta, Pablo","328,283","312,860","15,423"
21,22,"Tsitsipas, Stefanos","320,592","320,592",0
22,23,"Rune, Holger","312,528","312,528",0
23,24,"Shevchenko, Alexander","305,258","292,970","12,288"
24,25,"Cobolli, Flavio","299,722","284,550","15,172"
25,26,"Munar, Jaume","291,625","264,585","27,040"
26,27,"Borges, Nuno","284,714","239,012","45,702"
27,28,"Vavassori, Andrea","282,332","53,045","229,287"
28,29,"Tien, Learner","282,263","277,278","4,985"
29,30,"Martinez, Pedro","273,436","244,546","28,890"
30,31,"Mensik, Jakub","268,345","253,761","14,584"
31,32,"Opelka, Reilly","267,010","267,010",0
32,33,"Cerundolo, Francisco","263,854","248,531","15,323"
33,34,"Zhang, Zhizhen","263,809","233,289","30,520"
34,35,"Etcheverry, Tomas Martin","259,598","244,275","15,323"
35,36,"Draper, Jack","258,048","258,048",0
36,37T,"Heliovaara, Harri","255,207",0,"255,207"
37,37T,"Patten, Henry","255,207",0,"255,207"
38,39,"Fonseca, Joao","251,440","251,440",0
39,40,"Carballes Baena, Roberto","248,749","234,611","14,138"
40,41,"Vukic, Aleksandar","244,553","225,246","19,307"
41,42,"Bonzi, Benjamin","241,279","221,050","20,229"
42,43,"Fils, Arthur","238,211","235,076","3,135"
43,44,"Marozsan, Fabian","235,076","235,076",0
44,45,"Giron, Marcos","231,574","219,286","12,288"
45,46,"Bolelli, Simone","229,287",0,"229,287"
46,47,"Nishioka, Yoshihito","228,680","228,680",0
47,48,"Musetti, Lorenzo","220,481","218,631","1,850"
48,49,"Altmaier, Daniel","216,975","216,975",0
49,50,"Khachanov, Karen","213,197","203,532","9,665"
50,51,"Nishikori, Kei","212,050","212,050",0
51,52,"Arnaldi, Matteo","209,070","203,150","5,920"
52,53,"Muller, Alexandre","207,838","193,700","14,138"
53,54,"Rublev, Andrey","203,402","193,737","9,665"
54,55,"Medvedev, Daniil","199,117","199,117",0
55,56,"Bergs, Zizou","198,492","193,277","5,215"
56,57,"Korda, Sebastian","191,332","191,332",0
57,58,"Moutet, Corentin","189,731","189,731",0
58,59,"Fearnley, Jacob","189,146","188,131","1,015"
59,60,"Hijikata, Rinky","186,423","157,580","28,843"
60,61,"Bellucci, Mattia","178,715","178,715",0
61,62,"Griekspoor, Tallon","175,746","136,342","39,404"
62,63,"Tiafoe, Frances","174,200","174,200",0
63,64,"Schoolkate, Tristan","172,522","153,875","18,647"
64,65,"Norrie, Cameron","171,720","169,870","1,850"
65,66,"Cazaux, Arthur","167,183","152,366","14,817"
66,67,"Coric, Borna","167,044","167,044",0
67,68,"Nakashima, Brandon","166,320","142,410","23,910"
68,69,"van de Zandschulp, Botic","164,435","117,379","47,056"
69,70,"Duckworth, James","162,377","143,070","19,307"
