,Rank,Name,Total,Singles,Doubles
62,63,"Landaluce, Martin","40,288","40,288",0
63,64,"Sachko, Vitaliy","40,143","40,143",0
64,65,"Droguet, Titouan","39,833","39,833",0
65,66,"Grenier, Hugo","39,813","39,233",580
66,67T,"Glinka, Daniil","39,138","39,138",0
67,67T,"Heide, Gustavo","39,138","39,138",0
68,67T,"Seyboth Wild, Thiago","39,138","39,138",0
69,70,"Mayot, Harold","38,771","38,771",0
70,71T,"Llamas Ruiz, Pablo","38,673","38,673",0
71,71T,"Molcan, Alex","38,673","38,673",0
72,73T,"Bueno, Gonzalo","38,093","38,093",0
73,73T,"Burruchaga, Roman Andres","38,093","38,093",0
74,73T,"Cina, Federico","38,093","38,093",0
75,73T,"Gaubas, Vilius","38,093","38,093",0
76,73T,"Kym, Jerome","38,093","38,093",0
77,73T,"Merida, Daniel","38,093","38,093",0
78,73T,"Passaro, Francesco","38,093","38,093",0
79,73T,"Riedi, Leandro","38,093","38,093",0
80,81,"Shimabukuro, Sho","33,866","33,866",0
81,82,"Martinez, Pedro","33,650","33,650",0
82,83,"Borges, Nuno","33,440","33,440",0
83,84,"Ellis, Blake","32,866","32,576",290
84,85T,"Blanchet, Ugo","31,541","30,961",580
85,85T,"Galan, Daniel Elahi","31,541","30,961",580
86,87,"Korda, Sebastian","31,245","29,490","1,755"
87,88T,"Engel, Justin","30,961","30,961",0
88,88T,"Pinnington Jones, Jack","30,961","30,961",0
89,90,"Sonego, Lorenzo","30,800","12,285","18,515"
90,91,"Vacherot, Valentin","30,650","28,895","1,755"
91,92,"Hewitt, Cruz","30,236","29,261",975
92,93,"Kolar, Zdenek","30,211","30,211",0
93,94,"Tabur, Clement","30,161","30,161",0
94,95T,"Harris, Lloyd","29,901","29,321",580
95,95T,"Winter, Edward","29,901","29,321",580
96,97T,"Clarke, Jay","29,321","29,321",0
97,97T,"Dodig, Matej","29,321","29,321",0
98,97T,"Jarry, Nicolas","29,321","29,321",0
99,97T,"Lajal, Mark","29,321","29,321",0
100,97T,"Neumayer, Lukas","29,321","29,321",0
101,97T,"Sekulic, Philip","29,321","29,321",0
102,103,"Basilashvili, Nikoloz","29,261","29,261",0
103,104,"Polmans, Marc","29,221","28,206","1,015"
104,105,"Piros, Zsombor","29,116","29,116",0
105,106,"Vukic, Aleksandar","28,895","28,895",0
106,107,"Giustino, Lorenzo","28,866","28,866",0
107,108T,"Added, Dan","28,806","28,806",0
108,108T,"Bouzige, Moerani","28,806","28,806",0
109,108T,"Diaz Acosta, Facundo","28,806","28,806",0
110,108T,"Moreno De Alboran, Nicolas","28,806","28,806",0
111,112T,"Bolt, Alex","28,661","27,646","1,015"
112,112T,"Mikrut, Luka","28,661","27,646","1,015"
113,114,"Marinkov, Pavle","28,226","27,646",580
114,115T,"Gueymard Wayenburg, Sascha","28,206","28,206",0
115,115T,"Krueger, Mitchell","28,206","28,206",0
116,117T,"Barrena, Alex","28,111","28,111",0
117,117T,"Bernet, Henry","28,111","28,111",0
118,117T,"Jasika, Omar","28,111","28,111",0
119,117T,"Onclin, Gauthier","28,111","28,111",0
120,117T,"Peniston, Ryan","28,111","28,111",0
121,122,"Pavlovic, Luka","28,081","27,066","1,015"
122,123,"Pacheco Mendez, Rodrigo","27,696","27,696",0
123,124T,"Habib, Hady","27,646","27,646",0
124,124T,"Watanuki, Yosuke","27,646","27,646",0
125,126T,"Bouquier, Arthur","27,066","27,066",0
126,126T,"Cecchinato, Marco","27,066","27,066",0
127,126T,"Choinski, Jan","27,066","27,066",0
128,126T,"Crawford, Oliver","27,066","27,066",0
129,126T,"Dellien, Hugo","27,066","27,066",0
130,126T,"Den Ouden, Guy","27,066","27,066",0
131,126T,"Durasovic, Viktor","27,066","27,066",0
132,126T,"Echargui, Moez","27,066","27,066",0
133,126T,"Evans, Daniel","27,066","27,066",0
134,126T,"Fatic, Nerman","27,066","27,066",0
135,126T,"Ficovich, Juan Pablo","27,066","27,066",0
136,126T,"Galarneau, Alexis","27,066","27,066",0
137,126T,"Guillen Meza, Alvaro","27,066","27,066",0
138,126T,"Holmgren, August","27,066","27,066",0
139,126T,"Hsu, Yu Hsiou","27,066","27,066",0
140,126T,"Olivieri, Genaro Alberto","27,066","27,066",0
141,126T,"Pellegrino, Andrea","27,066","27,066",0
142,126T,"Popko, Dmitry","27,066","27,066",0
143,126T,"Prado Angelo, Juan Carlos","27,066","27,066",0
144,126T,"Reis Da Silva, Joao Lucas","27,066","27,066",0
145,126T,"Tseng, Chun-Hsin","27,066","27,066",0
146,126T,"Tu, Li","27,066","27,066",0
147,126T,"Virtanen, Otto","27,066","27,066",0
148,149T,"Cabral, Francisco","26,740",0,"26,740"
149,149T,"Miedler, Lucas","26,740",0,"26,740"
150,151,"Hijikata, Rinky","26,025","25,170",855
151,152,"Collignon, Raphael","25,785","24,030","1,755"
152,153,"Skatov, Timofey","25,210","25,210",0
153,154T,"Halys, Quentin","25,170","25,170",0
154,154T,"Norrie, Cameron","25,170","25,170",0
155,154T,"Opelka, Reilly","25,170","25,170",0
156,157,"Darderi, Luciano","24,380","21,155","3,225"
157,158,"Etcheverry, Tomas Martin","23,605","19,795","3,810"
158,159T,"Shevchenko, Alexander","23,350","23,350",0
159,159T,"Spizzirri, Eliot","23,350","23,350",0
160,161,"Diallo, Gabriel","23,020","19,795","3,225"
161,162,"Majchrzak, Kamil","22,955","21,980",975
162,163,"Khachanov, Karen","22,235","12,285","9,950"
163,164T,"Arribage, Theo","21,740",0,"21,740"
164,164T,"Olivetti, Albano","21,740",0,"21,740"
165,166T,"Comesana, Francisco","21,700","19,795","1,905"
166,166T,"Muller, Alexandre","21,700","19,795","1,905"
167,168T,"Mmoh, Michael","21,155","21,155",0
168,168T,"Shang, Juncheng","21,155","21,155",0
169,168T,"Shelton, Ben","21,155","21,155",0
170,171,"Fucsovics, Marton","20,025","20,025",0
171,172,"Tabilo, Alejandro","19,795","19,795",0
172,173,"Jodar, Rafael","19,700","19,700",0
173,174T,"Heliovaara, Harri","18,305",0,"18,305"
174,174T,"Patten, Henry","18,305",0,"18,305"
175,176,"Ugo Carabelli, Camilo","18,130","15,250","2,880"
176,177,"Dzumhur, Damir","17,780","15,020","2,760"
177,178,"Vavassori, Andrea","17,315","12,285","5,030"
178,179T,"Gea, Arthur","17,000","17,000",0
179,179T,"Martin Tiffon, Pol","17,000","17,000",0
180,181,"Kecmanovic, Miomir","16,925","15,020","1,905"
181,182T,"Duckworth, James","16,225","15,250",975
182,182T,"Popyrin, Alexei","16,225","15,250",975
183,184,"Noguchi, Rio","15,320","15,010",310
184,185,"Altmaier, Daniel","15,250","15,250",0
185,186T,"Mannarino, Adrian","15,020","15,020",0
186,186T,"Navone, Mariano","15,020","15,020",0
187,186T,"Royer, Valentin","15,020","15,020",0
188,189,"Kokkinakis, Thanasi","14,040","12,285","1,755"
189,190,"Quinn, Ethan","13,360","11,605","1,755"
190,191,"Watt, James","13,340","9,250","4,090"
191,192,"Martineau, Matteo","13,330","12,750",580
192,193T,"Erler, Alexander","13,175",0,"13,175"
193,193T,"Galloway, Robert","13,175",0,"13,175"
194,195,"Nava, Emilio","13,170","11,265","1,905"
195,196T,"Dimitrov, Grigor","12,885","12,885",0
196,196T,"Lehecka, Jiri","12,885","12,885",0
197,196T,"Tiafoe, Frances","12,885","12,885",0
198,196T,"Tien, Learner","12,885","12,885",0
199,200T,"Cash, Julian","12,420",0,"12,420"
200,200T,"Glasspool, Lloyd","12,420",0,"12,420"
201,202T,"Brooksby, Jenson","12,285","12,285",0
202,202T,"Cerundolo, Francisco","12,285","12,285",0
203,202T,"Cilic, Marin","12,285","12,285",0
204,202T,"Medjedovic, Hamad","12,285","12,285",0
205,202T,"van de Zandschulp, Botic","12,285","12,285",0
206,202T,"Wu, Yibing","12,285","12,285",0
207,208,"Jacquet, Kyrian","11,705","11,705",0
208,209,"Atmane, Terence","11,605","11,605",0
209,210,"Walton, Adam","11,495","11,495",0
210,211,"Struff, Jan-Lennard","11,265","11,265",0
211,212,"Jones, Maximus","10,905","10,230",675
212,213,"Fearnley, Jacob","10,680","9,705",975
213,214,"Schoolkate, Tristan","10,560","9,705",855
214,215,"Kopriva, Vit","10,555","10,555",0
215,216,"Carreno Busta, Pablo","9,790","9,790",0
216,217,"Gaston, Hugo","9,705","9,705",0
217,218,"Agamenone, Franco","9,670","9,500",170
218,219,"de Jong, Jesper","9,560","9,560",0
219,220T,"Krawietz, Kevin","9,525",0,"9,525"
220,220T,"Puetz, Tim","9,525",0,"9,525"
221,222,"Kyrgios, Nick","9,495","7,740","1,755"
222,223,"Zhou, Yi","8,755","6,850","1,905"
223,224,"Shapovalov, Denis","8,715","7,740",975
224,225,"Gengel, Marek","8,595","8,595",0
225,226,"Sweeny, Dane","7,740","7,740",0
226,227T,"Kirkov, Vasil","7,725",0,"7,725"
227,227T,"Stevens, Bart","7,725",0,"7,725"
228,229T,"Doumbia, Sadio","7,650",0,"7,650"
229,229T,"Reboul, Fabien","7,650",0,"7,650"
230,231T,"Bhambri, Yuki","7,575",0,"7,575"
231,231T,"Goransson, Andre","7,575",0,"7,575"
232,233,"Oberleitner, Neil","7,525","3,300","4,225"
233,234T,"Bautista Agut, Roberto","7,510","7,510",0
234,234T,"Djere, Laslo","7,510","7,510",0
235,234T,"Monfils, Gael","7,510","7,510",0
236,234T,"Sakamoto, Rei","7,510","7,510",0
237,238,"Suresh, Dhakshineswar","7,380","6,800",580
238,239,"Vocel, Matej","7,280",0,"7,280"
239,240,"Stebe, Cedrik-Marcel","7,065","7,065",0
240,241T,"Dhamne, Manas","6,800","6,800",0
241,241T,"Forejtek, Jonas","6,800","6,800",0
242,243T,"Frantzen, Constantin","6,450",0,"6,450"
243,243T,"Haase, Robin","6,450",0,"6,450"
244,245T,"Nagal, Sumit","6,215","5,635",580
245,245T,"Zhukayev, Beibit","6,215","5,635",580
246,247,"O'Connell, Christopher","6,145","6,145",0
247,248,"Nys, Hugo","6,010",0,"6,010"
248,249T,"Bellucci, Mattia","5,950","5,950",0
249,249T,"Misolic, Filip","5,950","5,950",0
250,251,"Kypson, Patrick","5,805","5,805",0
251,252,"Schwaerzler, Joel","5,680","4,190","1,490"
252,253,"Zheng, Michael","5,510","5,510",0
253,254,"Collarini, Andrea","5,500","5,500",0
254,255T,"Barrientos, Nicolas","5,240",0,"5,240"
255,255T,"Kiger, Mac","5,240",0,"5,240"
256,255T,"Kittay, Benjamin","5,240",0,"5,240"
257,255T,"Stalder, Reese","5,240",0,"5,240"
258,259T,"Nouza, Petr","5,130",0,"5,130"
259,259T,"Rikl, Patrik","5,130",0,"5,130"
260,261,"Verbeek, Sem","5,110",0,"5,110"
261,262,"Sharipov, Marat","5,065","4,895",170
262,263T,"Bolelli, Simone","5,030",0,"5,030"
263,263T,"Harrison, Christian","5,030",0,"5,030"
264,263T,"Skupski, Neal","5,030",0,"5,030"
265,266,"Bar Biryukov, Petr","5,010","3,995","1,015"
266,267,"Broska, Florian","4,925","4,612",313
267,268,"Reymond, Arthur","4,885","1,140","3,745"
268,269T,"Guinard, Manuel","4,740",0,"4,740"
269,269T,"Johnson, Luke","4,740",0,"4,740"
270,269T,"Luz, Orlando","4,740",0,"4,740"
271,269T,"Matos, Rafael","4,740",0,"4,740"
272,273,"Smith, Keegan","4,709","4,612",97
273,274T,"Gill, Felix","4,612","4,612",0
274,274T,"Kouame, Moise","4,612","4,612",0
275,276T,"Romios, Matthew","4,540",0,"4,540"
276,276T,"Seggerman, Ryan","4,540",0,"4,540"
277,278,"Delaney, Jake","4,535","3,095","1,440"
278,279,"Geerts, Michael","4,475","3,895",580
279,280,"Bax, Florent","4,415","4,105",310
280,281,"Nardi, Luca","4,305","4,305",0
281,282,"Bonzi, Benjamin","4,245","4,245",0
282,283,"Balaji, N.Sriram","4,225",0,"4,225"
283,284,"Martin, Dan","4,160","4,160",0
284,285,"Garin, Cristian","4,100","4,100",0
285,286T,"Arnaldi, Matteo","4,095","4,095",0
286,286T,"Cazaux, Arthur","4,095","4,095",0
287,288,"Reynolds, Finn","4,090",0,"4,090"
288,289T,"Houkes, Max","3,990","2,255","1,735"
289,289T,"Visker, Niels","3,990","2,255","1,735"
290,291,"Thompson, Jordan","3,960","3,095",865
291,292,"Thompson, Kai","3,955","2,050","1,905"
292,293T,"Balshaw, Felix","3,895","3,895",0
293,293T,"Faria, Jaime","3,895","3,895",0
294,293T,"Gojo, Borna","3,895","3,895",0
295,293T,"Leong, Mitsuki Wei Kang","3,895","3,895",0
296,293T,"Vanshelboim, Eric","3,895","3,895",0
297,298,"Langmo, Christian","3,770","3,480",290
298,299T,"Basavareddy, Nishesh","3,755","3,755",0
299,299T,"Cerundolo, Juan Manuel","3,755","3,755",0
300,299T,"Tirante, Thiago Agustin","3,755","3,755",0
301,302,"Sanchez, Luca","3,745",0,"3,745"
302,303T,"Bayldon, Blake","3,735",0,"3,735"
303,303T,"Harper, Patrick","3,735",0,"3,735"
304,305T,"Cash, Robert","3,660",0,"3,660"
305,305T,"Tracy, JJ","3,660",0,"3,660"
306,307T,"Ho, Ray","3,440",0,"3,440"
307,307T,"Jebens, Hendrik","3,440",0,"3,440"
308,309,"Ajdukovic, Duje","3,300","3,300",0
309,310T,"King, Evan","3,290",0,"3,290"
310,310T,"Peers, John","3,290",0,"3,290"
311,312,"Dev, S D Prajwal","3,270","2,255","1,015"
312,313T,"Cervantes, Inigo","3,225",0,"3,225"
313,313T,"Escobar, Gonzalo","3,225",0,"3,225"
314,313T,"Reyes-Varela, Miguel","3,225",0,"3,225"
315,316T,"Jovanovski, Daniel","3,210","2,630",580
316,316T,"Samrej, Kasidit","3,210","2,750",460
317,318T,"Dellien, Murkel","3,145","3,145",0
318,318T,"Varillas, Juan Pablo","3,145","3,145",0
319,320,"Draxl, Liam","3,095","3,095",0
320,321,"Nakagawa, Shunsuke","3,020",530,"2,490"
321,322T,"Gonzalez, Santiago","2,880",0,"2,880"
322,322T,"Melo, Marcelo","2,880",0,"2,880"
323,322T,"Rojer, Jean-Julien","2,880",0,"2,880"
324,322T,"Romboli, Fernando","2,880",0,"2,880"
325,326,"Shimizu, Yuta","2,865","2,055",810
326,327T,"Papamalamis, Theo","2,862","2,701",161
327,327T,"Wallin, Olle","2,862","2,701",161
328,329T,"Orlov, Vladyslav","2,835","2,255",580
329,329T,"Vasa, Eero","2,835","2,255",580
330,331T,"Arevalo, Marcelo","2,805",0,"2,805"
331,331T,"Gonzalez, Maximo","2,805",0,"2,805"
332,331T,"Molteni, Andres","2,805",0,"2,805"
333,331T,"Pavic, Mate","2,805",0,"2,805"
334,331T,"Roger-Vasselin, Edouard","2,805",0,"2,805"
335,336T,"Arends, Sander","2,760",0,"2,760"
336,336T,"Arneodo, Romain","2,760",0,"2,760"
337,336T,"Brkic, Tomislav","2,760",0,"2,760"
338,339,"Kusuhara, Yusuke","2,755",265,"2,490"
339,340,"Uchida, Kaichi","2,750","2,750",0
340,341T,"Jianu, Filip Cristian","2,701","2,701",0
341,341T,"Mitsui, Shunsuke","2,701","2,701",0
342,343T,"Behar, Ariel","2,610",0,"2,610"
343,343T,"Vliegen, Joran","2,610",0,"2,610"
344,345,"Ilagan, Andre","2,560","2,270",290
345,346T,"Schnaitter, Jakob","2,510",0,"2,510"
346,346T,"Wallner, Mark","2,510",0,"2,510"
347,348,"Bertrand, Robin","2,365","2,055",310
348,349,"Boscardin Dias, Pedro","2,320","1,800",520
349,350,"Demin, Yaroslav","2,256","2,160",96
350,351T,"Budkov Kjaer, Nicolai","2,255","2,255",0
351,351T,"Gautier, Alexis","2,255","2,255",0
352,351T,"Nishikori, Kei","2,255","2,255",0
353,351T,"Ouakaa, Aziz","2,255","2,255",0
354,351T,"Shah, Aryan","2,255","2,255",0
355,351T,"Singh, Karan","2,255","2,255",0
356,357,"Hanfmann, Yannick","2,195","2,195",0
357,358,"Trongcharoenchaikul, Wishaya","2,180","1,675",505
358,359,"Rehberg, Max Hans","2,160","2,160",0
359,360,"Fomin, Sergey","2,065","2,065",0
360,361,"Alkaya, Mert","2,061","1,550",511
361,362,"Sun, Fajing","2,055","2,055",0
362,363T,"Becroft, Isaac","2,050","2,050",0
363,363T,"Blancaneaux, Geoffrey","2,050","2,050",0
364,363T,"Bu, Yunchaokete","2,050","2,050",0
365,363T,"Maestrelli, Francesco","2,050","2,050",0
366,363T,"Shepp, Anton","2,050","2,050",0
367,363T,"Svrcina, Dalibor","2,050","2,050",0
368,363T,"Taberner, Carlos","2,050","2,050",0
369,363T,"Ymer, Elias","2,050","2,050",0
370,371,"Paris, Joshua","2,025",0,"2,025"
371,372,"Chandrasekar, Anirudh","2,020",0,"2,020"
372,373,"Cukierman, Daniel","1,995",0,"1,995"
373,374,"Sanchez Izquierdo, Nikolas","1,970","1,800",170
374,375T,"Gille, Sander","1,905",0,"1,905"
375,375T,"Pel, David","1,905",0,"1,905"
376,375T,"Rai, Ajeet","1,905",0,"1,905"
377,378T,"Obradovic, Dusan","1,863","1,550",313
378,378T,"Pow, Luca","1,863","1,550",313
379,380,"Chung, Hyeon","1,845","1,675",170
380,381T,"Colson, Tibo","1,800","1,800",0
381,381T,"La Serna, Juan Manuel","1,800","1,800",0
382,381T,"Midon, Lautaro","1,800","1,800",0
383,384T,"Bondioli, Federico","1,796",905,891
384,384T,"Brancaccio, Raul","1,796",905,891
385,384T,"Milavsky, Daniel","1,796",905,891
386,384T,"Pokorny, Lukas","1,796",905,891
387,388,"Demoliner, Marcelo","1,755",0,"1,755"
388,389T,"Michalski, Daniel","1,740","1,740",0
389,389T,"Uchiyama, Yasutaka","1,740","1,740",0
390,391,"Willis, Marcus","1,735",0,"1,735"
391,392,"Damm, Martin","1,720","1,140",580
392,393,"Hallquist Lithen, John","1,711","1,550",161
393,394,"Wu, Tung-Lin","1,710","1,540",170
394,395T,"Martin, Andres","1,675","1,675",0
395,395T,"Tokuda, Renta","1,675","1,675",0
396,397,"Vandermeersch, Cyril","1,647","1,550",97
397,398T,"Kalyanpur, Adil","1,595",580,"1,015"
398,398T,"Sinha, Nitin Kumar","1,595",580,"1,015"
399,400,"Santillan, Akira","1,585","1,275",310
400,401T,"Hudd, Emile","1,550","1,045",505
401,401T,"Kennedy, Jack","1,550","1,550",0
402,401T,"Molleker, Rudolf","1,550","1,550",0
403,401T,"Ogura, Kosuke","1,550","1,045",505
404,401T,"Poullain, Lucas","1,550","1,550",0
405,401T,"Sinclair, Colin","1,550","1,045",505
406,401T,"Vithoontien, Leo","1,550","1,045",505
407,408T,"Andreozzi, Guido","1,535",0,"1,535"
408,408T,"Zielinski, Jan","1,535",0,"1,535"
409,410,"Dutra da Silva, Daniel","1,530","1,010",520
410,411T,"Isaro, Pruchya","1,520",0,"1,520"
411,411T,"Kaliyanda Poonacha, Niki","1,520",0,"1,520"
412,413T,"Kestelboim, Mariano","1,490",0,"1,490"
413,413T,"Zormann, Marcelo","1,490",0,"1,490"
414,415T,"Puttergill, Calum","1,440",0,"1,440"
415,415T,"Yuzuki, Takeru","1,440",0,"1,440"
416,417,"Knaff, Alex","1,434","1,272",162
417,418T,"Johns, Garrett","1,386",495,891
418,418T,"Shick, Braden","1,386",495,891
419,420T,"Chazal, Maxime","1,335","1,045",290
420,420T,"Dussin, Louis","1,335","1,045",290
421,422,"Denolly, Corentin","1,330","1,160",170
422,423,"Ivanov, Ivan","1,326","1,272",54
423,424T,"Estevez, Juan","1,320","1,010",310
424,424T,"Ratti, Lucio","1,320","1,010",310
425,426T,"Nagel, Arthur","1,218",905,313
426,426T,"Poulsen, Oskar Brostrom","1,218",753,465
427,428,"Schell, Niklas","1,210",319,891
428,429,"Zeitune, Maximo","1,180","1,010",170
429,430T,"Ibraimi, Ymerali","1,160",580,580
430,430T,"Imamura, Masamichi","1,160",580,580
431,430T,"Matsuda, Ryuki","1,160",580,580
432,430T,"Ramanathan, Ramkumar","1,160",580,580
433,430T,"Shiraishi, Hikaru","1,160","1,160",0
434,435,"Alves, Mateus","1,150",630,520
435,436T,"Fery, Arthur","1,140","1,140",0
436,436T,"Lee, Kuan-Yi","1,140","1,140",0
437,436T,"Palan, Dominik","1,140","1,140",0
438,436T,"Rawat, Sidharth","1,140","1,140",0
439,436T,"Taguchi, Ryotaro","1,140","1,140",0
440,436T,"Yamasaki, Jumpei","1,140","1,140",0
441,442,"Chanta, Thanapet","1,130",530,600
442,443,"Shin, Sanhui","1,065",895,170
443,444T,"Cui, Jie","1,045","1,045",0
444,444T,"Henning, Philip","1,045","1,045",0
445,444T,"Sakellaridis, Stefanos","1,045","1,045",0
446,444T,"Trotter, James","1,045","1,045",0
447,448T,"Cook, Ethan","1,035",530,505
448,448T,"Sach, Tai","1,035",530,505
449,450,"Lopez Morillo, Imanol","1,023",753,270
450,451T,"Lomakin, Grigoriy","1,015",0,"1,015"
451,451T,"Myneni, Saketh","1,015",0,"1,015"
452,453T,"Palosi, Stefan","1,010","1,010",0
453,453T,"Pucinelli De Almeida, Matheus","1,010","1,010",0
454,453T,"Rodriguez Taverna, Santiago","1,010","1,010",0
455,453T,"Sakamoto, Pedro","1,010","1,010",0
456,457T,"Bertimon, Maxence","1,006",495,511
457,457T,"Johansson, Oliver","1,006",495,511
458,457T,"Popovic, Stefan","1,006",495,511
459,460T,"Catry, Robin","1,002",905,97
460,460T,"Sanchez Jover, Carlos","1,002",905,97
461,460T,"Trifi, Alaa","1,002",905,97
462,463T,"Ebden, Matthew",975,0,975
463,463T,"Hidalgo, Diego",975,0,975
464,463T,"Ram, Rajeev",975,0,975
465,466T,"Boitan, Gabi Adrian",940,630,310
466,466T,"Villanueva, Gonzalo",940,630,310
467,468T,"Artnak, Bor",905,905,0
468,468T,"Bailly, Pierre Yves",905,905,0
469,468T,"D'Agostino, Stefano",905,905,0
470,468T,"Dostanic, Stefan",905,905,0
471,468T,"Friend, Jay",905,905,0
472,468T,"Kirkin, Ergi",905,905,0
473,468T,"Rolland De Ravel, Cosme",905,905,0
474,468T,"Tiurnev, Evgenii",905,905,0
475,476,"Slavic, Nikola",903,438,465
476,477,"Dellavedova, Matthew",895,895,0
477,478,"Barry, Charles",891,0,891
478,479T,"Banthia, Siddhant",870,0,870
479,479T,"Hsieh, Cheng-Peng",870,0,870
480,479T,"Huang, Tsung-Hao",870,0,870
481,479T,"Jecan, Alexandru",870,0,870
482,479T,"Kadhe, Arjun",870,0,870
483,479T,"Pavel, Bogdan",870,0,870
484,479T,"Watanabe, Seita",870,0,870
485,486T,"Krajicek, Austin",855,0,855
486,486T,"Mektic, Nikola",855,0,855
487,486T,"Pavlasek, Adam",855,0,855
488,486T,"Smith, John-Patrick",855,0,855
489,490,"Lagutin, Pavel",849,753,96
490,491T,"Colby, Ryan",830,319,511
491,491T,"Haliak, Mikalai",830,319,511
492,491T,"Milev, Yanaki",830,319,511
493,494T,"Gutierrez, Oscar Jose",820,530,290
494,494T,"Zhu, Evan",820,530,290
495,496T,"Charlton, Joshua",810,0,810
496,496T,"Tajima, Naoki",810,0,810
497,498T,"Beauge, Maxence",808,495,313
498,498T,"Marinescu, Mihai Razvan",808,495,313
499,498T,"Rivet, Maxence",808,495,313
