,Rank,Name,Total,Singles,Doubles
0,1,"Djokovic, Novak","10,590,175","10,581,665","8,510"
1,2,"Alcaraz, Carlos","9,603,879","9,603,879",0
2,3,"Medvedev, Daniil","8,090,127","8,090,127",0
3,4,"Sinner, Jannik","5,666,747","5,615,734","51,013"
4,5,"Rublev, Andrey","4,868,477","4,513,509","354,968"
5,6,"Tsitsipas, Stefanos","4,330,703","4,178,452","152,251"
6,7,"Zverev, Alexander","3,730,019","3,633,018","97,001"
7,8,"Hurkacz, Hubert","3,597,346","3,499,097","98,249"
8,9,"Fritz, Taylor","3,432,051","3,336,403","95,648"
9,10,"Rune, Holger","3,294,851","3,272,340","22,511"
10,11,"Ruud, Casper","3,103,483","3,077,401","26,082"
11,12,"de Minaur, Alex","2,787,594","2,696,520","91,074"
12,13,"Tiafoe, Frances","2,640,143","2,563,607","76,536"
13,14,"Khachanov, Karen","2,577,549","2,273,809","303,740"
14,15,"Paul, Tommy","2,554,091","2,489,171","64,920"
15,16,"Shelton, Ben","2,488,872","2,298,991","189,881"
16,17,"Dimitrov, Grigor","2,226,774","2,188,226","38,548"
17,18,"Norrie, Cameron","2,181,535","2,089,231","92,304"
18,19,"Musetti, Lorenzo","1,928,686","1,883,307","45,379"
19,20,"Cerundolo, Francisco","1,887,805","1,818,800","69,005"
20,21,"Davidovich Fokina, Alejandro","1,805,832","1,766,779","39,053"
21,22,"Jarry, Nicolas","1,707,737","1,673,411","34,326"
22,23,"Auger-Aliassime, Felix","1,677,067","1,593,896","83,171"
23,24,"Lehecka, Jiri","1,666,123","1,578,716","87,407"
24,25,"Mannarino, Adrian","1,638,956","1,558,084","80,872"
25,26,"Evans, Daniel","1,609,462","1,519,445","90,017"
26,27,"Bublik, Alexander","1,559,199","1,477,812","81,387"
27,28,"Griekspoor, Tallon","1,554,062","1,418,514","135,548"
28,29,"Korda, Sebastian","1,548,666","1,521,427","27,239"
29,30,"Etcheverry, Tomas Martin","1,493,453","1,394,928","98,525"
30,31,"Eubanks, Christopher","1,430,808","1,360,360","70,448"
31,32,"Coric, Borna","1,423,273","1,418,121","5,152"
32,33,"McDonald, Mackenzie","1,389,128","1,201,014","188,114"
33,34,"Humbert, Ugo","1,340,584","1,320,414","20,170"
34,35,"Struff, Jan-Lennard","1,324,977","1,287,227","37,750"
35,36,"Baez, Sebastian","1,304,012","1,217,471","86,541"
36,37,"Sonego, Lorenzo","1,288,612","1,245,600","43,012"
37,38,"Karatsev, Aslan","1,285,793","1,253,157","32,636"
38,39,"Djere, Laslo","1,269,227","1,242,100","27,127"
39,40,"Nishioka, Yoshihito","1,225,927","1,180,151","45,776"
40,41,"van de Zandschulp, Botic","1,204,137","1,004,532","199,605"
41,42,"Wawrinka, Stan","1,192,890","1,150,641","42,249"
42,43,"Safiullin, Roman","1,124,594","1,100,854","23,740"
43,44,"Krajicek, Austin","1,107,338",0,"1,107,338"
44,45,"Popyrin, Alexei","1,100,397","1,045,745","54,652"
45,46,"Kubler, Jason","1,095,448","745,575","349,873"
46,47,"Wolf, J.J.","1,095,258","1,060,791","34,467"
47,48,"Zhang, Zhizhen","1,093,371","1,068,482","24,889"
48,49,"Hijikata, Rinky","1,089,279","648,353","440,926"
49,50,"Giron, Marcos","1,047,238","973,814","73,424"
50,51,"Kecmanovic, Miomir","1,043,840","977,594","66,246"
51,52,"Purcell, Max","1,030,333","782,030","248,303"
52,53,"Berrettini, Matteo","1,028,055","1,023,735","4,320"
53,54,"Schwartzman, Diego","1,018,896","984,538","34,358"
54,55,"Ruusuvuori, Emil","1,009,181","969,811","39,370"
55,56,"Skupski, Neal","1,005,733",0,"1,005,733"
56,57,"Fucsovics, Marton","1,005,318","982,423","22,895"
57,58,"Koolhof, Wesley","994,973",0,"994,973"
58,59,"Dodig, Ivan","978,902",0,"978,902"
59,60,"Murray, Andy","973,338","964,993","8,345"
60,61,"Arnaldi, Matteo","955,735","936,895","18,840"
61,62,"Ebden, Matthew","955,496",0,"955,496"
62,63,"Zapata Miralles, Bernabe","950,685","884,182","66,503"
63,64,"Bautista Agut, Roberto","947,672","939,002","8,670"
64,65,"Hanfmann, Yannick","942,917","930,907","12,010"
65,66,"Bopanna, Rohan","937,429",0,"937,429"
66,67,"Altmaier, Daniel","921,367","898,258","23,109"
67,68,"Carballes Baena, Roberto","918,377","843,988","74,389"
68,69,"Shapovalov, Denis","907,877","845,646","62,231"
69,70,"Thompson, Jordan","906,648","812,364","94,284"
70,71,"Lajovic, Dusan","905,604","891,873","13,731"
71,72,"Rinderknech, Arthur","898,862","812,863","85,999"
72,73,"O'Connell, Christopher","869,453","843,712","25,741"
73,74,"Barrere, Gregoire","867,807","827,996","39,811"
74,75,"Fils, Arthur","855,802","818,002","37,800"
75,76,"Varillas, Juan Pablo","852,802","808,257","44,545"
76,77,"Cachin, Pedro","846,450","781,294","65,156"
77,78,"Cressy, Maxime","829,082","660,306","168,776"
78,79,"Ofner, Sebastian","804,070","773,983","30,087"
79,80,"Gasquet, Richard","800,802","791,687","9,115"
80,81,"Galan, Daniel Elahi","795,237","770,610","24,627"
81,82,"Zeballos, Horacio","795,199",0,"795,199"
82,83,"Granollers, Marcel","786,593",0,"786,593"
83,84,"Halys, Quentin","780,210","732,583","47,627"
84,85,"Kokkinakis, Thanasi","760,329","722,214","38,115"
85,86,"Roger-Vasselin, Edouard","747,111",0,"747,111"
86,87,"Gonzalez, Santiago","746,856",0,"746,856"
87,88,"Bonzi, Benjamin","746,331","703,639","42,692"
88,89,"Salisbury, Joe","740,010",0,"740,010"
89,90,"Ram, Rajeev","739,105",0,"739,105"
90,91,"Ramos-Vinolas, Albert","737,694","707,038","30,656"
91,92,"Daniel, Taro","731,738","730,953",785
92,93,"Munar, Jaume","731,418","686,709","44,709"
93,94,"Huesler, Marc-Andrea","730,734","666,991","63,743"
94,95,"Gojo, Borna","724,850","724,040",810
95,96,"Molcan, Alex","723,362","697,601","25,761"
96,97,"Vukic, Aleksandar","721,938","679,334","42,604"
97,98,"Thiem, Dominic","720,322","699,076","21,246"
98,99,"Monfils, Gael","717,906","717,906",0
99,100,"Nakashima, Brandon","686,554","674,473","12,081"
100,101,"Harris, Lloyd","686,281","585,039","101,242"
101,102,"Lestienne, Constant","683,258","638,152","45,106"
102,103,"Wu, Yibing","676,107","661,630","14,477"
103,104,"Draper, Jack","673,900","673,900",0
104,105,"Ivashka, Ilya","670,153","638,076","32,077"
105,106,"Shevchenko, Alexander","667,595","661,122","6,473"
106,107,"Mmoh, Michael","659,859","659,859",0
107,108,"Stricker, Dominic","652,476","629,913","22,563"
108,109,"Isner, John","650,344","558,040","92,304"
109,110T,"Gonzalez, Maximo","643,765",0,"643,765"
110,110T,"Molteni, Andres","643,765",0,"643,765"
111,112,"Moutet, Corentin","642,055","633,328","8,727"
112,113,"Borges, Nuno","641,541","623,907","17,634"
113,114,"Pella, Guido","635,382","593,718","41,664"
114,115,"Van Assche, Luca","630,382","591,797","38,585"
115,116,"Muller, Alexandre","621,983","606,534","15,449"
116,117,"Marozsan, Fabian","619,332","617,861","1,471"
117,118,"Nys, Hugo","614,483","6,756","607,727"
118,119,"Garin, Cristian","602,575","599,895","2,680"
119,120,"Zielinski, Jan","595,879",0,"595,879"
120,121,"Fognini, Fabio","564,764","459,574","105,190"
121,122,"Monteiro, Thiago","556,238","526,518","29,720"
122,123,"Arevalo, Marcelo","550,609",0,"550,609"
123,124,"Dellien, Hugo","545,223","500,882","44,341"
124,125,"Rojer, Jean-Julien","542,814",0,"542,814"
125,126,"Ymer, Mikael","536,540","536,540",0
126,127,"Watanuki, Yosuke","529,883","522,188","7,695"
127,128,"Goffin, David","526,241","522,735","3,506"
128,129,"Krawietz, Kevin","521,726",0,"521,726"
129,130,"Coria, Federico","511,642","498,645","12,997"
130,131,"Lammons, Nathaniel","508,700",0,"508,700"
131,132,"Kotov, Pavel","506,174","502,048","4,126"
132,133T,"Murray, Jamie","502,673",0,"502,673"
133,133T,"Venus, Michael","502,673",0,"502,673"
134,135,"Otte, Oscar","501,837","474,952","26,885"
135,136,"Withrow, Jackson","493,799",0,"493,799"
136,137,"Cecchinato, Marco","467,752","452,676","15,076"
137,138,"Martinez, Pedro","461,925","420,297","41,628"
138,139,"Puetz, Tim","459,028",0,"459,028"
139,140,"Vavassori, Andrea","458,399","282,598","175,801"
140,141,"Albot, Radu","451,101","445,832","5,269"
141,142,"Broady, Liam","441,085","409,808","31,277"
142,143,"Gaston, Hugo","437,327","435,455","1,872"
143,144,"Martin, Fabrice","431,369",0,"431,369"
144,145,"Machac, Tomas","430,440","429,055","1,385"
145,146,"Marterer, Maximilian","415,074","412,817","2,257"
146,147T,"Gille, Sander","409,962",0,"409,962"
147,147T,"Vliegen, Joran","409,962",0,"409,962"
148,149,"Shang, Juncheng","406,699","397,160","9,539"
149,150,"Vesely, Jiri","398,139","397,655",484
150,151,"Cerundolo, Juan Manuel","386,991","384,754","2,237"
151,152,"Kovacevic, Aleksandar","385,535","368,453","17,082"
