,Rank,Name,Total,Singles,Doubles
0,1,"Sinner, Jannik","12,065,049","12,032,935","32,114"
1,2,"Alcaraz, Carlos","9,036,407","9,036,407",0
2,3,"Zverev, Alexander","6,468,369","6,326,765","141,604"
3,4,"Medvedev, Daniil","4,841,908","4,799,162","42,746"
4,5,"Fritz, Taylor","4,704,620","4,621,838","82,782"
5,6,"Djokovic, Novak","4,421,915","4,421,915",0
6,7,"Ruud, Casper","3,861,134","3,806,178","54,956"
7,8,"Rublev, Andrey","3,711,684","3,648,621","63,063"
8,9,"de Minaur, Alex","3,564,650","3,526,322","38,328"
9,10,"Tsitsipas, Stefanos","3,341,967","3,208,207","133,760"
10,11,"Dimitrov, Grigor","2,957,510","2,940,559","16,951"
11,12,"Paul, Tommy","2,800,446","2,771,614","28,832"
12,13,"Hurkacz, Hubert","2,704,132","2,676,032","28,100"
13,14,"Musetti, Lorenzo","2,690,304","2,621,019","69,285"
14,15,"Tiafoe, Frances","2,672,124","2,642,707","29,417"
15,16,"Draper, Jack","2,658,595","2,621,277","37,318"
16,17,"Thompson, Jordan","2,521,613","1,522,255","999,358"
17,18,"Rune, Holger","2,410,903","2,376,990","33,913"
18,19,"Shelton, Ben","2,349,008","2,175,885","173,123"
19,20,"Humbert, Ugo","2,275,309","2,225,667","49,642"
20,21,"Popyrin, Alexei","2,250,376","2,215,372","35,004"
21,22,"Korda, Sebastian","2,185,286","1,902,107","283,179"
22,23,"Fils, Arthur","2,164,791","2,087,776","77,015"
23,24,"Khachanov, Karen","2,065,650","1,959,528","106,122"
24,25,"Machac, Tomas","1,974,203","1,756,660","217,543"
25,26,"Auger-Aliassime, Felix","1,758,068","1,730,300","27,768"
26,27,"Jarry, Nicolas","1,746,753","1,661,954","84,799"
27,28,"Baez, Sebastian","1,721,500","1,644,174","77,326"
28,29,"Tabilo, Alejandro","1,690,561","1,570,615","119,946"
29,30,"Griekspoor, Tallon","1,671,251","1,484,315","186,936"
30,31,"Bublik, Alexander","1,667,856","1,481,159","186,697"
31,32,"Cerundolo, Francisco","1,646,084","1,521,683","124,401"
32,33,"Zhang, Zhizhen","1,632,485","1,412,145","220,340"
33,34,"Cobolli, Flavio","1,616,189","1,544,117","72,072"
34,35,"Arnaldi, Matteo","1,594,480","1,573,666","20,814"
35,36,"Purcell, Max","1,553,677","773,141","780,536"
36,37,"Etcheverry, Tomas Martin","1,499,238","1,378,887","120,351"
37,38,"Lehecka, Jiri","1,419,955","1,392,292","27,663"
38,39,"Borges, Nuno","1,413,112","1,335,820","77,292"
39,40,"Mpetshi Perricard, Giovanni","1,381,216","1,343,001","38,215"
40,41,"Nakashima, Brandon","1,376,649","1,348,627","28,022"
41,42,"Struff, Jan-Lennard","1,351,621","1,252,557","99,064"
42,43,"Monfils, Gael","1,305,034","1,305,034",0
43,44,"Mannarino, Adrian","1,303,652","1,197,372","106,280"
44,45,"Kecmanovic, Miomir","1,289,285","1,240,876","48,409"
45,46,"Marozsan, Fabian","1,279,228","1,227,745","51,483"
46,47,"Michelsen, Alex","1,252,592","1,113,233","139,359"
47,48,"Norrie, Cameron","1,200,746","1,193,322","7,424"
48,49,"Davidovich Fokina, Alejandro","1,200,232","1,178,137","22,095"
49,50,"Sonego, Lorenzo","1,176,903","1,119,414","57,489"
50,51,"Mensik, Jakub","1,123,794","1,123,794",0
51,52,"Safiullin, Roman","1,088,962","1,002,133","86,829"
52,53,"Giron, Marcos","1,071,822","1,025,656","46,166"
53,54,"Darderi, Luciano","1,069,454","984,615","84,839"
54,55,"Shang, Juncheng","1,050,071","1,049,535",536
55,56,"Shapovalov, Denis","1,044,439","1,015,289","29,150"
56,57T,"Granollers, Marcel","1,025,102",0,"1,025,102"
57,57T,"Zeballos, Horacio","1,025,102",0,"1,025,102"
58,59,"Martinez, Pedro","1,023,803","920,348","103,455"
59,60,"Vavassori, Andrea","1,023,738","195,025","828,713"
60,61,"Navone, Mariano","1,017,663","958,258","59,405"
61,62,"Carballes Baena, Roberto","1,017,460","948,099","69,361"
62,63,"Bautista Agut, Roberto","1,014,019","1,010,209","3,810"
63,64T,"Arevalo, Marcelo","1,013,684",0,"1,013,684"
64,64T,"Pavic, Mate","1,013,684",0,"1,013,684"
65,66,"Goffin, David","971,457","967,028","4,429"
66,67,"van de Zandschulp, Botic","969,505","890,516","78,989"
67,68,"Shevchenko, Alexander","959,686","918,665","41,021"
68,69,"Ofner, Sebastian","948,435","878,443","69,992"
69,70,"Rinderknech, Arthur","946,361","902,757","43,604"
70,71,"Munar, Jaume","946,030","889,034","56,996"
71,72,"Muller, Alexandre","945,387","883,668","61,719"
72,73,"Seyboth Wild, Thiago","936,116","861,824","74,292"
73,74,"Hijikata, Rinky","921,455","800,004","121,451"
74,75,"Kotov, Pavel","914,553","873,867","40,686"
75,76,"Berrettini, Matteo","878,738","878,738",0
