,Rank,Name,Total,Singles,Doubles
0,1,"Sinner, Jannik","3,978,338","3,961,288","17,050"
1,2,"Medvedev, Daniil","2,220,917","2,220,917",0
2,3,"Zverev, Alexander","1,993,000","1,975,950","17,050"
3,4,"Alcaraz, Carlos","1,736,000","1,736,000",0
4,5,"de Minaur, Alex","1,475,112","1,465,792","9,320"
5,6,"Hurkacz, Hubert","1,189,414","1,180,094","9,320"
6,7,"Ruud, Casper","1,172,232","1,150,597","21,635"
7,8,"Dimitrov, Grigor","1,144,979","1,143,529","1,450"
8,9,"Humbert, Ugo","1,039,131","1,028,361","10,770"
9,10,"Djokovic, Novak","1,014,765","1,014,765",0
10,11,"Fritz, Taylor","914,290","904,970","9,320"
11,12,"Rublev, Andrey","877,201","858,366","18,835"
12,13,"Baez, Sebastian","835,550","819,732","15,818"
13,14,"Paul, Tommy","750,162","740,842","9,320"
14,15,"Tsitsipas, Stefanos","744,005","707,692","36,313"
15,16,"Khachanov, Karen","720,183","701,348","18,835"
16,17,"Bublik, Alexander","712,029","675,826","36,203"
17,18,"Norrie, Cameron","656,112","656,112",0
18,19,"Griekspoor, Tallon","649,930","520,158","129,772"
19,20,"Lehecka, Jiri","640,419","612,756","27,663"
20,21,"Shelton, Ben","621,170","571,987","49,183"
21,22,"Jarry, Nicolas","611,575","602,255","9,320"
22,23,"Rune, Holger","580,442","579,632",810
23,24,"Mannarino, Adrian","571,610","534,627","36,983"
24,25,"Marozsan, Fabian","560,093","540,578","19,515"
25,26,"Machac, Tomas","553,274","456,603","96,671"
26,27,"Thompson, Jordan","539,585","436,630","102,955"
27,28,"Davidovich Fokina, Alejandro","529,506","507,411","22,095"
28,29T,"Bopanna, Rohan","498,162",0,"498,162"
29,29T,"Ebden, Matthew","498,162",0,"498,162"
30,31,"Korda, Sebastian","476,129","441,839","34,290"
31,32,"Borges, Nuno","457,977","428,842","29,135"
32,33,"Zhang, Zhizhen","451,782","355,111","96,671"
33,34,"Musetti, Lorenzo","438,903","392,580","46,323"
34,35,"Monfils, Gael","434,666","434,666",0
35,36,"Cerundolo, Francisco","431,538","407,135","24,403"
36,37,"Kecmanovic, Miomir","428,027","411,264","16,763"
37,38,"Koepfer, Dominik","417,122","333,451","83,671"
38,39,"Struff, Jan-Lennard","412,078","321,728","90,350"
39,40,"Tiafoe, Frances","384,055","382,250","1,805"
40,41,"Auger-Aliassime, Felix","382,376","373,056","9,320"
41,42,"Draper, Jack","374,215","371,715","2,500"
42,43,"O'Connell, Christopher","372,343","358,860","13,483"
43,44,"Purcell, Max","369,165","256,890","112,275"
44,45,"Ruusuvuori, Emil","368,809","351,307","17,502"
45,46,"Mektic, Nikola","368,204",0,"368,204"
46,47,"Koolhof, Wesley","366,754",0,"366,754"
47,48,"Mensik, Jakub","363,695","363,695",0
48,49,"Tabilo, Alejandro","362,955","343,720","19,235"
49,50,"Vavassori, Andrea","361,151","116,556","244,595"
50,51,"Arnaldi, Matteo","358,838","346,805","12,033"
51,52,"Sonego, Lorenzo","358,825","322,040","36,785"
52,53,"Hanfmann, Yannick","342,816","262,990","79,826"
53,54,"Cazaux, Arthur","341,448","341,448",0
54,55,"Seyboth Wild, Thiago","339,443","317,585","21,858"
55,56,"Shevchenko, Alexander","324,044","319,390","4,654"
56,57,"Cobolli, Flavio","323,518","323,518",0
57,58,"Michelsen, Alex","322,167","320,102","2,065"
58,59,"Etcheverry, Tomas Martin","315,525","289,392","26,133"
59,60,"Coric, Borna","315,256","315,256",0
60,61,"Fils, Arthur","311,419","311,419",0
61,62,"van de Zandschulp, Botic","306,458","254,914","51,544"
62,63,"Ofner, Sebastian","306,289","269,489","36,800"
63,64,"Carballes Baena, Roberto","300,158","274,640","25,518"
64,65,"Van Assche, Luca","299,848","299,848",0
65,66,"Eubanks, Christopher","294,778","256,375","38,403"
66,67,"Giron, Marcos","290,288","278,255","12,033"
67,68,"Shang, Juncheng","288,572","288,572",0
68,69,"Murray, Andy","288,223","270,363","17,860"
69,70,"Navone, Mariano","283,737","281,982","1,755"
70,71,"Diaz Acosta, Facundo","275,946","275,946",0
71,72,"Lajovic, Dusan","275,825","266,310","9,515"
72,73,"Kotov, Pavel","275,384","273,680","1,704"
73,74,"Popyrin, Alexei","274,928","262,895","12,033"
74,75,"Munar, Jaume","272,907","266,413","6,494"
75,76,"Kokkinakis, Thanasi","266,283","235,875","30,408"
76,77,"Kovacevic, Aleksandar","263,760","263,760",0
77,78,"Hijikata, Rinky","261,410","209,875","51,535"
78,79,"Daniel, Taro","258,660","258,660",0
79,80,"Shapovalov, Denis","255,820","255,820",0
80,81,"Safiullin, Roman","255,618","236,080","19,538"
81,82,"Altmaier, Daniel","245,836","227,311","18,525"
82,83,"Bolelli, Simone","240,990",0,"240,990"
83,84,"Krajicek, Austin","239,637",0,"239,637"
84,85,"Vukic, Aleksandar","239,360","216,695","22,665"
85,86,"Fucsovics, Marton","238,848","221,133","17,715"
86,87,"Dodig, Ivan","237,832",0,"237,832"
87,88,"Muller, Alexandre","230,516","208,602","21,914"
88,89T,"Granollers, Marcel","230,043",0,"230,043"
89,89T,"Zeballos, Horacio","230,043",0,"230,043"
90,91,"Nagal, Sumit","228,393","226,149","2,244"
91,92,"Galan, Daniel Elahi","227,745","225,990","1,755"
92,93,"Evans, Daniel","214,949","207,719","7,230"
93,94,"Klein, Lukas","208,680","208,680",0
94,95,"Grenier, Hugo","207,498","207,058",440
95,96,"Darderi, Luciano","205,416","201,601","3,815"
96,97,"Cachin, Pedro","204,243","185,651","18,592"
97,98,"Bautista Agut, Roberto","202,185","198,375","3,810"
98,99T,"Krawietz, Kevin","192,598",0,"192,598"
99,99T,"Puetz, Tim","192,598",0,"192,598"
100,101,"Coria, Federico","189,599","189,599",0
101,102,"Goffin, David","187,211","186,671",540
102,103,"Djere, Laslo","186,812","174,779","12,033"
103,104,"Raonic, Milos","185,301","185,301",0
104,105,"Lestienne, Constant","184,407","182,602","1,805"
105,106,"Nishioka, Yoshihito","182,248","170,215","12,033"
106,107,"Gaston, Hugo","180,820","177,401","3,419"
107,108,"Zapata Miralles, Bernabe","179,997","169,408","10,589"
108,109,"Gasquet, Richard","177,546","177,546",0
109,110,"Walton, Adam","174,673","152,130","22,543"
110,111,"Martinez, Pedro","173,751","168,700","5,051"
111,112,"Kypson, Patrick","173,235","173,235",0
112,113,"Rinderknech, Arthur","170,927","165,579","5,348"
113,114,"Halys, Quentin","170,857","158,824","12,033"
114,115,"Garin, Cristian","170,304","170,304",0
115,116,"Zeppieri, Giulio","167,208","167,208",0
116,117,"Nakashima, Brandon","163,848","159,296","4,552"
117,118,"Duckworth, James","158,598","143,050","15,548"
118,119,"de Jong, Jesper","153,781","151,767","2,014"
119,120,"Nys, Hugo","153,334",0,"153,334"
120,121,"Varillas, Juan Pablo","152,945","149,160","3,785"
121,122,"Wolf, J.J.","151,100","151,100",0
122,123,"Zielinski, Jan","149,644",0,"149,644"
123,124,"Nardi, Luca","149,262","148,288",974
124,125,"Wawrinka, Stan","148,899","148,899",0
125,126,"Marterer, Maximilian","148,055","148,055",0
126,127,"Ramos-Vinolas, Albert","146,179","146,179",0
127,128,"Kopriva, Vit","138,941","138,196",745
128,129,"Atmane, Terence","138,810","138,810",0
129,130,"Mochizuki, Shintaro","137,335","135,535","1,800"
130,131,"Berrettini, Matteo","136,465","136,465",0
131,132,"Glasspool, Lloyd","136,221",0,"136,221"
132,133,"Kwon, Soonwoo","134,828","122,520","12,308"
133,134,"Bergs, Zizou","133,786","131,986","1,800"
134,135,"Rojer, Jean-Julien","133,142",0,"133,142"
135,136,"Mayot, Harold","128,286","125,787","2,499"
136,137,"Nava, Emilio","127,986","120,096","7,890"
137,138,"Barrere, Gregoire","125,772","122,859","2,913"
138,139,"Bonzi, Benjamin","120,728","118,182","2,546"
139,140,"Reboul, Fabien","115,229",0,"115,229"
140,141T,"Lammons, Nathaniel","115,141",0,"115,141"
141,141T,"Withrow, Jackson","115,141",0,"115,141"
142,143,"Polmans, Marc","114,323","99,985","14,338"
143,144,"Mmoh, Michael","113,549","111,744","1,805"
144,145,"Doumbia, Sadio","113,474",0,"113,474"
145,146,"Sweeny, Dane","112,388","99,880","12,508"
146,147,"Kubler, Jason","110,040","90,875","19,165"
147,148,"Shelbayh, Abdullah","109,669","103,760","5,909"
148,149,"McDonald, Mackenzie","108,243","94,410","13,833"
149,150,"Prizmic, Dino","107,902","107,902",0
150,151,"McCabe, James","107,896","95,863","12,033"
151,152,"Bagnis, Facundo","105,696","102,406","3,290"
152,153,"Matos, Rafael","104,769",0,"104,769"
153,154,"Roger-Vasselin, Edouard","103,704",0,"103,704"
154,155,"Barrientos, Nicolas","103,167",0,"103,167"
155,156,"Haase, Robin","102,848",0,"102,848"
156,157,"Jasika, Omar","101,898","101,083",815
157,158T,"Gonzalez, Santiago","101,153",0,"101,153"
158,158T,"Skupski, Neal","101,153",0,"101,153"
159,160T,"Behar, Ariel","101,008",0,"101,008"
160,160T,"Pavlasek, Adam","101,008",0,"101,008"
161,162,"Moreno De Alboran, Nicolas","100,330","99,585",745
162,163,"Thiem, Dominic","99,710","99,710",0
163,164,"Schwartzman, Diego","97,851","95,351","2,500"
164,165,"Ram, Rajeev","97,528",0,"97,528"
165,166,"Venus, Michael","97,156",0,"97,156"
166,167,"Miedler, Lucas","96,110","1,521","94,589"
167,168,"Salisbury, Joe","95,723",0,"95,723"
168,169,"Ugo Carabelli, Camilo","95,366","93,736","1,630"
169,170,"Erler, Alexander","94,589",0,"94,589"
170,171,"Barrios Vera, Tomas","94,311","75,076","19,235"
171,172,"Cilic, Marin","94,205","94,205",0
172,173,"Svajda, Zachary","94,000","93,880",120
173,174,"Harris, Lloyd","93,378","90,291","3,087"
174,175,"Meligeni Alves, Felipe","92,863","86,757","6,106"
175,176,"Kudla, Denis","92,145","90,005","2,140"
176,177,"Smith, John-Patrick","91,926",0,"91,926"
177,178T,"Gonzalez, Maximo","89,794",0,"89,794"
178,178T,"Molteni, Andres","89,794",0,"89,794"
179,180,"Fonseca, Joao","89,165","81,886","7,279"
180,181,"Dzumhur, Damir","89,035","88,226",809
181,182T,"Arevalo, Marcelo","87,217",0,"87,217"
182,182T,"Pavic, Mate","87,217",0,"87,217"
183,184,"Watanuki, Yosuke","87,065","87,065",0
184,185,"Vesely, Jiri","86,897","86,897",0
185,186,"Virtanen, Otto","85,958","85,419",539
186,187,"Cressy, Maxime","85,684","85,684",0
187,188,"Peers, John","84,232",0,"84,232"
188,189,"Herbert, Pierre-Hugues","83,768","80,696","3,072"
189,190,"Valkusz, Mate","83,663","83,663",0
190,191,"Damm, Martin","82,563","82,021",542
191,192,"Murray, Jamie","79,958",0,"79,958"
192,193,"Melo, Marcelo","79,183",0,"79,183"
193,194,"Tirante, Thiago Agustin","78,916","78,376",540
194,195,"Pouille, Lucas","77,289","74,376","2,913"
195,196,"Ajdukovic, Duje","76,831","76,046",785
196,197,"Monteiro, Thiago","76,305","76,305",0
197,198,"Heliovaara, Harri","75,792",0,"75,792"
198,199T,"Gille, Sander","75,691",0,"75,691"
199,199T,"Vliegen, Joran","75,691",0,"75,691"
200,201,"Mpetshi Perricard, Giovanni","75,524","71,500","4,024"
201,202,"Llamas Ruiz, Pablo","74,804","74,058",746
202,203,"Fognini, Fabio","74,308","72,006","2,302"
203,204,"Molcan, Alex","73,876","73,876",0
204,205,"Dellien, Hugo","73,690","70,805","2,885"
205,206,"Rodionov, Jurij","73,311","73,311",0
206,207,"Cash, Julian","73,052",0,"73,052"
207,208,"Hassan, Benjamin","72,847","71,875",972
208,209,"Mahut, Nicolas","71,904",0,"71,904"
209,210,"Dougaz, Aziz","71,897","68,413","3,484"
210,211,"Napolitano, Stefano","71,157","70,277",880
211,212,"Paire, Benoit","70,786","69,375","1,411"
212,213,"Comesana, Francisco","70,205","67,860","2,345"
213,214,"Gigante, Matteo","69,796","69,527",269
214,215,"Moutet, Corentin","69,578","69,578",0
215,216,"Ritschard, Alexander","69,418","68,394","1,024"
216,217,"Mies, Andreas","69,346",0,"69,346"
217,218,"Schoolkate, Tristan","68,513","47,020","21,493"
218,219,"Diallo, Gabriel","68,168","66,543","1,625"
219,220,"Escobar, Gonzalo","67,776",0,"67,776"
220,221,"Albot, Radu","66,752","64,472","2,280"
221,222,"Burruchaga, Roman Andres","64,041","61,216","2,825"
222,223,"Galloway, Robert","63,732",0,"63,732"
223,224,"Nedovyesov, Aleksandr","63,531",0,"63,531"
224,225,"Bhambri, Yuki","63,402",0,"63,402"
225,226,"Vacherot, Valentin","61,765","61,765",0
226,227,"Patten, Henry","61,616",0,"61,616"
227,228,"Rodriguez Taverna, Santiago","59,628","55,182","4,446"
228,229,"Couacaud, Enzo","56,576","54,766","1,810"
229,230,"Cerundolo, Juan Manuel","56,386","56,386",0
230,231,"Huesler, Marc-Andrea","55,931","51,750","4,181"
231,232,"Pellegrino, Andrea","55,525","37,919","17,606"
232,233,"Crawford, Oliver","54,391","54,171",220
233,234,"Brouwer, Gijs","54,312","51,954","2,358"
234,235,"Quinn, Ethan","53,356","51,276","2,080"
235,236,"Piros, Zsombor","52,405","51,931",474
236,237,"Harris, Billy","52,363","49,044","3,319"
237,238,"Passaro, Francesco","52,189","51,280",909
238,239,"Riedi, Leandro","52,126","49,582","2,544"
239,240,"Verbeek, Sem","51,867",0,"51,867"
240,241,"Ymer, Elias","51,557","51,557",0
241,242,"Roca Batalla, Oriol","51,082","45,779","5,303"
242,243,"Molleker, Rudolf","50,627","49,547","1,080"
243,244,"Zhukayev, Beibit","49,514","47,725","1,789"
244,245,"Choinski, Jan","49,317","48,279","1,038"
245,246,"Droguet, Titouan","48,697","44,178","4,519"
246,247,"Winter, Edward","48,685","30,005","18,680"
247,248,"Kukushkin, Mikhail","48,482","48,482",0
248,249,"Hong, Seongchan","48,385","46,925","1,460"
249,250,"Olivetti, Albano","47,993",430,"47,563"
250,251,"De Loore, Joris","47,322","47,322",0
251,252,"Millman, John","47,310","29,595","17,715"
252,253,"Reyes-Varela, Miguel Angel","47,085",0,"47,085"
253,254,"Blancaneaux, Geoffrey","46,875","42,794","4,081"
254,255,"Gaio, Federico","46,720","46,060",660
255,256,"Bolt, Alex","46,197","29,667","16,530"
256,257,"Blumberg, William","46,095",0,"46,095"
257,258,"Weissborn, Sam","46,082",0,"46,082"
258,259,"Wong, Coleman","45,347","42,562","2,785"
259,260,"Trungelliti, Marco","44,923","44,803",120
260,261,"Bellucci, Mattia","44,486","42,269","2,217"
261,262,"Marie, Jules","44,112","44,112",0
262,263,"Maestrelli, Francesco","43,760","41,671","2,089"
263,264,"Rincon, Daniel","43,705","34,736","8,969"
264,265,"Blanchet, Ugo","43,371","41,193","2,178"
265,266,"Landaluce, Martin","43,325","43,325",0
266,267,"Travaglia, Stefano","42,371","40,591","1,780"
267,268,"Kolar, Zdenek","42,338","36,727","5,611"
268,269,"Escoffier, Antoine","42,153","39,102","3,051"
269,270,"Kovalik, Jozef","41,812","40,793","1,019"
270,271,"Blockx, Alexander","41,742","41,742",0
271,272,"Svrcina, Dalibor","41,076","40,111",965
272,273,"Broady, Liam","40,965","39,160","1,805"
273,274,"Medjedovic, Hamad","39,620","39,620",0
274,275,"Oliveira, Goncalo","39,501","36,206","3,295"
275,276,"Sachko, Vitaliy","39,259","38,785",474
276,277,"Peniston, Ryan","39,239","37,396","1,843"
277,278T,"Cabral, Francisco","38,672",0,"38,672"
278,278T,"Fatic, Nerman","38,672","37,591","1,081"
279,280,"Giannessi, Alessandro","38,457","35,276","3,181"
280,281,"Yevseyev, Denis","38,130","36,986","1,144"
281,282,"Martineau, Matteo","37,998","34,246","3,752"
282,283,"Cecchinato, Marco","37,270","36,461",809
283,284,"Arneodo, Romain","37,195",0,"37,195"
284,285,"Molchanov, Denys","37,060",0,"37,060"
285,286,"Goransson, Andre","36,673",0,"36,673"
286,287,"Hemery, Calvin","36,576","35,183","1,393"
287,288,"Onclin, Gauthier","36,573","36,573",0
288,289,"Agamenone, Franco","35,345","34,062","1,283"
289,290,"Middelkoop, Matwe","35,337",0,"35,337"
290,291,"Shimabukuro, Sho","35,323","34,413",910
291,292,"Gakhov, Ivan","35,246","34,155","1,091"
292,293,"Jacquet, Kyrian","34,847","34,407",440
293,294,"Bonadio, Riccardo","34,651","34,651",0
294,295,"Kuzmanov, Dimitar","34,593","34,593",0
295,296,"Andreozzi, Guido","34,547","4,205","30,342"
296,297,"Collarini, Andrea","34,413","30,241","4,172"
297,298,"Tu, Li","34,388","34,168",220
298,299,"Cornea, Victor","34,152",0,"34,152"
299,300,"Pacheco Mendez, Rodrigo","34,055","31,180","2,875"
300,301,"Holt, Brandon","33,895","33,895",0
301,302,"Sekulic, Philip","33,696","33,696",0
302,303,"Heide, Gustavo","33,635","33,240",395
303,304,"Brancaccio, Raul","33,549","32,369","1,180"
304,305,"Hsu, Yu Hsiou","33,389","32,059","1,330"
305,306,"Tabur, Clement","32,815","31,685","1,130"
306,307,"Guinard, Manuel","32,808","20,414","12,394"
307,308,"Stalder, Reese","32,792",0,"32,792"
308,309,"King, Evan","32,291",210,"32,081"
309,310,"Shimizu, Yuta","32,268","29,391","2,877"
310,311,"Cacic, Nikola","31,997",0,"31,997"
311,312,"Mansouri, Skander","31,685","5,173","26,512"
312,313,"Skatov, Timofey","31,614","31,074",540
313,314,"Dellien, Murkel","31,418","27,021","4,397"
314,315,"Tsitsipas, Petros","31,191",206,"30,985"
315,316,"Escobedo, Ernesto","31,040","31,040",0
316,317,"Coppejans, Kimmer","30,945","30,945",0
317,318,"Stevens, Bart","30,594",0,"30,594"
318,319,"Marchenko, Illya","30,379","30,379",0
319,320T,"Chandrasekar, Anirudh","29,827",0,"29,827"
320,320T,"Prashanth, Vijay Sundar","29,827",0,"29,827"
321,322,"Jebens, Hendrik","29,357","2,360","26,997"
322,323,"Wu, Tung-Lin","29,331","29,171",160
323,324,"Misolic, Filip","29,202","29,202",0
