,Rank,diff,pct,women,men
0,1,-51147,101.84527299195283,"RYBAKINA, ELENA","Alcaraz, Carlos"
1,2,-171773,111.90780881288632,"SABALENKA, ARYNA","de Minaur, Alex"
2,3,364270,74.63274337823863,"GAUFF, COCO","Djokovic, Novak"
3,4,73410,93.58514472965592,"SWIATEK, IGA","Zverev, Alexander"
4,5,3079,99.71055773334461,"MUCHOVA, KAROLINA","Shelton, Ben"
5,6,-90542,109.81818221250137,"MBOKO, VICTORIA","Fritz, Taylor"
6,7,-86612,110.14206288612955,"MERTENS, ELISE","Hurkacz, Hubert"
7,8,-97494,111.67767629884713,"BENCIC, BELINDA","Sinner, Jannik"
8,9,-87795,110.80104522672414,"PEGULA, JESSICA","Auger-Aliassime, Felix"
9,10,-293873,148.73095520784275,"SVITOLINA, ELINA","Mensik, Jakub"
10,11,6794,98.86342344753747,"ANDREEVA, MIRRA","Bublik, Alexander"
11,12,-7854,101.35051714799117,"PAOLINI, JASMINE","Musetti, Lorenzo"
12,13,-11310,102.11044868026981,"OSTAPENKO, JELENA","Tien, Learner"
13,14,-38467,107.62529090166633,"JOVIC, IVA","Bergs, Zizou"
14,15,-28597,105.68667884989769,"ANISIMOVA, AMANDA","Ruud, Casper"
15,16,4781,99.04789405556109,"SAKKARI, MARIA","Baez, Sebastian"
16,17,-3013,100.65880963834346,"KREJCIKOVA, BARBORA","Medvedev, Daniil"
17,18,2937,99.35727978571616,"ZHANG, SHUAI","Cerundolo, Francisco"
18,19,56501,87.52282840328155,"WANG, XINYU","Tsitsipas, Stefanos"
19,20,37393,91.08809895491974,"OSAKA, NAOMI","Darderi, Luciano"
20,21,37314,91.0985471981679,"KEYS, MADISON","Wawrinka, Stan"
21,22,40500,90.07455114914642,"TAUSON, CLARA","Paul, Tommy"
22,23,26659,93.0416784122112,"KALINSKAYA, ANNA","Cilic, Marin"
23,24,28901,92.2140024569495,"PUTINTSEVA, YULIA","Machac, Tomas"
24,25,18370,94.86321958967275,"SHNAIDER, DIANA","van de Zandschulp, Botic"
25,26,28047,92.05582196339905,"INGLIS, MADDISON","Griekspoor, Tallon"
26,27,23814,93.13448498546981,"ALEXANDROVA, EKATERINA","Davidovich Fokina, Alejandro"
27,28,17804,94.77528502046864,"BAPTISTE, HAILEY","Humbert, Ugo"
28,29,19469,94.14489057570682,"JOINT, MAYA","Munar, Jaume"
29,30,16189,94.89837078120568,"BEJLEK, SARA","Harrison, Christian"
30,31,18211,94.26117921406737,"RADUCANU, EMMA","Skupski, Neal"
31,32,17277,94.44339024915817,"HUNTER, STORM","Shapovalov, Denis"
32,33,17898,94.19766454214782,"KRUNIC, ALEKSANDRA","Etcheverry, Tomas Martin"
33,34,8703,97.02045930734153,"NOSKOVA, LINDA","Cobolli, Flavio"
34,35,9560,96.70258412549497,"DANILINA, ANNA","Khachanov, Karen"
35,36,6642,97.682662182247,"SINIAKOVA, KATERINA","Norrie, Cameron"
36,37,6632,97.66222870819806,"VALENTOVA, TEREZA","Spizzirri, Eliot"
37,38,8297,97.06369485359173,"LINETTE, MAGDA","Rinderknech, Arthur"
38,39,10004,96.39660407669282,"STEARNS, PEYTON","Marozsan, Fabian"
39,40,7330,97.32187549095904,"POTAPOVA, ANASTASIA","Quinn, Ethan"
40,41,8717,96.8095774895324,"PLISKOVA, KAROLINA","Tiafoe, Frances"
41,42,11922,95.50747247281195,"SONMEZ, ZEYNEP","Rublev, Andrey"
42,43,12716,95.18783562348862,"COCCIARETTO, ELISABETTA","Vacherot, Valentin"
43,44,14458,94.48483692542437,"BIRRELL, KIMBERLY","Kubler, Jason"
44,45,10272,95.92936626192817,"RUSE, ELENA-GABRIELA","Borges, Nuno"
45,46,2555,98.93663953120578,"BOUZAS MANEIRO, JESSICA","Moutet, Corentin"
46,47,4786,97.99045191738432,"SELEKHMETEVA, OKSANA","Mannarino, Adrian"
47,48,1342,99.42559484319425,"SAMSONOVA, LIUDMILA","Zhang, Zhizhen"
48,49,-7228,103.21981424148608,"KOSTYUK, MARTA","Korda, Sebastian"
49,50,-10252,104.65124719845382,"SIERRA, SOLANA","Halys, Quentin"
50,51,-13718,106.33119954955164,"BOUZKOVA, MARIE","Kovacevic, Aleksandar"
51,52,-17335,108.14251156673478,"GIBSON, TALIA","Medjedovic, Hamad"
52,53,-20012,109.53270137664937,"TJEN, JANICE","Nakashima, Brandon"
53,54,-22521,111.07826258054996,"CIRSTEA, SORANA","Duckworth, James"
54,55,-22269,110.96465745600645,"LI, ANN","Ugo Carabelli, Camilo"
55,56,-20605,110.17435401122857,"BUCSA, CRISTINA","Kecmanovic, Miomir"
56,57,-23491,111.8125361426093,"LYS, EVA","Michelsen, Alex"
57,58,-23456,111.84550743374272,"BARTUNKOVA, NIKOLA","Shevchenko, Alexander"
58,59,-21732,110.98191410336098,"JACQUEMOT, ELSA","Polmans, Marc"
59,60,-13902,107.02795611950862,"KESSLER, MCCARTNEY","Comesana, Francisco"
60,61,-13805,107.03099136723624,"SIEGEMUND, LAURA","Hijikata, Rinky"
61,62,-13861,107.06912555207622,"KENIN, SOFIA","O'Connell, Christopher"
62,63,-14480,107.41347532254761,"KASATKINA, DARIA","Giron, Marcos"
63,64,-6804,103.5027928646812,"GRACHEVA, VARVARA","Sweeny, Dane"
64,65,-6107,103.16439626718343,"BADOSA, PAULA","Fucsovics, Marton"
65,66,-6190,103.22274980215754,"PARKS, ALYCIA","Jodar, Rafael"
66,67,-3051,101.594168822008,"PRESTON, TAYLAH","Martinez, Pedro"
67,68,-3497,101.84057475196715,"EALA, ALEXANDRA","Dzumhur, Damir"
68,69,-3627,101.9168670559945,"HON, PRISCILLA","Gea, Arthur"
69,70,-5041,102.7004874912948,"FERNANDEZ, LEYLAH","Muller, Alexandre"
70,71,-5285,102.83948959032907,"YASTREMSKA, DAYANA","Shang, Juncheng"
71,72,-8447,104.66061950320567,"FRECH, MAGDALENA","Kopriva, Vit"
72,73,-8160,104.50637021819446,"KRUEGER, ASHLYN","Sonego, Lorenzo"
73,74,-6270,103.52480858096939,"BONDAR, ANNA","Zheng, Michael"
74,75,-5588,103.16335310900774,"OSORIO, CAMILA","Collignon, Raphael"
75,76,-5983,103.40818465604849,"CRISTIAN, JAQUELINE","Mpetshi Perricard, Giovanni"
76,77,-2251,101.28300854389074,"NAVARRO, EMMA","Opelka, Reilly"
77,78,-3889,102.23753933961233,"DANILOVIC, OLGA","Nava, Emilio"
78,79,-3967,102.28999261106493,"TOMLJANOVIC, AJLA","Majchrzak, Kamil"
79,80,-6332,103.74829811164388,"MCNALLY, CATY","Thompson, Jordan"
80,81,-7259,104.39593047901654,"UCHIJIMA, MOYUKA","Maestrelli, Francesco"
81,82,-9119,105.60955204783407,"KARTAL, SONAY","Wu, Yibing"
82,83,-6102,103.77022743702386,"KUDERMETOVA, POLINA","Tirante, Thiago Agustin"
83,84,-2020,101.27016065645927,"PAVLYUCHENKOVA, ANASTASIA","Tabilo, Alejandro"
84,85,-2345,101.4887565549729,"GRABHER, JULIA","Faria, Jaime"
85,86,-2964,101.89554061918436,"LAMENS, SUZAN","Hanfmann, Yannick"
86,87,-1782,101.1524432832346,"ARANGO, EMILIANA","Bellucci, Mattia"
87,88,-459,100.29799002804612,"HSIEH, SU-WEI","Basavareddy, Nishesh"
88,89,473,99.69285315393707,"ZVONAREVA, VERA","Struff, Jan-Lennard"
89,90,-627,100.41231825445362,"FRUHVIRTOVA, LINDA","Jacquet, Kyrian"
90,91,-797,100.52636097664067,"MARCINKO, PETRA","Fery, Arthur"
91,92,-1444,100.95818237316027,"MARIA, TATJANA","Cerundolo, Juan Manuel"
92,93,364,99.75781447524253,"KLIMOVICOVA, LINDA","Nardi, Luca"
93,94,-41,100.02742236461044,"ZARAZUA, RENATA","Walton, Adam"
94,95,863,99.42212014276244,"JONES, EMERSON","Arribage, Theo"
95,96,1080,99.27681315664361,"TOWNSEND, TAYLOR","Olivetti, Albano"
96,97,2970,98.0096501809409,"RAKHIMOVA, KAMILLA","Svajda, Zachary"
97,98,2909,98.04210582993444,"BAI, ZHUOXUAN","Atmane, Terence"
98,99,2189,98.51743989163563,"WALTERT, SIMONA","Royer, Valentin"
99,100,6348,95.69527891174914,"HADDAD MAIA, BEATRIZ","Damm, Martin"
100,101,6259,95.74582330791294,"SASNOVICH, ALIAKSANDRA","de Jong, Jesper"
101,102,6512,95.518238128011,"BOULTER, KATIE","Diallo, Gabriel"
102,103,6845,95.28158819880058,"BLINKOVA, ANNA","Mochizuki, Shintaro"
103,104,5454,96.18923847653384,"RUZIC, ANTONIA","Bautista Agut, Roberto"
104,105,3707,97.37748756658861,"SRAMKOVA, REBECCA","Popyrin, Alexei"
105,106,4533,96.79056924384028,"VOLYNETS, KATIE","Dimitrov, Grigor"
106,107,6742,95.12318620430248,"ZHU, LIN","Granollers, Marcel"
107,108,8919,93.54845709821622,"SAWANGKAEW, MANANCHAYA","Zeballos, Horacio"
108,109,9452,93.09215815245194,"STARODUBTSEVA, YULIIA","Blockx, Alexander"
109,110,10225,92.42805728757831,"ZAKHAROVA, ANASTASIA","Schoolkate, Tristan"
110,111,10470,92.2193735369524,"STEFANI, LUISA","Brooksby, Jenson"
111,112,11641,91.23445076955512,"GALFI, DALMA","Bonzi, Benjamin"
112,113,8493,93.42845425916325,"JEANJEAN, LEOLIA","Carreno Busta, Pablo"
113,114,8617,93.32806826012559,"GOLUBIC, VIKTORIJA","Vavassori, Andrea"
114,115,9021,93.01131081499845,"SHIBAHARA, ENA","Vukic, Aleksandar"
115,116,10495,91.86579137053084,"SEIDEL, ELLA","Budkov Kjaer, Nicolai"
116,117,8535,93.2824367399945,"DABROWSKI, GABRIELA","Navone, Mariano"
117,118,8024,93.65791969649068,"WILLIAMS, VENUS","Kypson, Patrick"
118,119,12368,90.05115994723126,"YUAN, YUE","Harris, Billy"
119,120,11862,90.33094228888164,"SAKATSUME, HIMENO","Altmaier, Daniel"
120,121,11762,90.32093482554312,"TARARUDEE, LANLANA","Gaston, Hugo"
121,122,9534,91.98675385365361,"OLIYNYKOVA, OLEKSANDRA","Garin, Cristian"
