,Rank,Name,Total,Singles,Doubles
0,1,"Alcaraz, Carlos","7,966,627","7,966,627",0
1,2,"Sinner, Jannik","6,097,789","6,063,195","34,594"
2,3,"Zverev, Alexander","5,259,164","5,137,889","121,275"
3,4,"Medvedev, Daniil","3,802,848","3,786,607","16,241"
4,5,"Djokovic, Novak","3,621,915","3,621,915",0
5,6,"Ruud, Casper","3,306,263","3,271,762","34,501"
6,7,"Tsitsipas, Stefanos","2,940,443","2,823,958","116,485"
7,8,"de Minaur, Alex","2,890,709","2,852,381","38,328"
8,9,"Fritz, Taylor","2,489,240","2,406,458","82,782"
9,10,"Rublev, Andrey","2,409,945","2,372,112","37,833"
10,11,"Paul, Tommy","2,250,717","2,221,885","28,832"
11,12,"Hurkacz, Hubert","2,195,657","2,167,557","28,100"
12,13,"Dimitrov, Grigor","2,138,831","2,129,835","8,996"
13,14,"Musetti, Lorenzo","2,074,012","2,020,142","53,870"
14,15,"Humbert, Ugo","1,761,988","1,729,621","32,367"
15,16,"Korda, Sebastian","1,696,771","1,421,547","275,224"
16,17,"Thompson, Jordan","1,586,963","995,645","591,318"
17,18,"Rune, Holger","1,543,072","1,517,114","25,958"
18,19,"Baez, Sebastian","1,465,306","1,393,538","71,768"
19,20,"Shelton, Ben","1,463,916","1,329,321","134,595"
20,21,"Auger-Aliassime, Felix","1,444,878","1,425,065","19,813"
21,22,"Khachanov, Karen","1,418,262","1,337,370","80,892"
22,23,"Jarry, Nicolas","1,405,294","1,388,428","16,866"
23,24,"Bublik, Alexander","1,376,632","1,234,798","141,834"
24,25,"Fils, Arthur","1,368,043","1,358,045","9,998"
25,26,"Cerundolo, Francisco","1,312,159","1,238,506","73,653"
26,27,"Zhang, Zhizhen","1,306,377","1,101,116","205,261"
27,28,"Tabilo, Alejandro","1,296,128","1,240,930","55,198"
28,29,"Griekspoor, Tallon","1,242,287","1,081,364","160,923"
29,30,"Struff, Jan-Lennard","1,203,517","1,104,453","99,064"
30,31,"Norrie, Cameron","1,176,143","1,168,719","7,424"
31,32,"Machac, Tomas","1,068,673","881,279","187,394"
32,33,"Etcheverry, Tomas Martin","1,044,634","965,586","79,048"
33,34,"Cobolli, Flavio","1,025,125","988,468","36,657"
34,35,"Kecmanovic, Miomir","971,676","943,722","27,954"
35,36,"Marozsan, Fabian","962,789","923,806","38,983"
36,37,"Purcell, Max","953,217","576,821","376,396"
37,38,"Tiafoe, Frances","950,105","930,008","20,097"
38,39,"Arnaldi, Matteo","945,519","924,705","20,814"
39,40,"Lehecka, Jiri","943,678","916,015","27,663"
40,41,"Mannarino, Adrian","932,519","859,214","73,305"
41,42,"Borges, Nuno","886,961","843,299","43,662"
42,43,"Draper, Jack","879,107","871,429","7,678"
43,44,"Monfils, Gael","877,160","877,160",0
44,45,"Davidovich Fokina, Alejandro","871,739","849,644","22,095"
45,46,"Ofner, Sebastian","835,935","778,443","57,492"
46,47,"Sonego, Lorenzo","817,930","763,641","54,289"
47,48,"Giron, Marcos","792,548","758,882","33,666"
48,49,"Shapovalov, Denis","788,564","779,869","8,695"
49,50,"Vavassori, Andrea","780,108","170,025","610,083"
50,51,"Michelsen, Alex","754,623","730,294","24,329"
51,52,"Darderi, Luciano","752,294","714,156","38,138"
52,53,"Popyrin, Alexei","750,727","719,623","31,104"
53,54,"Lajovic, Dusan","744,705","715,722","28,983"
54,55T,"Granollers, Marcel","744,007",0,"744,007"
55,55T,"Zeballos, Horacio","744,007",0,"744,007"
56,57,"Seyboth Wild, Thiago","738,664","676,872","61,792"
57,58,"Bautista Agut, Roberto","737,258","733,448","3,810"
58,59,"Koepfer, Dominik","729,663","606,723","122,940"
59,60,"Ruusuvuori, Emil","724,388","703,219","21,169"
