,Rank,Name,Total,Singles,Doubles
0,1,"Sinner, Jannik","5,623,601","5,589,007","34,594"
1,2,"Zverev, Alexander","4,767,167","4,645,892","121,275"
2,3,"Alcaraz, Carlos","4,552,477","4,552,477",0
3,4,"Ruud, Casper","3,164,785","3,143,150","21,635"
4,5,"Medvedev, Daniil","2,898,730","2,882,489","16,241"
5,6,"Tsitsipas, Stefanos","2,777,237","2,673,619","103,618"
6,7,"de Minaur, Alex","2,416,521","2,378,193","38,328"
7,8,"Rublev, Andrey","2,236,943","2,199,110","37,833"
8,9,"Hurkacz, Hubert","2,078,059","2,049,959","28,100"
9,10,"Fritz, Taylor","1,894,709","1,811,927","82,782"
10,11,"Dimitrov, Grigor","1,853,054","1,844,058","8,996"
11,12,"Djokovic, Novak","1,851,615","1,851,615",0
12,13,"Paul, Tommy","1,776,530","1,747,698","28,832"
13,14,"Humbert, Ugo","1,438,833","1,415,339","23,494"
14,15,"Auger-Aliassime, Felix","1,348,325","1,330,224","18,101"
15,16,"Jarry, Nicolas","1,329,424","1,312,558","16,866"
16,17,"Khachanov, Karen","1,276,598","1,204,411","72,187"
17,18,"Korda, Sebastian","1,243,611","977,092","266,519"
18,19,"Baez, Sebastian","1,227,733","1,174,806","52,927"
19,20,"Rune, Holger","1,201,137","1,175,179","25,958"
20,21,"Bublik, Alexander","1,171,962","1,040,086","131,876"
21,22,"Thompson, Jordan","1,119,507","757,736","361,771"
22,23,"Musetti, Lorenzo","1,113,971","1,060,101","53,870"
23,24,"Zhang, Zhizhen","1,108,325","918,870","189,455"
24,25,"Griekspoor, Tallon","1,103,718","952,753","150,965"
25,26,"Cerundolo, Francisco","1,069,203","1,002,109","67,094"
26,27,"Shelton, Ben","1,012,459","898,175","114,284"
27,28,"Struff, Jan-Lennard","989,953","890,889","99,064"
28,29,"Norrie, Cameron","974,105","968,393","5,712"
29,30,"Lehecka, Jiri","943,678","916,015","27,663"
30,31,"Tabilo, Alejandro","928,588","897,440","31,148"
31,32,"Machac, Tomas","926,788","756,919","169,869"
32,33,"Etcheverry, Tomas Martin","895,704","820,527","75,177"
33,34,"Arnaldi, Matteo","846,896","826,082","20,814"
34,35,"Marozsan, Fabian","833,430","804,405","29,025"
35,36,"Davidovich Fokina, Alejandro","820,834","798,739","22,095"
36,37,"Mannarino, Adrian","793,612","725,612","68,000"
37,38,"Draper, Jack","761,509","753,831","7,678"
38,39,"Vavassori, Andrea","751,190","151,065","600,125"
39,40,"Kecmanovic, Miomir","730,770","702,816","27,954"
40,41,"Koepfer, Dominik","709,273","590,732","118,541"
41,42,"Fils, Arthur","699,013","689,015","9,998"
42,43,"Borges, Nuno","693,259","661,267","31,992"
43,44,"Sonego, Lorenzo","657,433","613,102","44,331"
44,45,"Tiafoe, Frances","644,457","624,360","20,097"
45,46,"Monfils, Gael","644,352","644,352",0
46,47T,"Granollers, Marcel","638,421",0,"638,421"
47,47T,"Zeballos, Horacio","638,421",0,"638,421"
48,49T,"Arevalo, Marcelo","634,892",0,"634,892"
49,49T,"Pavic, Mate","634,892",0,"634,892"
50,51,"Ofner, Sebastian","630,347","591,382","38,965"
51,52,"Cobolli, Flavio","627,539","609,334","18,205"
52,53T,"Bopanna, Rohan","627,174",0,"627,174"
53,53T,"Ebden, Matthew","627,174",0,"627,174"
54,55,"Lajovic, Dusan","609,849","590,824","19,025"
55,56,"Bolelli, Simone","596,520",0,"596,520"
56,57,"Navone, Mariano","589,159","576,213","12,946"
57,58,"Hanfmann, Yannick","575,148","460,452","114,696"
58,59,"Kotov, Pavel","574,007","563,607","10,400"
59,60,"Shevchenko, Alexander","563,697","549,533","14,164"
60,61,"Seyboth Wild, Thiago","556,192","508,756","47,436"
61,62,"Carballes Baena, Roberto","554,907","513,526","41,381"
62,63,"Giron, Marcos","550,467","526,759","23,708"
63,64,"Popyrin, Alexei","547,151","516,047","31,104"
64,65,"Munar, Jaume","546,434","524,077","22,357"
65,66,"Shapovalov, Denis","546,390","537,695","8,695"
66,67,"Purcell, Max","542,889","399,708","143,181"
67,68,"Eubanks, Christopher","528,894","464,600","64,294"
68,69,"Darderi, Luciano","528,813","511,848","16,965"
69,70,"Muller, Alexandre","524,428","491,716","32,712"
70,71,"Coric, Borna","521,105","521,105",0
71,72,"Michelsen, Alex","514,960","512,359","2,601"
72,73,"Ruusuvuori, Emil","510,648","493,146","17,502"
73,74,"Altmaier, Daniel","509,389","490,335","19,054"
74,75,"Safiullin, Roman","500,632","455,716","44,916"
75,76,"Kokkinakis, Thanasi","500,377","469,969","30,408"
76,77,"van de Zandschulp, Botic","497,518","431,029","66,489"
77,78,"Hijikata, Rinky","470,871","399,702","71,169"
78,79,"Koolhof, Wesley","469,161","2,180","466,981"
79,80,"Nakashima, Brandon","465,061","459,559","5,502"
80,81,"Mektic, Nikola","459,735",0,"459,735"
81,82,"Mensik, Jakub","454,064","454,064",0
82,83,"Van Assche, Luca","452,421","452,421",0
83,84,"O'Connell, Christopher","448,334","434,851","13,483"
84,85,"Cazaux, Arthur","445,746","445,746",0
85,86,"Moutet, Corentin","442,765","442,765",0
86,87,"Fucsovics, Marton","440,442","422,727","17,715"
87,88,"Vukic, Aleksandar","436,716","414,051","22,665"
88,89,"Murray, Andy","431,556","404,186","27,370"
89,90,"Daniel, Taro","420,788","420,788",0
90,91,"Rinderknech, Arthur","413,837","399,261","14,576"
91,92,"Martinez, Pedro","413,432","382,508","30,924"
92,93,"Bautista Agut, Roberto","413,167","409,357","3,810"
93,94,"Evans, Daniel","402,302","385,562","16,740"
94,95,"Cachin, Pedro","397,819","370,099","27,720"
95,96,"Kovacevic, Aleksandar","394,857","394,857",0
96,97,"Nagal, Sumit","394,221","391,977","2,244"
97,98,"Bergs, Zizou","389,073","383,824","5,249"
98,99,"Diaz Acosta, Facundo","385,916","385,916",0
99,100,"Galan, Daniel Elahi","383,919","381,443","2,476"
100,101,"Shang, Juncheng","365,143","364,607",536
101,102,"Goffin, David","363,749","359,760","3,989"
102,103,"Gasquet, Richard","361,359","361,359",0
103,104,"Coria, Federico","351,936","349,533","2,403"
104,105,"Mpetshi Perricard, Giovanni","351,021","337,211","13,810"
105,106,"Nishioka, Yoshihito","346,813","334,780","12,033"
106,107,"Zeppieri, Giulio","332,920","332,920",0
107,108,"Gaston, Hugo","332,294","328,108","4,186"
108,109T,"Gille, Sander","326,372",0,"326,372"
109,109T,"Vliegen, Joran","326,372",0,"326,372"
110,111,"de Jong, Jesper","318,840","316,291","2,549"
111,112,"Nardi, Luca","316,423","313,413","3,010"
112,113,"Marterer, Maximilian","316,379","316,379",0
113,114,"Monteiro, Thiago","316,135","307,440","8,695"
114,115T,"Krawietz, Kevin","315,060",0,"315,060"
115,115T,"Puetz, Tim","315,060",0,"315,060"
116,117,"Dodig, Ivan","309,598",0,"309,598"
117,118,"Wawrinka, Stan","307,093","307,093",0
118,119,"Krajicek, Austin","305,881",0,"305,881"
119,120,"Barrere, Gregoire","304,479","277,926","26,553"
120,121,"Djere, Laslo","302,601","290,568","12,033"
121,122,"Walton, Adam","301,696","277,802","23,894"
122,123,"Nys, Hugo","300,894","6,912","293,982"
123,124,"Atmane, Terence","293,372","293,372",0
124,125,"Zielinski, Jan","290,292",0,"290,292"
125,126,"Lestienne, Constant","287,096","275,781","11,315"
126,127,"Venus, Michael","280,601",0,"280,601"
127,128,"Mayot, Harold","273,077","266,660","6,417"
128,129,"Berrettini, Matteo","267,934","267,934",0
129,130,"Kwon, Soonwoo","263,207","250,089","13,118"
130,131,"McDonald, Mackenzie","262,877","230,113","32,764"
131,132,"Molteni, Andres","255,396",0,"255,396"
132,133,"Wolf, J.J.","252,177","252,177",0
133,134,"Nadal, Rafael","246,785","245,975",810
134,135,"Klein, Lukas","246,135","246,135",0
135,136,"Kovalik, Jozef","244,505","243,055","1,450"
136,137,"Raonic, Milos","243,119","243,119",0
137,138,"Fognini, Fabio","242,291","239,989","2,302"
138,139,"Behar, Ariel","242,132",0,"242,132"
139,140,"Duckworth, James","241,849","226,301","15,548"
140,141,"Pavlasek, Adam","241,699",0,"241,699"
141,142,"Mochizuki, Shintaro","241,486","239,417","2,069"
142,143,"Skupski, Neal","238,022",0,"238,022"
143,144,"Grenier, Hugo","227,365","225,929","1,436"
144,145,"Melo, Marcelo","226,237",0,"226,237"
145,146,"Gonzalez, Maximo","223,419",0,"223,419"
146,147,"Medjedovic, Hamad","221,904","221,904",0
147,148,"Moreno De Alboran, Nicolas","220,958","219,942","1,016"
148,149,"Vacherot, Valentin","220,826","213,280","7,546"
149,150,"Garin, Cristian","217,481","216,952",529
150,151,"Salisbury, Joe","215,246",0,"215,246"
151,152,"Zapata Miralles, Bernabe","211,569","200,980","10,589"
152,153,"Ram, Rajeev","209,837",0,"209,837"
153,154T,"Lammons, Nathaniel","207,663",0,"207,663"
154,154T,"Withrow, Jackson","207,663",0,"207,663"
155,156,"Meligeni Alves, Felipe","204,821","197,426","7,395"
156,157,"Halys, Quentin","202,477","174,978","27,499"
157,158,"Ramos-Vinolas, Albert","200,097","200,097",0
158,159,"Glasspool, Lloyd","199,393",0,"199,393"
159,160,"Doumbia, Sadio","196,530",0,"196,530"
160,161,"Rojer, Jean-Julien","194,719",0,"194,719"
161,162,"Reboul, Fabien","192,416",0,"192,416"
162,163,"Herbert, Pierre-Hugues","190,639","187,567","3,072"
163,164,"Roger-Vasselin, Edouard","190,610",0,"190,610"
164,165,"Tirante, Thiago Agustin","188,084","186,823","1,261"
165,166,"Murray, Jamie","187,120",0,"187,120"
166,167,"Kypson, Patrick","186,421","185,887",534
167,168,"Squire, Henri","182,331","182,062",269
