,Rank,diff,pct,women,men
0,1,3370789,72.06153907870578,"SABALENKA, ARYNA","Sinner, Jannik"
1,2,1520714,83.17125379589476,"SWIATEK, IGA","Alcaraz, Carlos"
2,3,1358271,78.7407054142004,"PAOLINI, JASMINE","Zverev, Alexander"
3,4,293061,93.94740668348098,"GAUFF, COCO","Medvedev, Daniil"
4,5,792998,83.14427095068253,"PEGULA, JESSICA","Fritz, Taylor"
5,6,715740,83.81380012958186,"KREJCIKOVA, BARBORA","Djokovic, Novak"
6,7,648953,83.10400149132956,"RYBAKINA, ELENA","Ruud, Casper"
7,8,528075,85.4949555434087,"ZHENG, QINWEN","Rublev, Andrey"
8,9,668741,80.4502224538831,"NAVARRO, EMMA","de Minaur, Alex"
9,10,596589,81.76105935774878,"MERTENS, ELISE","Tsitsipas, Stefanos"
10,11,565263,80.63007602841566,"COLLINS, DANIELLE","Dimitrov, Grigor"
11,12,517024,81.39871567152016,"OSTAPENKO, JELENA","Paul, Tommy"
12,13,741862,72.56561440048046,"HADDAD MAIA, BEATRIZ","Hurkacz, Hubert"
13,14,678412,74.2339149969711,"BADOSA, PAULA","Tiafoe, Frances"
14,15,593131,76.70627165877552,"DOLEHIDE, CAROLINE","Musetti, Lorenzo"
15,16,635948,74.77961090006477,"VEKIC, DONNA","Thompson, Jordan"
16,17,388344,82.90684515831714,"SINIAKOVA, KATERINA","Rune, Holger"
17,18,369771,83.47398087515218,"KALINSKAYA, ANNA","Humbert, Ugo"
18,19,392533,82.39396789557652,"ANDREEVA, MIRRA","Popyrin, Alexei"
19,20,355819,83.7175088295079,"SAKKARI, MARIA","Korda, Sebastian"
20,21,361735,83.22716667161257,"KOSTYUK, MARTA","Draper, Jack"
21,22,351776,83.06730795149545,"MUCHOVA, KAROLINA","Shelton, Ben"
22,23,488212,75.77145329990451,"KASATKINA, DARIA","Fils, Arthur"
23,24,369470,80.50190431911291,"HSIEH, SU-WEI","Machac, Tomas"
24,25,307840,82.85526836818178,"SHNAIDER, DIANA","Khachanov, Karen"
25,26,249504,85.50178421073734,"YASTREMSKA, DAYANA","Jarry, Nicolas"
26,27,254892,85.18171427774142,"KEYS, MADISON","Auger-Aliassime, Felix"
27,28,231527,86.34603544545067,"SAMSONOVA, LIUDMILA","Baez, Sebastian"
28,29,209565,87.27752438527612,"SVITOLINA, ELINA","Tabilo, Alejandro"
29,30,232747,85.8562072756243,"AZARENKA, VICTORIA","Griekspoor, Tallon"
30,31,242357,85.24042162393913,"PUTINTSEVA, YULIA","Bublik, Alexander"
31,32,241365,85.10330755761888,"ALEXANDROVA, EKATERINA","Cerundolo, Francisco"
32,33,248866,84.50192958343791,"NOSKOVA, LINDA","Zhang, Zhizhen"
33,34,226906,85.61181461354572,"GARCIA, CAROLINE","Cobolli, Flavio"
34,35,271411,82.76059411927609,"ERRANI, SARA","Arnaldi, Matteo"
35,36,251964,83.78272961497146,"FERNANDEZ, LEYLAH","Purcell, Max"
36,37,184129,87.5045128681211,"POTAPOVA, ANASTASIA","Etcheverry, Tomas Martin"
37,38,127745,90.94737722320568,"PAVLYUCHENKOVA, ANASTASIA","Lehecka, Jiri"
38,39,120878,91.3218215861055,"WANG, XINYU","Borges, Nuno"
39,40,78972,94.09484499080264,"KRAWCZYK, DESIRAE","Nakashima, Brandon"
40,41,107029,91.95683115875919,"TOWNSEND, TAYLOR","Struff, Jan-Lennard"
41,42,105481,91.78135878999811,"VONDROUSOVA, MARKETA","Mannarino, Adrian"
42,43,97233,92.31830301593885,"KENIN, SOFIA","Monfils, Gael"
43,44,108779,91.35500667970554,"KUDERMETOVA, VERONIKA","Marozsan, Fabian"
44,45,115173,90.78598309087535,"BOULTER, KATIE","Kecmanovic, Miomir"
45,46,108607,91.18165512750456,"BUCSA, CRISTINA","Michelsen, Alex"
46,47,63739,94.59751078141528,"FRECH, MAGDALENA","Norrie, Cameron"
47,48,128716,89.08487132434,"JABEUR, ONS","Davidovich Fokina, Alejandro"
48,49,135627,88.26720532196045,"SIEGEMUND, LAURA","Sonego, Lorenzo"
49,50,75018,93.1110543802263,"ANISIMOVA, AMANDA","Safiullin, Roman"
50,51,63725,93.93241438015411,"WANG, YAFAN","Mensik, Jakub"
51,52,52424,94.9234164485413,"STEARNS, PEYTON","Giron, Marcos"
52,53,66297,93.56217299602643,"AVANESYAN, ELINA","Shang, Juncheng"
53,54,73622,92.81808054222897,"SORRIBES TORMO, SARA","Granollers, Marcel"
54,55,75812,92.604443265158,"KRUEGER, ASHLYN","Zeballos, Horacio"
55,56,79171,92.26647833723082,"LINETTE, MAGDA","Vavassori, Andrea"
56,57,81537,91.99891273842724,"BOUZKOVA, MARIE","Darderi, Luciano"
57,58,114114,88.78552616061953,"KALININA, ANHELINA","Carballes Baena, Roberto"
58,59,107188,89.36547858223578,"YUAN, YUE","Arevalo, Marcelo"
59,60,114250,88.66483121263983,"WOZNIACKI, CAROLINE","Pavic, Mate"
60,61,93376,90.5259932508254,"STEPHENS, SLOANE","Navone, Mariano"
61,62,103285,89.4644124919416,"COCCIARETTO, ELISABETTA","Martinez, Pedro"
62,63,106207,89.1194507221463,"OSAKA, NAOMI","Bautista Agut, Roberto"
63,64,122378,87.42758517955383,"RUS, ARANTXA","Shapovalov, Denis"
64,65,124678,87.00981260405966,"GRACHEVA, VARVARA","Shevchenko, Alexander"
65,66,114988,87.8760273503192,"PARRY, DIANE","Ofner, Sebastian"
66,67,129435,86.23761028731587,"SUN, LULU","Rinderknech, Arthur"
67,68,139648,85.06837743918739,"ZHANG, SHUAI","Munar, Jaume"
68,69,140918,84.92463816799446,"TAUSON, CLARA","Muller, Alexandre"
69,70,138986,85.08021533886888,"TOMOVA, VIKTORIYA","van de Zandschulp, Botic"
70,71,125510,86.28496372634618,"KICHENOK, LYUDMYLA","Seyboth Wild, Thiago"
71,72,122268,86.56851684428035,"BLINKOVA, ANNA","Goffin, David"
72,73,123430,86.4329837982809,"BUREL, CLARA","Hijikata, Rinky"
73,74,149714,83.52134705068501,"MARIA, TATJANA","Kotov, Pavel"
74,75,144056,83.9320590311898,"PLISKOVA, KAROLINA","Mpetshi Perricard, Giovanni"
75,76,129337,85.16894878730926,"MINNEN, GREET","O'Connell, Christopher"
76,77,127583,85.2819980388764,"ROUTLIFFE, ERIN","Vukic, Aleksandar"
77,78,113134,86.72128357560783,"CIRSTEA, SORANA","Lajovic, Dusan"
78,79,120881,85.77534216914825,"BRONZETTI, LUCIA","Coric, Borna"
79,80,131404,84.49620085893625,"PERA, BERNARDA","Kokkinakis, Thanasi"
80,81,131105,84.42644955597474,"WANG, XIYU","Nishioka, Yoshihito"
81,82,147590,82.21084946538534,"PODOROSKA, NADIA","Koepfer, Dominik"
82,83,145375,82.38109435370885,"TOMLJANOVIC, AJLA","Bolelli, Simone"
83,84,138101,83.08191186487188,"VOLYNETS, KATIE","Mektic, Nikola"
84,85,140077,82.73099697095594,"RADUCANU, EMMA","Koolhof, Wesley"
85,86,140698,82.59538963006946,"TSURENKO, LESIA","Hanfmann, Yannick"
86,87,147243,81.71228359541797,"DART, HARRIET","Berrettini, Matteo"
87,88,142488,82.17516347064408,"CRISTIAN, JAQUELINE","Cazaux, Arthur"
88,89,141872,82.19299126418315,"OSORIO, CAMILA","Eubanks, Christopher"
89,90,155122,80.31031917891333,"KERBER, ANGELIQUE","Altmaier, Daniel"
90,91,102484,86.01948846530041,"TREVISAN, MARTINA","Bopanna, Rohan"
91,92,108674,85.1683123724777,"BOGDAN, ANA","Evans, Daniel"
92,93,121742,83.28931763775724,"BOUZAS MANEIRO, JESSICA","Ebden, Matthew"
93,94,119728,83.4718410575548,"PARKS, ALYCIA","Ruusuvuori, Emil"
94,95,118063,83.59149047354984,"STARODUBTSEVA, YULIIA","Daniel, Taro"
95,96,121620,83.01109545048814,"HUNTER, STORM","Bergs, Zizou"
96,97,113766,83.91556683467527,"SAVILLE, DARIA","Heliovaara, Harri"
97,98,118536,83.1517784044392,"MARTIC, PETRA","Kovacevic, Aleksandar"
98,99,114807,83.58361550252809,"RAKHIMOVA, KAMILLA","Diaz Acosta, Facundo"
99,100,113201,83.71592890310777,"KORPATSCH, TAMARA","Patten, Henry"
100,101,111153,83.73317566964383,"ANDREEVA, ERIKA","McDonald, Mackenzie"
101,102,105411,84.10126467726975,"SHERIF, MAYAR","Gaston, Hugo"
102,103,102131,84.51859251388129,"DABROWSKI, GABRIELA","Krawietz, Kevin"
103,104,105317,84.03564645195324,"UCHIJIMA, MOYUKA","Puetz, Tim"
104,105,102282,84.25207276422452,"ZHU, LIN","Nagal, Sumit"
105,106,101299,84.26616384164119,"DODIN, OCEANE","Fucsovics, Marton"
106,107,98959,84.50909489371028,"GOLUBIC, VIKTORIJA","Fognini, Fabio"
107,108,90874,85.4745692273265,"NIEMEIER, JULE","Moutet, Corentin"
108,109,85378,86.08567824536586,"SCHMIEDLOVA, ANNA KAROLINA","Van Assche, Luca"
109,110,88820,85.48899094409782,"HIBINO, NAO","Walton, Adam"
110,111,88304,85.51488716723068,"BAPTISTE, HAILEY","Coria, Federico"
111,112,96246,84.03668811782657,"DANILOVIC, OLGA","Wawrinka, Stan"
112,113,83522,85.79060010820118,"RUSE, ELENA-GABRIELA","Djere, Laslo"
113,114,89900,84.3412254253909,"MATTEK-SANDS, BETHANIE","Monteiro, Thiago"
114,115,87596,84.49699659838662,"ZARAZUA, RENATA","Galan, Daniel Elahi"
115,116,87525,84.50465347253328,"KESSLER, MCCARTNEY","Halys, Quentin"
116,117,88429,84.24416387822808,"MLADENOVIC, KRISTINA","Marterer, Maximilian"
117,118,101225,81.88399312763977,"ANDREESCU, BIANCA","Nardi, Luca"
118,119,94532,82.84639016060868,"TIMOFEEVA, MARIA","Comesana, Francisco"
119,120,77136,85.36610352776013,"SRAMKOVA, REBECCA","Venus, Michael"
120,121,75615,85.21611280449059,"GADECKI, OLIVIA","Duckworth, James"
121,122,74803,85.23334524357094,"SASNOVICH, ALIAKSANDRA","Molteni, Andres"
122,123,73841,85.366312852262,"MASAROVA, REBEKA","Lestienne, Constant"
123,124,72644,85.52827647757245,"CHAN, HAO-CHING","Bu, Yunchaokete"
124,125,75225,84.87243374337132,"BONDAR, ANNA","Nishikori, Kei"
125,126,72344,85.35771824577594,"FRUHVIRTOVA, BRENDA","Diallo, Gabriel"
126,127,69977,85.76015888746218,"MUHAMMAD, ASIA","Lammons, Nathaniel"
127,128,72650,85.2162216610333,"PEREZ, ELLEN","Withrow, Jackson"
128,129,67023,86.03748585999362,"CARLE, MARIA LOURDES","Skupski, Neal"
129,130,69015,85.58505683266009,"BEGU, IRINA-CAMELIA","Bellucci, Mattia"
130,131,68973,85.56615382039777,"PAQUET, CHLOE","Gasquet, Richard"
131,132,66615,85.81869041891437,"PONCHET, JESSIKA","Gonzalez, Maximo"
132,133,95997,79.46882478874684,"MELICHAR-MARTINEZ, NICOLE","Kwon, Soonwoo"
133,134,107567,76.90099167235729,"BEKTAS, EMINA","Cachin, Pedro"
134,135,102695,77.68475079367494,"BIRRELL, KIMBERLY","Virtanen, Otto"
135,136,101946,77.79113919914255,"WATSON, HEATHER","Carreno Busta, Pablo"
