,Rank,diff,pct,women,men
0,1,3498233,77.62083623663065,"SABALENKA, ARYNA","Alcaraz, Carlos"
1,2,2310241,79.98283208699749,"SWIATEK, IGA","Sinner, Jannik"
2,3,-1673622,135.81424003913494,"GAUFF, COCO","Djokovic, Novak"
3,4,-606739,113.54491994343958,"ANISIMOVA, AMANDA","Zverev, Alexander"
4,5,-171164,103.95761593201458,"ANDREEVA, MIRRA","Fritz, Taylor"
5,6,-17740,100.42928975776104,"PAOLINI, JASMINE","Shelton, Ben"
6,7,-326860,108.71411253804726,"KEYS, MADISON","de Minaur, Alex"
7,8,71139,98.01597062903595,"PEGULA, JESSICA","Musetti, Lorenzo"
8,9,592112,82.82236638648051,"RYBAKINA, ELENA","Draper, Jack"
9,10,683008,78.20216220528982,"OSAKA, NAOMI","Auger-Aliassime, Felix"
10,11,628627,78.39666568265632,"MERTENS, ELISE","Rublev, Andrey"
11,12,602108,79.06566153508098,"ALEXANDROVA, EKATERINA","Ruud, Casper"
12,13,420525,84.34856301924883,"BENCIC, BELINDA","Rune, Holger"
13,14,416988,84.14586527855984,"SVITOLINA, ELINA","Khachanov, Karen"
14,15,372520,85.32650996877176,"KUDERMETOVA, VERONIKA","Mensik, Jakub"
15,16,441787,82.14196785297936,"OSTAPENKO, JELENA","Cobolli, Flavio"
16,17,480165,80.45720927979852,"TAUSON, CLARA","Lehecka, Jiri"
17,18,521900,78.74886649084296,"SHNAIDER, DIANA","Bublik, Alexander"
18,19,371664,83.71944801086,"TOWNSEND, TAYLOR","Paul, Tommy"
19,20,304904,86.1620188936568,"SAMSONOVA, LIUDMILA","Machac, Tomas"
20,21,304713,86.08113071028427,"MUCHOVA, KAROLINA","Davidovich Fokina, Alejandro"
21,22,297583,85.55920046974101,"SINIAKOVA, KATERINA","Tsitsipas, Stefanos"
22,23,230965,88.41639103363016,"NAVARRO, EMMA","Cerundolo, Francisco"
23,24,280487,85.61704702494956,"KOSTYUK, MARTA","Medvedev, Daniil"
24,25,198809,89.30028771666206,"HADDAD MAIA, BEATRIZ","Tiafoe, Frances"
25,26,257087,85.82342963521747,"SIEGEMUND, LAURA","Shapovalov, Denis"
26,27,151611,91.09831537859947,"ERRANI, SARA","Norrie, Cameron"
27,28,147543,91.12091237179476,"ZHENG, QINWEN","Nakashima, Brandon"
28,29,141367,91.31877896590751,"FERNANDEZ, LEYLAH","Munar, Jaume"
29,30,163782,89.89352478919389,"NOSKOVA, LINDA","Sonego, Lorenzo"
30,31,161938,89.94073945236794,"KASATKINA, DARIA","Griekspoor, Tallon"
31,32,156742,90.0697843116758,"VONDROUSOVA, MARKETA","Popyrin, Alexei"
32,33,120916,92.08188694640297,"PAVLYUCHENKOVA, ANASTASIA","Darderi, Luciano"
33,34,71441,95.14072915249626,"KALINSKAYA, ANNA","Borges, Nuno"
34,35,74619,94.80963659317842,"RADUCANU, EMMA","Fils, Arthur"
35,36,63285,95.47393678458914,"BUCSA, CRISTINA","Michelsen, Alex"
36,37,43100,96.8217519004965,"KENIN, SOFIA","Cash, Julian"
37,38,40017,97.02532675912484,"MBOKO, VICTORIA","Glasspool, Lloyd"
38,39,67574,94.968009245745,"BADOSA, PAULA","Dimitrov, Grigor"
39,40,109394,91.85072449840843,"KREJCIKOVA, BARBORA","Etcheverry, Tomas Martin"
40,41,130174,90.28270872461577,"BOUZAS MANEIRO, JESSICA","Baez, Sebastian"
41,42,135875,89.8506220718998,"STEARNS, PEYTON","Humbert, Ugo"
42,43,118154,91.03329521126632,"VEKIC, DONNA","Rinderknech, Arthur"
43,44,142902,89.0981662441534,"YASTREMSKA, DAYANA","Muller, Alexandre"
44,45,161002,87.67943041413434,"KRUEGER, ASHLYN","Zeballos, Horacio"
45,46,136468,89.30695986309699,"COLLINS, DANIELLE","Diallo, Gabriel"
46,47,162907,87.23333390803066,"SAKKARI, MARIA","Granollers, Marcel"
47,48,163685,87.04301053989765,"KESSLER, MCCARTNEY","Altmaier, Daniel"
48,49,155123,87.53500488963566,"FRECH, MAGDALENA","Martinez, Pedro"
49,50,151037,87.8150765606596,"PUTINTSEVA, YULIA","Marozsan, Fabian"
50,51,160784,86.97988240238597,"BAPTISTE, HAILEY","Thompson, Jordan"
51,52,169336,86.12265034628632,"LINETTE, MAGDA","Arevalo, Marcelo"
52,53,169596,86.10134294024175,"CRISTIAN, JAQUELINE","Pavic, Mate"
53,54,162843,86.54251253042217,"LI, ANN","Giron, Marcos"
54,55,200783,83.38329250529661,"DANILOVIC, OLGA","Kecmanovic, Miomir"
55,56,208123,82.62631676045416,"CIRSTEA, SORANA","Moutet, Corentin"
56,57,179739,84.6271809784468,"ROUTLIFFE, ERIN","Korda, Sebastian"
57,58,175360,84.86291076489087,"BOISSON, LOIS","Struff, Jan-Lennard"
58,59,191321,83.41392834355148,"LYS, EVA","Hurkacz, Hubert"
59,60,196719,82.9458594170596,"DOLEHIDE, CAROLINE","Fonseca, Joao"
60,61,199541,82.56094331592116,"KARTAL, SONAY","Bergs, Zizou"
61,62,207622,81.85038292857973,"ZHANG, SHUAI","Tien, Learner"
62,63,204602,81.93556019964278,"WANG, XINYU","Monfils, Gael"
63,64,212456,81.14421935101382,"JOINT, MAYA","Arnaldi, Matteo"
64,65,164991,84.65341331356461,"BOUZKOVA, MARIE","Opelka, Reilly"
65,66,150622,85.65608584521502,"UCHIJIMA, MOYUKA","Bonzi, Benjamin"
66,67,149768,85.66663891257556,"DABROWSKI, GABRIELA","Fearnley, Jacob"
67,68,149476,85.65034991888027,"BOULTER, KATIE","Mannarino, Adrian"
68,69,153974,85.16909603861309,"RAKHIMOVA, KAMILLA","Halys, Quentin"
69,70,154690,85.05752788974891,"EALA, ALEXANDRA","Ugo Carabelli, Camilo"
70,71,166601,83.90277177919683,"SRAMKOVA, REBECCA","Mpetshi Perricard, Giovanni"
71,72,154622,84.86294396366057,"POTAPOVA, ANASTASIA","Hijikata, Rinky"
72,73,175040,82.82281315687725,"ZARAZUA, RENATA","Bautista Agut, Roberto"
73,74,156984,84.30386024412485,"MARIA, TATJANA","Skupski, Neal"
74,75,163384,83.54887690454997,"BRONZETTI, LUCIA","Comesana, Francisco"
75,76,153311,84.36063242574384,"JOVIC, IVA","Salisbury, Joe"
76,77,153160,84.28588284179692,"BLINKOVA, ANNA","Dzumhur, Damir"
77,78,159170,83.58865754249504,"AZARENKA, VICTORIA","Navone, Mariano"
78,79,160635,83.36431563631092,"LAMENS, SUZAN","Shevchenko, Alexander"
79,80,161391,83.2013514610643,"COCCIARETTO, ELISABETTA","Bellucci, Mattia"
80,81,145961,84.4984876676947,"STARODUBTSEVA, YULIIA","Brooksby, Jenson"
81,82,143029,84.75038889285749,"GADECKI, OLIVIA","Vukic, Aleksandar"
82,83,145565,84.36409063274061,"KUDERMETOVA, POLINA","Berrettini, Matteo"
83,84,141721,84.55740698769134,"JABEUR, ONS","Majchrzak, Kamil"
84,85,138713,84.78087946642617,"MCNALLY, CATY","Walton, Adam"
85,86,159998,82.40070574052156,"SUN, LULU","Jarry, Nicolas"
86,87,151634,83.09173464881958,"PARRY, DIANE","Tabilo, Alejandro"
87,88,117682,86.28608319805716,"RUSE, ELENA-GABRIELA","Bu, Yunchaokete"
88,89,107830,87.12981662107259,"BIRRELL, KIMBERLY","Quinn, Ethan"
89,90,108262,86.90224288595387,"SONMEZ, ZEYNEP","Kovacevic, Aleksandar"
90,91,89189,88.95210419004724,"PARKS, ALYCIA","van de Zandschulp, Botic"
91,92,77150,90.29593926251654,"OSORIO, CAMILA","Carreno Busta, Pablo"
92,93,111714,85.87809660092861,"ARANGO, EMILIANA","O'Connell, Christopher"
93,94,99296,87.2241929237448,"GRACHEVA, VARVARA","Goffin, David"
94,95,99220,87.20400722724688,"HSIEH, SU-WEI","Medjedovic, Hamad"
95,96,103276,86.60001012044629,"JACQUEMOT, ELSA","Fucsovics, Marton"
96,97,112053,85.43794169094694,"BONDAR, ANNA","Heliovaara, Harri"
97,98,113803,85.21051715040949,"VOLYNETS, KATIE","Patten, Henry"
98,99,122333,84.09762438659777,"TOMLJANOVIC, AJLA","Gaston, Hugo"
99,100,120362,84.24696619095982,"SIERRA, SOLANA","Safiullin, Roman"
100,101,117324,84.5701840677984,"YUAN, YUE","Carballes Baena, Roberto"
101,102,112053,84.98766087089332,"AVANESYAN, ELINA","Nardi, Luca"
102,103,112142,84.96538372847544,"SHERIF, MAYAR","Cilic, Marin"
103,104,74158,89.476865792364,"TOMOVA, VIKTORIYA","Royer, Valentin"
104,105,92746,86.83163213873456,"PERA, BERNARDA","Ofner, Sebastian"
105,106,114487,83.60482717239226,"GOLUBIC, VIKTORIJA","Vavassori, Andrea"
106,107,162988,76.59496252046296,"BEGU, IRINA-CAMELIA","de Jong, Jesper"
107,108,168239,75.48954905105937,"MUHAMMAD, ASIA","McDonald, Mackenzie"
108,109,158949,76.11886704007308,"HON, PRISCILLA","Schoolkate, Tristan"
109,110,156828,76.22705175604942,"JEANJEAN, LEOLIA","Duckworth, James"
110,111,161591,75.5047500087163,"RUS, ARANTXA","Nishioka, Yoshihito"
111,112,160202,75.61186509054096,"SCHUURS, DEMI","Atmane, Terence"
112,113,166331,74.4370042617544,"TEICHMANN, JIL","Kopriva, Vit"
113,114,159723,74.72205384993994,"ZAKHAROVA, ANASTASIA","Cazaux, Arthur"
114,115,155094,75.24907479664677,"BURRAGE, JODIE","Bolelli, Simone"
115,116,148817,75.64624981998612,"GALFI, DALMA","Mektic, Nikola"
116,117,138022,76.99794347728992,"MASAROVA, REBEKA","Harrison, Christian"
117,118,131625,77.60748407643312,"GIBSON, TALIA","Djere, Laslo"
118,119,136266,76.73815961979679,"GARCIA, CAROLINE","King, Evan"
119,120,141035,75.7162781087503,"MINNEN, GREET","Harris, Billy"
120,121,133163,76.75283774488753,"KALININA, ANHELINA","Lajovic, Dusan"
121,122,129174,77.14955899678402,"NICHOLLS, OLIVIA","Boyer, Tristan"
122,123,134231,76.06432964395444,"SASNOVICH, ALIAKSANDRA","Krawietz, Kevin"
123,124,141945,74.68879224107033,"JONES, FRANCESCA","Puetz, Tim"
124,125,141900,74.49671908109109,"DART, HARRIET","Nava, Emilio"
125,126,143163,74.22511324437019,"VALENTOVA, TEREZA","Faria, Jaime"
126,127,137464,74.94988665271997,"AIAVA, DESTANEE","Dellien, Hugo"
127,128,136215,74.95136097329542,"BABOS, TIMEA","Wong, Coleman"
128,129,138186,74.4316857184092,"DANILINA, ANNA","Basavareddy, Nishesh"
129,130,138109,74.32498252502268,"KVITOVA, PETRA","Basilashvili, Nikoloz"
