,Rank,diff,pct,women,men
0,1,3035522,71.33643211750514,"SABALENKA, ARYNA","Djokovic, Novak"
1,2,2824193,70.59320509973107,"SWIATEK, IGA","Alcaraz, Carlos"
2,3,1856622,76.29817225149631,"GAUFF, COCO","Medvedev, Daniil"
3,4,91891,98.22923122223148,"RYBAKINA, ELENA","Sinner, Jannik"
4,5,410686,91.3203127245552,"PEGULA, JESSICA","Rublev, Andrey"
5,6,-81476,101.94277173791228,"VONDROUSOVA, MARKETA","Tsitsipas, Stefanos"
6,7,855634,76.62248174352855,"MUCHOVA, KAROLINA","Zverev, Alexander"
7,8,599464,82.3584737971553,"JABEUR, ONS","Fritz, Taylor"
8,9,874890,73.98693117503763,"KVITOVA, PETRA","Hurkacz, Hubert"
9,10,762683,75.94132795978419,"SAKKARI, MARIA","Rune, Holger"
10,11,713002,76.77109328676706,"KEYS, MADISON","Ruud, Casper"
11,12,623395,77.28095203560147,"SAMSONOVA, LIUDMILA","de Minaur, Alex"
12,13,472367,81.62136272875688,"KREJCIKOVA, BARBORA","Tiafoe, Frances"
13,14,452758,81.9709908313506,"HADDAD MAIA, BEATRIZ","Paul, Tommy"
14,15,486742,80.58934392299895,"OSTAPENKO, JELENA","Khachanov, Karen"
15,16,675647,72.63434806558226,"LINETTE, MAGDA","Shelton, Ben"
16,17,439040,79.94734717068688,"AZARENKA, VICTORIA","Dimitrov, Grigor"
17,18,409374,80.85891601467982,"GARCIA, CAROLINE","Norrie, Cameron"
18,19,192293,89.92583721278685,"MERTENS, ELISE","Musetti, Lorenzo"
19,20,260488,86.01343631068463,"BENCIC, BELINDA","Cerundolo, Francisco"
20,21,302052,83.27352710551148,"CIRSTEA, SORANA","Davidovich Fokina, Alejandro"
21,22,187374,88.80490406072718,"KUDERMETOVA, VERONIKA","Jarry, Nicolas"
22,23,166994,89.74732070059628,"KASATKINA, DARIA","Lehecka, Jiri"
23,24,158325,90.20155735361286,"SVITOLINA, ELINA","Mannarino, Adrian"
24,25,147786,90.70265754291621,"BOUZKOVA, MARIE","Evans, Daniel"
25,26,130501,91.50418407590318,"ALEXANDROVA, EKATERINA","Bublik, Alexander"
26,27,178321,88.31088211965678,"WANG, XINYU","Korda, Sebastian"
27,28,181822,87.7588475050056,"ZHENG, QINWEN","Griekspoor, Tallon"
28,29,146988,89.71906269365762,"VEKIC, DONNA","Etcheverry, Tomas Martin"
29,30,232983,83.63047707642876,"TREVISAN, MARTINA","Coric, Borna"
30,31,264607,81.26889607627025,"KALININA, ANHELINA","Eubanks, Christopher"
31,32,281896,79.70698164603982,"SINIAKOVA, KATERINA","McDonald, Mackenzie"
32,33,186485,85.5544814145198,"KOSTYUK, MARTA","Struff, Jan-Lennard"
33,34,176897,86.07098171716447,"POTAPOVA, ANASTASIA","Baez, Sebastian"
34,35,207598,83.64374536627412,"PLISKOVA, KAROLINA","Djere, Laslo"
35,36,204666,83.8321423323817,"FERNANDEZ, LEYLAH","Karatsev, Aslan"
36,37,204781,83.76013202461266,"PERA, BERNARDA","Sonego, Lorenzo"
37,38,200388,83.80079933776547,"MARTIC, PETRA","Auger-Aliassime, Felix"
38,39,195040,84.09040668816333,"TOWNSEND, TAYLOR","Nishioka, Yoshihito"
39,40,215491,82.27620824967985,"HUNTER, STORM","Humbert, Ugo"
40,41,222471,81.06215572257081,"TSURENKO, LESIA","Wawrinka, Stan"
41,42,231343,80.22902042023256,"SORRIBES TORMO, SARA","van de Zandschulp, Botic"
42,43,218348,80.2343117747913,"HSIEH, SU-WEI","Safiullin, Roman"
43,44,212401,80.65032458836583,"ZHU, LIN","Krajicek, Austin"
44,45,239019,78.18070780173956,"COLLINS, DANIELLE","Kubler, Jason"
45,46,237633,78.26602315225115,"GRACHEVA, VARVARA","Zhang, Zhizhen"
46,47,233269,78.50505009550997,"KENIN, SOFIA","Hijikata, Rinky"
47,48,235733,78.18268816069805,"SIEGEMUND, LAURA","Popyrin, Alexei"
48,49,239940,77.68720236351615,"BEGU, IRINA-CAMELIA","Wolf, J.J."
49,50,201210,80.44779324666138,"PAVLYUCHENKOVA, ANASTASIA","Giron, Marcos"
50,51,210752,79.4999294784812,"BRONZETTI, LUCIA","Berrettini, Matteo"
51,52,209148,79.60910330868984,"STEARNS, PEYTON","Kecmanovic, Miomir"
52,53,189220,81.1780948913677,"PAOLINI, JASMINE","Fucsovics, Marton"
53,54,231082,76.95048406756399,"BLINKOVA, ANNA","Purcell, Max"
54,55,232533,76.76410368633894,"SHERIF, MAYAR","Schwartzman, Diego"
55,56,237362,76.26987491202252,"PARKS, ALYCIA","Skupski, Neal"
56,57,240540,75.9212952489254,"ANDREESCU, BIANCA","Ruusuvuori, Emil"
57,58,239019,75.84436925465086,"ANDREEVA, MIRRA","Koolhof, Wesley"
58,59,220671,77.23309074326653,"STEPHENS, SLOANE","Dodig, Ivan"
59,60,225137,76.43768262766145,"FRUHVIRTOVA, LINDA","Ebden, Matthew"
60,61,220506,76.80556651256725,"PUTINTSEVA, YULIA","Zapata Miralles, Bernabe"
61,62,214864,77.12548279812118,"COCCIARETTO, ELISABETTA","Murray, Andy"
62,63,213581,77.21630118120946,"DOLEHIDE, CAROLINE","Bopanna, Rohan"
63,64,209802,77.42911702213496,"SCHMIEDLOVA, ANNA KAROLINA","Bautista Agut, Roberto"
64,65,234759,74.6143365377337,"STRYCOVA, BARBORA","Hanfmann, Yannick"
65,66,243996,73.43240450480566,"WANG, XIYU","Arnaldi, Matteo"
66,67,256069,72.11722419006573,"NOSKOVA, LINDA","Carballes Baena, Roberto"
67,68,246022,72.9013952330547,"SASNOVICH, ALIAKSANDRA","Shapovalov, Denis"
68,69,246429,72.81977128940889,"ZHANG, SHUAI","Thompson, Jordan"
69,70,242588,73.08928343622256,"BUCSA, CRISTINA","Altmaier, Daniel"
70,71,238681,73.16867533536205,"GIORGI, CAMILA","Rinderknech, Arthur"
71,72,244053,72.49973801547569,"MARIA, TATJANA","Lajovic, Dusan"
72,73,233572,73.08479880895176,"BADOSA, PAULA","Barrere, Gregoire"
73,74,227409,73.2870122928915,"DABROWSKI, GABRIELA","O'Connell, Christopher"
74,75,246899,70.85279242948684,"TEICHMANN, JIL","Varillas, Juan Pablo"
75,76,251619,70.08922627764991,"BOGDAN, ANA","Cachin, Pedro"
76,77,247630,70.37528861453062,"CORNET, ALIZÉ","Fils, Arthur"
77,78,236141,71.33741571738088,"BOULTER, KATIE","Cressy, Maxime"
78,79,212968,73.36478345316813,"DAVIS, LAUREN","Gasquet, Richard"
79,80,211535,73.39975378409204,"LIU, CLAIRE","Galan, Daniel Elahi"
80,81,215312,72.92350719756942,"PODOROSKA, NADIA","Zeballos, Horacio"
81,82,211646,73.09332780739213,"FRECH, MAGDALENA","Granollers, Marcel"
82,83,221791,71.57290985760244,"ROUTLIFFE, ERIN","Halys, Quentin"
83,84,219574,71.61582721351019,"ZVONAREVA, VERA","Ofner, Sebastian"
84,85,206614,72.7791691753543,"OSORIO, CAMILA","Kokkinakis, Thanasi"
85,86,185247,74.84277327437643,"BONDAR, ANNA","Bonzi, Benjamin"
86,87,198770,72.77828069171133,"RAKHIMOVA, KAMILLA","Munar, Jaume"
87,88,198242,72.76738493154825,"MASAROVA, REBEKA","Daniel, Taro"
88,89,201159,72.1911021037876,"AVANESYAN, ELINA","Molcan, Alex"
89,90,200903,72.11717550789285,"TOMOVA, VIKTORIYA","Huesler, Marc-Andrea"
90,91,201603,71.91309908426364,"STEFANI, LUISA","Ramos-Vinolas, Albert"
91,92,193782,72.39678815772042,"PARRY, DIANE","Vukic, Aleksandar"
92,93,195940,72.0249967519071,"BUREL, CLARA","Thiem, Dominic"
93,94,185703,72.87189518231925,"MINNEN, GREET","Nakashima, Brandon"
94,95,182478,73.1873570126086,"NAVARRO, EMMA","Monfils, Gael"
95,96,184666,72.86538193092402,"PARRIZAS DIAZ, NURIA","Harris, Lloyd"
96,97,184418,72.7745274759992,"VOLYNETS, KATIE","Lestienne, Constant"
97,98,189408,71.98549933664346,"GALFI, DALMA","Wu, Yibing"
98,99,192159,71.55980818754996,"KALINSKAYA, ANNA","Roger-Vasselin, Edouard"
99,100,194848,71.1509390661899,"MARINO, REBECCA","Gonzalez, Santiago"
100,101,194365,71.15818370678141,"JUVAN, KAJA","Draper, Jack"
101,102,191483,71.4269726465449,"BAINDL, KATERYNA","Ivashka, Ilya"
102,103,185914,71.89950483975308,"KANEPI, KAIA","Salisbury, Joe"
103,104,188149,71.52273576923834,"BRENGLE, MADISON","Ram, Rajeev"
104,105,192806,70.55960959103868,"ROGERS, SHELBY","Gojo, Borna"
105,106,194870,70.23253966677919,"NIEMEIER, JULE","Mmoh, Michael"
106,107,199732,69.28825360117106,"SHIBAHARA, ENA","Isner, John"
107,108,202896,68.33836329986612,"RUS, ARANTXA","Moutet, Corentin"
108,109,209513,67.23948405779878,"RUSE, ELENA-GABRIELA","Borges, Nuno"
109,110,211173,66.94094164611953,"PETERSON, REBECCA","Gonzalez, Maximo"
110,111,213910,66.51246526554733,"KORPATSCH, TAMARA","Molteni, Andres"
111,112,212677,66.52769515031902,"PEREZ, ELLEN","Pella, Guido"
112,113,212867,66.23206246371248,"ZANEVSKA, MARYNA","Van Assche, Luca"
113,114,192637,68.37474799876544,"GRABHER, JULIA","Marozsan, Fabian"
114,115,194178,67.84365809067062,"BIRRELL, KIMBERLY","Shevchenko, Alexander"
115,116,195233,67.60021574077916,"AOYAMA, SHUKO","Garin, Cristian"
116,117,199570,66.8527466029754,"CHAN, HAO-CHING","Muller, Alexandre"
117,118,184666,68.3654048757424,"YASTREMSKA, DAYANA","Stricker, Dominic"
118,119,178610,69.01160178147289,"KATO, MIYU","Nys, Hugo"
119,120,170799,69.47543186797868,"DART, HARRIET","Fognini, Fabio"
120,121,171311,69.28660942713253,"BRADY, JENNIFER","Zielinski, Jan"
121,122,169929,69.45030724258321,"BURRAGE, JODIE","Monteiro, Thiago"
122,123,153738,71.34640474149178,"GADECKI, OLIVIA","Ymer, Mikael"
123,124,152204,71.51780651704863,"FRIEDSAM, ANNA-LENA","Dellien, Hugo"
124,125,152325,71.25308794582955,"MELICHAR-MARTINEZ, NICOLE","Watanuki, Yosuke"
125,126,154032,70.90727771356043,"GOLUBIC, VIKTORIJA","Arevalo, Marcelo"
126,127,149325,71.51525672035832,"KRUEGER, ASHLYN","Goffin, David"
127,128,147019,71.8169218471141,"MARTINCOVA, TEREZA","Rojer, Jean-Julien"
128,129,141233,72.39612854300468,"KICHENOK, LYUDMYLA","Coria, Federico"
129,130,137220,72.89074507975518,"MCNALLY, CATY","Kotov, Pavel"
130,131,133609,73.40823373702594,"UDVARDY, PANNA","Krawietz, Kevin"
131,132,134541,73.19029884205429,"KOVINIC, DANKA","Otte, Oscar"
132,133,120978,74.97310671256454,"KRAWCZYK, DESIRAE","Murray, Jamie"
133,134,123885,74.37173143121937,"WICKMAYER, YANINA","Venus, Michael"
134,135,113485,75.73821170192751,"CRISTIAN, JAQUELINE","Cecchinato, Marco"
