,Rank,diff,pct,women,men
0,1,429548,86.99021422102959,"RYBAKINA, ELENA","Alcaraz, Carlos"
1,2,-171773,111.90780881288632,"SABALENKA, ARYNA","de Minaur, Alex"
2,3,-144848,110.08701344373375,"PEGULA, JESSICA","Djokovic, Novak"
3,4,-137551,112.0197487711633,"SVITOLINA, ELINA","Zverev, Alexander"
4,5,-204945,119.26591274429623,"GAUFF, COCO","Shelton, Ben"
5,6,-127623,113.52881563632278,"SWIATEK, IGA","Fritz, Taylor"
6,7,-148191,116.2401095890411,"MUCHOVA, KAROLINA","Sinner, Jannik"
7,8,-158741,118.58820030258038,"MBOKO, VICTORIA","Hurkacz, Hubert"
8,9,-185612,122.83505446349703,"MERTENS, ELISE","Auger-Aliassime, Felix"
9,10,-206027,126.5638376878565,"BENCIC, BELINDA","Etcheverry, Tomas Martin"
10,11,26513,96.48828390422617,"ANISIMOVA, AMANDA","Mensik, Jakub"
11,12,-91706,115.34160867237688,"ANDREEVA, MIRRA","Bublik, Alexander"
12,13,-42454,107.30008339709916,"PAOLINI, JASMINE","Musetti, Lorenzo"
13,14,-19758,103.45163121806351,"JOVIC, IVA","Tien, Learner"
14,15,-19614,103.59295916292514,"OSTAPENKO, JELENA","Bergs, Zizou"
15,16,44836,91.7308029250929,"SAKKARI, MARIA","Tsitsipas, Stefanos"
16,17,37679,92.8097902418173,"KREJCIKOVA, BARBORA","Ruud, Casper"
17,18,40168,92.29627356590782,"TAUSON, CLARA","Baez, Sebastian"
18,19,30348,93.91549295774648,"ZHANG, SHUAI","Medvedev, Daniil"
19,20,96745,80.37941181839015,"WANG, XINYU","Cerundolo, Francisco"
20,21,87692,81.3483581016554,"KALINSKAYA, ANNA","Paul, Tommy"
21,22,61948,86.05214571981807,"OSAKA, NAOMI","Darderi, Luciano"
22,23,41508,90.19613400600873,"KEYS, MADISON","Rublev, Andrey"
23,24,45343,89.18318662181827,"SHNAIDER, DIANA","Wawrinka, Stan"
24,25,58465,85.65328883599376,"ALEXANDROVA, EKATERINA","Tabilo, Alejandro"
25,26,50996,87.03338783127843,"PUTINTSEVA, YULIA","Machac, Tomas"
26,27,49373,87.36080320709411,"BAPTISTE, HAILEY","Cilic, Marin"
27,28,36530,90.22279082714174,"JOINT, MAYA","Khachanov, Karen"
28,29,41794,88.67171724016426,"BEJLEK, SARA","Humbert, Ugo"
29,30,32613,90.8804670918888,"INGLIS, MADDISON","van de Zandschulp, Botic"
30,31,29532,91.63520284604773,"LINETTE, MAGDA","Griekspoor, Tallon"
31,32,26800,92.27362885741962,"KRUNIC, ALEKSANDRA","Davidovich Fokina, Alejandro"
32,33,15094,95.46062860700182,"RADUCANU, EMMA","Munar, Jaume"
33,34,16295,95.07622112435601,"HUNTER, STORM","Korda, Sebastian"
34,35,16242,95.0740320633746,"SINIAKOVA, KATERINA","Fils, Arthur"
35,36,18748,94.29479142575438,"DANILINA, ANNA","Cobolli, Flavio"
36,37,9673,96.96830083181325,"NOSKOVA, LINDA","Marozsan, Fabian"
37,38,23707,92.52922824819588,"STEARNS, PEYTON","Harrison, Christian"
38,39,25338,92.01525226105316,"EALA, ALEXANDRA","Skupski, Neal"
39,40,23795,92.41392942196661,"RUSE, ELENA-GABRIELA","Kopriva, Vit"
40,41,23135,92.55934672768849,"TJEN, JANICE","Shapovalov, Denis"
41,42,27281,91.22052160032953,"SIEGEMUND, LAURA","Rinderknech, Arthur"
42,43,11522,96.08599798219302,"VALENTOVA, TEREZA","Tiafoe, Frances"
43,44,7180,97.49495851679215,"BIRRELL, KIMBERLY","Norrie, Cameron"
44,45,8628,96.95864132906105,"CIRSTEA, SORANA","Spizzirri, Eliot"
45,46,10945,96.13406613590286,"POTAPOVA, ANASTASIA","Quinn, Ethan"
46,47,3316,98.79447991042215,"SONMEZ, ZEYNEP","Zhang, Zhizhen"
47,48,4728,98.27796575599416,"COCCIARETTO, ELISABETTA","Halys, Quentin"
48,49,7250,97.33217543614332,"PLISKOVA, KAROLINA","Vacherot, Valentin"
49,50,1869,99.28704939919893,"CRISTIAN, JAQUELINE","Kubler, Jason"
50,51,4468,98.29308638862464,"BOUZKOVA, MARIE","Borges, Nuno"
51,52,-8235,103.32343231659577,"BOUZAS MANEIRO, JESSICA","Moutet, Corentin"
52,53,-12428,105.21827487896944,"SAMSONOVA, LIUDMILA","Mannarino, Adrian"
53,54,-15598,106.65369882180305,"BUCSA, CRISTINA","Fucsovics, Marton"
54,55,-11518,104.96146871190486,"LI, ANN","Tirante, Thiago Agustin"
55,56,-15807,106.99084516385831,"RUZIC, ANTONIA","Dzumhur, Damir"
56,57,-12283,105.47900599064157,"SIERRA, SOLANA","Kovacevic, Aleksandar"
57,58,-11680,105.21149384258433,"KASATKINA, DARIA","Nakashima, Brandon"
58,59,-9994,104.46170673452532,"KENIN, SOFIA","Fonseca, Joao"
59,60,-11019,104.9555221759505,"SELEKHMETEVA, OKSANA","Ugo Carabelli, Camilo"
60,61,-14446,106.6157714201972,"GIBSON, TALIA","Cerundolo, Juan Manuel"
61,62,-15729,107.24604966139954,"GRACHEVA, VARVARA","Comesana, Francisco"
62,63,-15004,106.92357031779945,"KOSTYUK, MARTA","Kecmanovic, Miomir"
63,64,-9642,104.46846078626744,"JACQUEMOT, ELSA","Faria, Jaime"
64,65,-12043,105.65253103658681,"BADOSA, PAULA","Michelsen, Alex"
65,66,-9461,104.44397472932667,"LYS, EVA","Medjedovic, Hamad"
66,67,-10950,105.19831944741152,"STEFANI, LUISA","Martinez, Pedro"
67,68,-13252,106.36442224570166,"BARTUNKOVA, NIKOLA","Shang, Juncheng"
68,69,-10106,104.86789817200935,"FERNANDEZ, LEYLAH","Giron, Marcos"
69,70,-11663,105.70716931644132,"DABROWSKI, GABRIELA","Jodar, Rafael"
70,71,-10475,105.13845625567193,"ZVONAREVA, VERA","Hijikata, Rinky"
71,72,-8422,104.1428501155984,"KESSLER, MCCARTNEY","Duckworth, James"
72,73,-11694,105.90558338720103,"YASTREMSKA, DAYANA","Shevchenko, Alexander"
