,Rank,Name,Total,Singles,Doubles
0,1,"Sinner, Jannik","4,455,845","4,431,249","24,596"
1,2,"Medvedev, Daniil","2,487,835","2,480,289","7,546"
2,3,"Ruud, Casper","2,329,957","2,308,322","21,635"
3,4,"Zverev, Alexander","2,275,603","2,175,574","100,029"
4,5,"Tsitsipas, Stefanos","2,055,586","2,012,921","42,665"
5,6,"Rublev, Andrey","1,985,608","1,952,953","32,655"
6,7,"Alcaraz, Carlos","1,908,621","1,908,621",0
7,8,"de Minaur, Alex","1,715,445","1,699,773","15,672"
8,9,"Hurkacz, Hubert","1,370,406","1,361,086","9,320"
9,10,"Fritz, Taylor","1,323,162","1,288,694","34,468"
10,11,"Djokovic, Novak","1,312,104","1,312,104",0
11,12,"Humbert, Ugo","1,285,569","1,267,253","18,316"
12,13,"Dimitrov, Grigor","1,271,516","1,262,520","8,996"
13,14,"Auger-Aliassime, Felix","993,393","984,073","9,320"
14,15,"Khachanov, Karen","990,428","957,773","32,655"
15,16,"Baez, Sebastian","944,382","922,212","22,170"
16,17,"Lehecka, Jiri","943,678","916,015","27,663"
17,18,"Rune, Holger","854,985","829,027","25,958"
18,19,"Bublik, Alexander","839,588","795,839","43,749"
19,20,"Thompson, Jordan","826,422","508,427","317,995"
20,21,"Norrie, Cameron","812,010","812,010",0
21,22,"Paul, Tommy","805,216","795,896","9,320"
22,23,"Korda, Sebastian","804,754","554,230","250,524"
23,24,"Griekspoor, Tallon","803,189","671,736","131,453"
24,25,"Jarry, Nicolas","698,786","681,920","16,866"
25,26,"Struff, Jan-Lennard","695,557","596,493","99,064"
26,27,"Cerundolo, Francisco","676,858","644,909","31,949"
27,28,"Shelton, Ben","676,224","627,041","49,183"
28,29,"Davidovich Fokina, Alejandro","649,889","627,794","22,095"
29,30,"Marozsan, Fabian","631,890","612,375","19,515"
30,31,"Machac, Tomas","631,712","510,497","121,215"
31,32,"Mannarino, Adrian","615,288","570,759","44,529"
32,33,"Musetti, Lorenzo","606,219","552,349","53,870"
33,34,"Zhang, Zhizhen","572,002","434,878","137,124"
34,35,"Etcheverry, Tomas Martin","558,536","518,504","40,032"
35,36,"Kecmanovic, Miomir","519,284","500,840","18,444"
36,37T,"Bopanna, Rohan","511,982",0,"511,982"
37,37T,"Ebden, Matthew","511,982",0,"511,982"
38,39,"Monfils, Gael","502,882","502,882",0
39,40,"Borges, Nuno","499,912","467,920","31,992"
40,41,"Tabilo, Alejandro","498,162","476,524","21,638"
41,42,"Arnaldi, Matteo","491,921","479,888","12,033"
42,43,"Koepfer, Dominik","472,884","387,531","85,353"
43,44,"Fils, Arthur","465,251","465,251",0
44,45,"Sonego, Lorenzo","462,549","418,218","44,331"
45,46,"Draper, Jack","450,858","448,358","2,500"
46,47,"Lajovic, Dusan","448,219","438,704","9,515"
47,48,"Vavassori, Andrea","434,920","129,153","305,767"
48,49,"O'Connell, Christopher","426,423","412,940","13,483"
49,50,"Tiafoe, Frances","420,186","418,381","1,805"
50,51,"Mensik, Jakub","418,749","418,749",0
51,52,"Coric, Borna","415,670","415,670",0
52,53,"Seyboth Wild, Thiago","405,313","383,455","21,858"
53,54,"Navone, Mariano","404,784","401,348","3,436"
54,55,"Purcell, Max","402,204","289,929","112,275"
55,56,"Cobolli, Flavio","397,036","397,036",0
56,57,"Ofner, Sebastian","396,159","359,359","36,800"
57,58,"Popyrin, Alexei","394,924","382,891","12,033"
58,59,"Mektic, Nikola","394,293",0,"394,293"
59,60,"Koolhof, Wesley","392,843",0,"392,843"
60,61,"Ruusuvuori, Emil","392,835","375,333","17,502"
61,62,"Hanfmann, Yannick","390,212","308,704","81,508"
62,63,"Diaz Acosta, Facundo","385,916","385,916",0
63,64,"Carballes Baena, Roberto","378,308","346,438","31,870"
64,65,"Munar, Jaume","378,050","365,203","12,847"
65,66,"Shevchenko, Alexander","373,702","369,048","4,654"
66,67,"Michelsen, Alex","363,923","361,858","2,065"
67,68,"Van Assche, Luca","360,655","360,655",0
68,69,"van de Zandschulp, Botic","358,758","307,214","51,544"
69,70,"Safiullin, Roman","354,934","327,128","27,806"
70,71,"Cazaux, Arthur","352,999","352,999",0
71,72T,"Granollers, Marcel","347,228",0,"347,228"
72,72T,"Zeballos, Horacio","347,228",0,"347,228"
73,74,"Kotov, Pavel","341,989","340,285","1,704"
74,75,"Giron, Marcos","340,085","328,052","12,033"
75,76,"Fucsovics, Marton","339,187","321,472","17,715"
76,77,"Altmaier, Daniel","338,078","319,553","18,525"
77,78,"Shang, Juncheng","334,486","334,486",0
78,79,"Eubanks, Christopher","320,365","281,962","38,403"
79,80,"Shapovalov, Denis","317,488","317,488",0
80,81,"Kokkinakis, Thanasi","305,791","275,383","30,408"
81,82,"Daniel, Taro","305,347","305,347",0
82,83,"Bautista Agut, Roberto","304,458","300,648","3,810"
83,84,"Bolelli, Simone","302,162",0,"302,162"
84,85,"Kovacevic, Aleksandar","294,400","294,400",0
85,86,"Murray, Andy","288,223","270,363","17,860"
86,87,"Vukic, Aleksandar","283,202","260,537","22,665"
87,88,"Muller, Alexandre","277,085","253,883","23,202"
88,89,"Nagal, Sumit","274,913","272,669","2,244"
89,90,"Galan, Daniel Elahi","272,259","269,783","2,476"
90,91,"Cachin, Pedro","270,848","252,256","18,592"
91,92,"Hijikata, Rinky","268,010","215,235","52,775"
92,93,"Dodig, Ivan","263,921",0,"263,921"
93,94,"Darderi, Luciano","256,272","251,736","4,536"
94,95,"Krajicek, Austin","253,457",0,"253,457"
95,96,"Evans, Daniel","252,270","245,040","7,230"
96,97,"Coria, Federico","247,750","245,347","2,403"
97,98T,"Gille, Sander","246,033",0,"246,033"
98,98T,"Vliegen, Joran","246,033",0,"246,033"
99,100,"Nys, Hugo","245,971","6,912","239,059"
100,101,"Klein, Lukas","241,727","241,727",0
101,102,"Zielinski, Jan","235,369",0,"235,369"
102,103T,"Krawietz, Kevin","233,655",0,"233,655"
103,103T,"Puetz, Tim","233,655",0,"233,655"
104,105,"Nakashima, Brandon","231,667","227,115","4,552"
105,106,"Rinderknech, Arthur","229,762","215,186","14,576"
106,107,"Grenier, Hugo","221,143","220,703",440
107,108,"Nishioka, Yoshihito","219,386","207,353","12,033"
108,109,"Behar, Ariel","214,779",0,"214,779"
109,110,"Pavlasek, Adam","214,346",0,"214,346"
110,111,"Djere, Laslo","212,583","200,550","12,033"
111,112,"Molteni, Andres","210,472",0,"210,472"
112,113,"Gasquet, Richard","205,807","205,807",0
113,114,"Garin, Cristian","204,793","204,793",0
114,115,"Gaston, Hugo","204,770","201,351","3,419"
115,116,"Martinez, Pedro","203,649","196,195","7,454"
116,117,"Goffin, David","200,356","199,816",540
117,118,"Walton, Adam","199,163","175,805","23,358"
118,119,"Gonzalez, Maximo","194,562",0,"194,562"
119,120,"Zapata Miralles, Bernabe","192,116","181,527","10,589"
120,121,"Ramos-Vinolas, Albert","186,937","186,937",0
121,122,"Zeppieri, Giulio","185,953","185,953",0
122,123,"Raonic, Milos","185,301","185,301",0
123,124,"Lestienne, Constant","184,407","182,602","1,805"
124,125,"Wawrinka, Stan","183,614","183,614",0
125,126,"Nardi, Luca","181,646","180,672",974
126,127,"Halys, Quentin","180,249","168,216","12,033"
127,128,"Duckworth, James","176,043","160,495","15,548"
128,129,"Kypson, Patrick","175,635","175,635",0
129,130,"Bergs, Zizou","173,257","171,457","1,800"
130,131,"Venus, Michael","170,388",0,"170,388"
131,132,"Marterer, Maximilian","168,113","168,113",0
132,133,"Barrere, Gregoire","165,632","162,719","2,913"
133,134,"Melo, Marcelo","163,844",0,"163,844"
134,135,"Glasspool, Lloyd","162,534",0,"162,534"
135,136,"Berrettini, Matteo","162,236","162,236",0
136,137T,"Lammons, Nathaniel","161,489",0,"161,489"
137,137T,"Withrow, Jackson","161,489",0,"161,489"
138,139,"Reboul, Fabien","161,187",0,"161,187"
139,140,"de Jong, Jesper","160,893","158,879","2,014"
140,141,"Rojer, Jean-Julien","159,455",0,"159,455"
141,142,"Doumbia, Sadio","159,432",0,"159,432"
142,143T,"Arevalo, Marcelo","157,344",0,"157,344"
143,143T,"Pavic, Mate","157,344",0,"157,344"
144,145,"Varillas, Juan Pablo","156,626","152,841","3,785"
145,146,"Mayot, Harold","155,685","151,897","3,788"
146,147,"Kopriva, Vit","154,211","153,466",745
147,148,"Mochizuki, Shintaro","153,822","152,022","1,800"
148,149,"Wolf, J.J.","153,500","153,500",0
149,150,"Murray, Jamie","153,189",0,"153,189"
150,151,"Atmane, Terence","150,248","150,248",0
151,152,"Bagnis, Facundo","147,965","144,675","3,290"
152,153,"Nava, Emilio","143,659","135,769","7,890"
153,154,"Fonseca, Joao","143,656","136,377","7,279"
154,155,"Kwon, Soonwoo","143,168","130,320","12,848"
155,156,"Shelbayh, Abdullah","142,938","121,119","21,819"
156,157,"Roger-Vasselin, Edouard","141,121",0,"141,121"
157,158,"Skupski, Neal","136,878",0,"136,878"
158,159,"Moutet, Corentin","135,677","135,677",0
159,160,"Nadal, Rafael","134,881","134,071",810
160,161,"Monteiro, Thiago","132,918","132,918",0
161,162,"Salisbury, Joe","131,805",0,"131,805"
162,163,"Bonzi, Benjamin","129,277","126,731","2,546"
163,164,"Thiem, Dominic","125,831","125,831",0
164,165,"Vacherot, Valentin","125,571","118,025","7,546"
165,166,"Schwartzman, Diego","122,847","120,347","2,500"
166,167,"Gonzalez, Santiago","120,969",0,"120,969"
167,168,"Harris, Lloyd","120,338","117,251","3,087"
168,169,"Ugo Carabelli, Camilo","119,188","116,837","2,351"
