,Rank,diff,pct,women,men
0,1,-567713,121.01922972969972,"SABALENKA, ARYNA","Alcaraz, Carlos"
1,2,-423266,117.91160107368212,"KEYS, MADISON","Zverev, Alexander"
2,3,-388199,118.05240885416666,"ANDREEVA, MIRRA","Sinner, Jannik"
3,4,-219375,111.62044796264081,"SWIATEK, IGA","Draper, Jack"
4,5,120593,93.01324894671221,"GAUFF, COCO","de Minaur, Alex"
5,6,283435,82.91436294236931,"PEGULA, JESSICA","Rune, Holger"
6,7,328169,78.76898970438104,"PAOLINI, JASMINE","Fritz, Taylor"
7,8,342484,77.03887550265422,"RYBAKINA, ELENA","Mensik, Jakub"
8,9,386479,72.64820137113206,"OSTAPENKO, JELENA","Djokovic, Novak"
9,10,442193,68.17560263638575,"ANISIMOVA, AMANDA","Tsitsipas, Stefanos"
10,11,433184,68.48803162952429,"BADOSA, PAULA","Shelton, Ben"
11,12,298764,74.9910641713871,"MUCHOVA, KAROLINA","Machac, Tomas"
12,13,227510,79.30848824000735,"BENCIC, BELINDA","Davidovich Fokina, Alejandro"
13,14,263021,75.80595162864458,"NAVARRO, EMMA","Auger-Aliassime, Felix"
14,15,253363,76.38867273593108,"TAUSON, CLARA","Ruud, Casper"
15,16,196393,80.38404298884328,"SVITOLINA, ELINA","Fils, Arthur"
16,17,204066,79.29062899592036,"SHNAIDER, DIANA","Cerundolo, Francisco"
17,18,251149,74.33890356232406,"ALEXANDROVA, EKATERINA","Rublev, Andrey"
18,19,251116,74.1335923586168,"SINIAKOVA, KATERINA","Shapovalov, Denis"
19,20,293925,69.21796830736265,"HADDAD MAIA, BEATRIZ","Musetti, Lorenzo"
20,21,186319,77.92271962461787,"TOWNSEND, TAYLOR","Medvedev, Daniil"
21,22,247604,70.38233207855015,"VEKIC, DONNA","Paul, Tommy"
22,23,250020,70.06963639911461,"KOSTYUK, MARTA","Baez, Sebastian"
23,24,204381,73.85984299099846,"ZHENG, QINWEN","Dimitrov, Grigor"
24,25,227241,70.55899317485735,"FERNANDEZ, LEYLAH","Griekspoor, Tallon"
25,26,214213,71.70846964260006,"SAMSONOVA, LIUDMILA","Humbert, Ugo"
26,27,232925,68.16698988258993,"KUDERMETOVA, VERONIKA","Hurkacz, Hubert"
27,28,232313,68.07887635138478,"KENIN, SOFIA","Lehecka, Jiri"
28,29,195910,71.59205430150327,"KASATKINA, DARIA","Berrettini, Matteo"
29,30,172835,73.81164872895545,"MERTENS, ELISE","Korda, Sebastian"
30,31,153826,75.96870523209401,"PAVLYUCHENKOVA, ANASTASIA","Muller, Alexandre"
31,32,150240,76.27874370811992,"KRUEGER, ASHLYN","Sonego, Lorenzo"
32,33,149933,76.28434177829871,"JABEUR, ONS","Khachanov, Karen"
33,34,153472,75.00073301124276,"LINETTE, MAGDA","Monfils, Gael"
34,35,146974,75.75106623439834,"PUTINTSEVA, YULIA","Nakashima, Brandon"
35,36,143446,76.13358245831787,"RADUCANU, EMMA","Borges, Nuno"
36,37,134712,77.24978256647556,"SIEGEMUND, LAURA","Arevalo, Marcelo"
37,38,145517,75.42502976517179,"YASTREMSKA, DAYANA","Pavic, Mate"
38,39,139014,75.63432024846985,"ZHANG, SHUAI","Martinez, Pedro"
39,40,130487,76.6133469545035,"NOSKOVA, LINDA","Cobolli, Flavio"
40,41,129820,76.48209708245396,"COLLINS, DANIELLE","Popyrin, Alexei"
41,42,143556,73.47396196153285,"GADECKI, OLIVIA","Marozsan, Fabian"
42,43,148481,72.54185822018884,"SAKKARI, MARIA","Munar, Jaume"
43,44,153032,71.54475928739176,"BUCSA, CRISTINA","Kecmanovic, Miomir"
44,45,153628,71.23006509509577,"KESSLER, MCCARTNEY","Michelsen, Alex"
45,46,130440,74.27371161469736,"EALA, ALEXANDRA","Giron, Marcos"
46,47,113072,76.76618653296894,"DANILOVIC, OLGA","Etcheverry, Tomas Martin"
47,48,99780,78.90089255695047,"LYS, EVA","Tiafoe, Frances"
48,49,108739,76.82607676406028,"FRECH, MAGDALENA","Bergs, Zizou"
49,50,105247,77.17083857533295,"BOULTER, KATIE","Heliovaara, Harri"
50,51,119029,74.18138041733548,"SRAMKOVA, REBECCA","Patten, Henry"
51,52,117324,74.26394135221574,"OSAKA, NAOMI","Thompson, Jordan"
52,53,115927,74.35112848662652,"POTAPOVA, ANASTASIA","Darderi, Luciano"
53,54,116099,73.85917154700549,"STEARNS, PEYTON","Shevchenko, Alexander"
54,55,115445,73.94253340556158,"CRISTIAN, JAQUELINE","Tien, Learner"
55,56,110307,74.51287561085502,"KUDERMETOVA, POLINA","Altmaier, Daniel"
56,57,109964,73.91362107330775,"BOUZAS MANEIRO, JESSICA","Tabilo, Alejandro"
57,58,108260,73.95442385049176,"AVANESYAN, ELINA","Cash, Julian"
58,59,108910,73.79804453682853,"WANG, XINYU","Glasspool, Lloyd"
59,60,106537,74.16451849929796,"BLINKOVA, ANNA","Carballes Baena, Roberto"
60,61,105544,74.25184614146066,"MUHAMMAD, ASIA","Halys, Quentin"
61,62,104302,74.34776192818495,"KALININA, ANHELINA","Fonseca, Joao"
62,63,101860,74.56533084296976,"NICHOLLS, OLIVIA","Carreno Busta, Pablo"
63,64,100877,74.67737036451312,"SCHUURS, DEMI","Goffin, David"
64,65,91182,76.53613171181094,"UCHIJIMA, MOYUKA","Arnaldi, Matteo"
65,66,89847,76.52421339771426,"BRONZETTI, LUCIA","Opelka, Reilly"
66,67,83518,77.75937366851299,"ZARAZUA, RENATA","Ugo Carabelli, Camilo"
67,68,62690,82.30021034205288,"BIRRELL, KIMBERLY","Vavassori, Andrea"
68,69,63681,81.94527531038159,"DOLEHIDE, CAROLINE","Mpetshi Perricard, Giovanni"
69,70,77841,77.8575837654709,"CIRSTEA, SORANA","Navone, Mariano"
70,71,68459,79.6916021204579,"HSIEH, SU-WEI","Vukic, Aleksandar"
71,72,68080,79.73562250155524,"LAMENS, SUZAN","Zhang, Zhizhen"
72,73,59669,81.76988176346582,"SUN, LULU","Moutet, Corentin"
73,74,67113,79.44087563066913,"KALINSKAYA, ANNA","Bonzi, Benjamin"
74,75,68822,78.83838989487148,"RUSE, ELENA-GABRIELA","Comesana, Francisco"
