,Rank,diff,pct,women,men
0,1,-1520415,170.70382254464283,"KEYS, MADISON","Sinner, Jannik"
1,2,-570415,137.4765120954496,"SABALENKA, ARYNA","Zverev, Alexander"
2,3,-597604,154.16533731654968,"SWIATEK, IGA","Fritz, Taylor"
3,4,-584141,159.13202187761615,"GAUFF, COCO","de Minaur, Alex"
4,5,-276759,131.68714385323747,"BADOSA, PAULA","Alcaraz, Carlos"
5,6,-166290,122.65346156989891,"RYBAKINA, ELENA","Shelton, Ben"
6,7,-54375,107.59220603327306,"BENCIC, BELINDA","Ruud, Casper"
7,8,-9225,101.32540246977435,"NAVARRO, EMMA","Djokovic, Novak"
8,9,-23681,103.54926267481403,"PAVLYUCHENKOVA, ANASTASIA","Hurkacz, Hubert"
9,10,-20376,103.09536288025521,"SVITOLINA, ELINA","Shapovalov, Denis"
10,11,-60799,110.26904322358675,"ANDREEVA, MIRRA","Paul, Tommy"
11,12,-113642,121.35493594007795,"PAOLINI, JASMINE","Humbert, Ugo"
12,13,-133374,127.16756529940052,"MUCHOVA, KAROLINA","Machac, Tomas"
13,14,-110901,123.25997453800319,"HADDAD MAIA, BEATRIZ","Sonego, Lorenzo"
14,15,-120602,125.86377351773655,"SINIAKOVA, KATERINA","Auger-Aliassime, Felix"
15,16,-144557,136.08214999762876,"VEKIC, DONNA","Lehecka, Jiri"
16,17,-163727,142.95853361600302,"TOWNSEND, TAYLOR","Davidovich Fokina, Alejandro"
17,18,-112301,129.4870145385704,"SHNAIDER, DIANA","Kecmanovic, Miomir"
18,19,-114482,130.73688845453714,"KUDERMETOVA, VERONIKA","Monfils, Gael"
19,20,-116902,132.07293518579485,"KASATKINA, DARIA","Michelsen, Alex"
20,21,-147002,144.77904734634447,"FERNANDEZ, LEYLAH","Carreno Busta, Pablo"
21,22,-153583,147.90606128661977,"SIEGEMUND, LAURA","Tsitsipas, Stefanos"
22,23,-134607,143.0703808938719,"DANILOVIC, OLGA","Rune, Holger"
23,24,-129156,142.31043903845273,"LYS, EVA","Shevchenko, Alexander"
24,25,-125963,142.02661132649587,"OSTAPENKO, JELENA","Cobolli, Flavio"
25,26,-113925,139.06558079725676,"PUTINTSEVA, YULIA","Munar, Jaume"
26,27,-115021,140.39878615031225,"TAUSON, CLARA","Borges, Nuno"
27,28,-114608,140.59334400634714,"YASTREMSKA, DAYANA","Vavassori, Andrea"
28,29,-113657,140.26634734272648,"PEGULA, JESSICA","Tien, Learner"
29,30,-114819,141.99117892303866,"KOSTYUK, MARTA","Martinez, Pedro"
30,31,-107520,140.06782313812442,"JABEUR, ONS","Mensik, Jakub"
31,32,-78190,129.28354743268042,"BOULTER, KATIE","Opelka, Reilly"
32,33,-78576,129.78010566449626,"ZHANG, SHUAI","Cerundolo, Francisco"
33,34,-77121,129.23365010291536,"GADECKI, OLIVIA","Zhang, Zhizhen"
34,35,-74152,128.56416459294755,"CRISTIAN, JAQUELINE","Etcheverry, Tomas Martin"
35,36,-75642,129.31315104166669,"ALEXANDROVA, EKATERINA","Draper, Jack"
36,37,-68583,126.87347917572794,"FRECH, MAGDALENA","Heliovaara, Harri"
37,38,-65653,125.72539154490276,"KRUEGER, ASHLYN","Patten, Henry"
38,39,-68750,127.34250715876551,"COLLINS, DANIELLE","Fonseca, Joao"
39,40,-65951,126.5130714093323,"SAMSONOVA, LIUDMILA","Carballes Baena, Roberto"
40,41,-68526,128.02091980061581,"BOUZAS MANEIRO, JESSICA","Vukic, Aleksandar"
41,42,-70205,129.09702046178907,"OSAKA, NAOMI","Bonzi, Benjamin"
42,43,-69829,129.31392756841623,"POTAPOVA, ANASTASIA","Fils, Arthur"
43,44,-69199,129.43686297197502,"RADUCANU, EMMA","Marozsan, Fabian"
44,45,-72121,131.14382443624933,"ZARAZUA, RENATA","Giron, Marcos"
45,46,-57497,125.07643259321289,"MERTENS, ELISE","Bolelli, Simone"
46,47,-47160,120.62270421549763,"BLINKOVA, ANNA","Nishioka, Yoshihito"
47,48,-53494,124.26240809865703,"RUSE, ELENA-GABRIELA","Musetti, Lorenzo"
48,49,-53221,124.5286323309137,"SRAMKOVA, REBECCA","Altmaier, Daniel"
49,50,-54046,125.35026290238606,"BRONZETTI, LUCIA","Khachanov, Karen"
50,51,-46330,121.84862060834709,"BUCSA, CRISTINA","Nishikori, Kei"
51,52,-47620,122.77706031472712,"KUDERMETOVA, POLINA","Arnaldi, Matteo"
52,53,-46882,122.55699150299752,"SAKKARI, MARIA","Muller, Alexandre"
53,54,-47338,123.27312415807121,"LAMENS, SUZAN","Rublev, Andrey"
54,55,-50988,125.60705514848054,"UCHIJIMA, MOYUKA","Medvedev, Daniil"
55,56,-49102,124.73752090764363,"KALININA, ANHELINA","Bergs, Zizou"
56,57,-53608,128.0183137164719,"NOSKOVA, LINDA","Korda, Sebastian"
57,58,-48959,125.80442837490975,"DART, HARRIET","Moutet, Corentin"
58,59,-48969,125.88952449430599,"GIBSON, TALIA","Fearnley, Jacob"
59,60,-51242,127.48695171733102,"BURRAGE, JODIE","Hijikata, Rinky"
60,61,-51945,129.06583107181825,"WANG, YAFAN","Bellucci, Mattia"
61,62,-53179,130.25901016239345,"WANG, XIYU","Griekspoor, Tallon"
62,63,-53915,130.95005740528129,"DOLEHIDE, CAROLINE","Tiafoe, Frances"
63,64,-53428,130.96880397862301,"GRACHEVA, VARVARA","Schoolkate, Tristan"
64,65,-53465,131.1349871884463,"RAKHIMOVA, KAMILLA","Norrie, Cameron"
65,66,-56774,133.95919441570015,"BIRRELL, KIMBERLY","Cazaux, Arthur"
66,67,-56255,133.67675582481263,"MARIA, TATJANA","Coric, Borna"
67,68,-56680,134.07888407888407,"HSIEH, SU-WEI","Nakashima, Brandon"
68,69,-56122,134.1302034238453,"AIAVA, DESTANEE","van de Zandschulp, Botic"
69,70,-52523,132.3463298373538,"PODOROSKA, NADIA","Duckworth, James"
70,71,-50061,130.86679327183938,"OSORIO, CAMILA","Bu, Yunchaokete"
71,72,-56327,136.17127848808462,"ANDREEVA, ERIKA","Kokkinakis, Thanasi"
72,73,-57885,137.58400155828977,"KESSLER, MCCARTNEY","Rinderknech, Arthur"
73,74,-58020,138.02595359811247,"NIEMEIER, JULE","Diaz Acosta, Facundo"
74,75,-57406,137.67193406131878,"ANISIMOVA, AMANDA","Bublik, Alexander"
75,76,-60692,140.7758510645445,"WANG, XINYU","Berrettini, Matteo"
76,77,-62010,142.80537051737824,"BOUZKOVA, MARIE","Passaro, Francesco"
77,78,-62783,143.57146822863172,"TOMLJANOVIC, AJLA","Walton, Adam"
78,79,-58125,140.37579883300916,"KOVINIC, DANKA","Diallo, Gabriel"
79,80,-58390,141.00565328838795,"JOVIC, IVA","Thompson, Jordan"
80,81,-58788,141.44173357677096,"LINETTE, MAGDA","Navone, Mariano"
81,82,-58146,140.9900320047373,"ZHENG, QINWEN","Halys, Quentin"
82,83,-57891,141.11576704545453,"TOMOVA, VIKTORIYA","Krueger, Mitchell"
83,84,-55260,139.98118872770684,"ZHENG, SAISAI","Boyer, Tristan"
84,85,-57165,142.07640217871338,"YUAN, YUE","McCabe, James"
85,86,-52121,138.45745191066118,"STEARNS, PEYTON","Struff, Jan-Lennard"
86,87,-51870,138.53783572941046,"JOINT, MAYA","Gaston, Hugo"
87,88,-50096,137.55800964140857,"SUN, LULU","Kovacevic, Aleksandar"
88,89,-48250,136.18324846830498,"COCCIARETTO, ELISABETTA","Goffin, David"
89,90,-48215,136.75203902736487,"KENIN, SOFIA","Stricker, Dominic"
90,91,-48639,137.697345475683,"RUS, ARANTXA","Faria, Jaime"
91,92,-46688,136.2814046921505,"AVANESYAN, ELINA","Baez, Sebastian"
92,93,-48395,138.2659919348462,"GAO, XINYU","Tu, Li"
93,94,-48313,138.51114370436503,"PERA, BERNARDA","Darderi, Luciano"
94,95,-47589,138.08186292161807,"GRABHER, JULIA","Habib, Hady"
95,96,-45290,136.26972050932972,"SAVILLE, DARIA","Garin, Cristian"
96,97,-44985,136.52565768106527,"BAPTISTE, HAILEY","Basavareddy, Nishesh"
97,98,-46310,138.21587720745998,"PAQUET, CHLOE","Ugo Carabelli, Camilo"
98,99,-46636,138.7876973235524,"BEGU, IRINA-CAMELIA","Mannarino, Adrian"
99,100,-46229,138.48696260281727,"BONDAR, ANNA","Harrison, Christian"
100,101,-45860,138.52486559139786,"PARRY, DIANE","Mpetshi Perricard, Giovanni"
101,102,-44317,137.31737918606905,"LI, ANN","Dzumhur, Damir"
102,103,-41510,135.32014465007444,"MARTIC, PETRA","Monteiro, Thiago"
103,104,-41672,135.59032522547142,"VOLYNETS, KATIE","Wawrinka, Stan"
104,105,-40775,134.97598215817465,"SONMEZ, ZEYNEP","Shang, Juncheng"
105,106,-37900,132.70173258783737,"CIRSTEA, SORANA","Nardi, Luca"
106,107,-37500,132.5032719960476,"JONES, EMERSON","Comesana, Francisco"
107,108,-38630,133.83995444789977,"MCNALLY, CATY","Dimitrov, Grigor"
108,109,-37885,133.29378680024607,"WEI, SIJIA","Tabilo, Alejandro"
109,110,-37558,133.31588798311054,"SORRIBES TORMO, SARA","O'Connell, Christopher"
110,111,-38299,134.27817058981472,"SHERIF, MAYAR","Jarry, Nicolas"
111,112,-39540,135.83144540099684,"TODONI, ANCA","Daniel, Taro"
112,113,-40284,136.80046772513842,"AZARENKA, VICTORIA","King, Evan"
113,114,-40925,137.62941576711597,"MARINO, REBECCA","Quinn, Ethan"
114,115,-40229,137.0224827675063,"BEJLEK, SARA","Pouille, Lucas"
115,116,-39685,136.53058406590876,"PARRIZAS DIAZ, NURIA","Lajovic, Dusan"
116,117,-38972,136.09253736872327,"MINNEN, GREET","Safiullin, Roman"
117,118,-38454,135.67856446988748,"JEANJEAN, LEOLIA","Bautista Agut, Roberto"
118,119,-38381,135.84865127400434,"VONDROUSOVA, MARKETA","Popyrin, Alexei"
119,120,-36911,134.69437629830153,"GARCIA, CAROLINE","Basilashvili, Nikoloz"
120,121,-39630,138.22706665380537,"KARTAL, SONAY","Brooksby, Jenson"
121,122,-40316,139.164181424311,"HIBINO, NAO","Seyboth Wild, Thiago"
122,123,-41332,140.73803938575568,"GOLUBIC, VIKTORIJA","Kyrgios, Nick"
123,124,-40940,140.5708056684174,"STARODUBTSEVA, YULIIA","Nagal, Sumit"
124,125,-41039,141.0303836194399,"STEPHENS, SLOANE","Koepfer, Dominik"
125,126,-37631,137.62723727627238,"ERJAVEC, VERONIKA","Coria, Federico"
126,127,-40598,142.08703945595155,"SNIGUR, DARIA","Virtanen, Otto"
127,128,-40700,142.2387579521986,"MLADENOVIC, KRISTINA","Krawietz, Kevin"
128,129,-39803,141.3078447855371,"CARLE, MARIA LOURDES","Puetz, Tim"
129,130,-39639,141.36344189249826,"CHWALINSKA, MAJA","Harris, Billy"
130,131,-39831,141.93840484337983,"ZIDANSEK, TAMARA","Hanfmann, Yannick"
131,132,-41375,144.35094865473255,"FETT, JANA","Landaluce, Martin"
132,133,-38960,141.8744625967326,"RIERA, JULIA","Jasika, Omar"
133,134,-32567,135.233087750046,"DABROWSKI, GABRIELA","Eubanks, Christopher"
134,135,-34441,138.03155953577226,"ROUTLIFFE, ERIN","Verbeek, Sem"
135,136,-35235,139.2590529247911,"NICHOLLS, OLIVIA","Dougaz, Aziz"
