,Rank,Name,Total,Singles,Doubles
114,115,"Duckworth, James","546,211","507,175","39,036"
115,116,"Lajovic, Dusan","532,562","529,527","3,035"
116,117,"McDonald, Mackenzie","525,867","486,471","39,396"
117,118T,"Krawietz, Kevin","523,299",0,"523,299"
118,118T,"Puetz, Tim","523,299",0,"523,299"
119,120,"Kopriva, Vit","516,763","503,213","13,550"
120,121,"Schoolkate, Tristan","497,644","462,870","34,774"
121,122,"Basilashvili, Nikoloz","458,472","458,472",0
122,123,"Gigante, Matteo","450,017","450,017",0
123,124,"Royer, Valentin","446,503","436,056","10,447"
124,125,"Faria, Jaime","441,867","438,375","3,492"
125,126,"Garin, Cristian","440,020","439,543",477
126,127,"Ram, Rajeev","439,082",0,"439,082"
127,128,"Harris, Billy","434,123","414,041","20,082"
128,129,"Misolic, Filip","429,788","427,917","1,871"
129,130,"Cerundolo, Juan Manuel","425,201","424,336",865
130,131,"Dellien, Hugo","423,934","423,429",505
131,132,"Doumbia, Sadio","420,814",0,"420,814"
132,133,"Tseng, Chun-Hsin","417,218","417,218",0
133,134,"Nava, Emilio","416,154","414,634","1,520"
134,135,"Basavareddy, Nishesh","400,808","400,518",290
135,136,"Hanfmann, Yannick","399,879","397,549","2,330"
136,137,"Herbert, Pierre-Hugues","397,898","327,774","70,124"
137,138,"Reboul, Fabien","395,817",0,"395,817"
138,139,"Nys, Hugo","395,510",0,"395,510"
139,140,"Passaro, Francesco","387,041","383,762","3,279"
140,141,"Boyer, Tristan","379,546","373,266","6,280"
141,142,"Evans, Daniel","378,523","367,207","11,316"
142,143,"Coric, Borna","370,135","370,135",0
143,144,"Bhambri, Yuki","364,109",0,"364,109"
144,145,"Roger-Vasselin, Edouard","362,302",0,"362,302"
145,146,"Molteni, Andres","360,730",0,"360,730"
146,147,"Wawrinka, Stan","357,614","354,022","3,592"
147,148,"Holt, Brandon","356,995","354,792","2,203"
148,149,"Nishikori, Kei","347,538","347,538",0
149,150,"Mochizuki, Shintaro","343,652","338,358","5,294"
150,151,"Goransson, Andre","341,818",0,"341,818"
151,152,"Tirante, Thiago Agustin","337,969","332,923","5,046"
152,153,"Zhang, Zhizhen","335,959","305,439","30,520"
153,154,"Arends, Sander","333,820",0,"333,820"
154,155,"Seyboth Wild, Thiago","332,898","332,898",0
155,156,"Moller, Elmer","331,248","330,493",755
156,157,"Venus, Michael","331,173",0,"331,173"
157,158,"Monteiro, Thiago","323,764","323,764",0
158,159,"Holmgren, August","323,466","320,169","3,297"
159,160,"Galan, Daniel Elahi","322,066","320,331","1,735"
160,161,"Rocha, Henrique","316,197","313,549","2,648"
161,162,"Svrcina, Dalibor","315,192","308,602","6,590"
162,163,"Verbeek, Sem","312,572",0,"312,572"
163,164,"Gonzalez, Maximo","312,253",0,"312,253"
164,165,"Klein, Lukas","310,764","310,270",494
165,166,"McCabe, James","307,920","307,340",580
166,167,"Guinard, Manuel","304,549","24,151","280,398"
167,168,"Tu, Li","304,122","276,667","27,455"
168,169,"Pel, David","303,168",0,"303,168"
169,170,"Habib, Hady","302,466","299,221","3,245"
170,171,"Landaluce, Martin","302,181","301,583",598
171,172,"Melo, Marcelo","300,784",0,"300,784"
172,173,"Barrios Vera, Tomas","300,351","290,153","10,198"
173,174,"Zielinski, Jan","299,517",0,"299,517"
174,175,"Eubanks, Christopher","299,254","298,076","1,178"
175,176,"Watanuki, Yosuke","296,527","294,334","2,193"
176,177,"Wong, Coleman","294,037","280,050","13,987"
177,178,"Krueger, Mitchell","293,974","284,035","9,939"
178,179,"Matos, Rafael","284,513",555,"283,958"
179,180,"Zeppieri, Giulio","284,266","284,266",0
180,181,"Virtanen, Otto","283,466","281,713","1,753"
181,182,"Arneodo, Romain","281,877",0,"281,877"
182,183,"Taberner, Carlos","279,500","277,603","1,897"
183,184,"Harris, Lloyd","275,790","275,790",0
184,185,"Romboli, Fernando","272,748",0,"272,748"
185,186,"Johnson, Luke","269,470",0,"269,470"
186,187,"Ficovich, Juan Pablo","268,995","264,296","4,699"
187,188,"Peers, John","268,480",0,"268,480"
188,189,"Gomez, Federico Agustin","268,202","251,917","16,285"
189,190,"Spizzirri, Eliot","265,990","252,281","13,709"
190,191,"Collignon, Raphael","265,774","261,610","4,164"
191,192,"Blockx, Alexander","264,584","261,415","3,169"
192,193,"Galloway, Robert","263,511",0,"263,511"
193,194,"Daniel, Taro","260,032","260,032",0
194,195,"Gille, Sander","248,123",0,"248,123"
195,196,"Fognini, Fabio","246,729","244,511","2,218"
196,197,"Blanchet, Ugo","245,026","232,416","12,610"
197,198,"Burruchaga, Roman Andres","244,850","241,210","3,640"
198,199,"Gasquet, Richard","242,046","240,347","1,699"
199,200,"Jacquet, Kyrian","241,732","229,562","12,170"
200,201,"Gaubas, Vilius","239,940","239,666",274
201,202,"Smith, Colton","239,524","239,059",465
202,203,"Ebden, Matthew","235,255",0,"235,255"
203,204,"Stricker, Dominic","234,500","225,683","8,817"
204,205,"Mayot, Harold","229,242","208,675","20,567"
205,206,"Hassan, Benjamin","227,868","222,087","5,781"
206,207,"Andreozzi, Guido","223,970","1,385","222,585"
207,208,"Cabral, Francisco","222,787","2,365","220,422"
208,209,"Svajda, Zachary","221,330","220,285","1,045"
209,210,"Smith, John-Patrick","221,248",0,"221,248"
210,211,"Kotov, Pavel","218,682","217,957",725
211,212,"Droguet, Titouan","216,884","216,345",539
212,213,"Miedler, Lucas","216,682","1,385","215,297"
213,214,"Diaz Acosta, Facundo","215,788","215,788",0
214,215,"Galarneau, Alexis","215,570","203,380","12,190"
215,216,"Behar, Ariel","213,590",0,"213,590"
216,217,"Dougaz, Aziz","212,320","208,525","3,795"
217,218,"Krajicek, Austin","205,984",0,"205,984"
218,219,"Trotter, James","204,204","199,717","4,487"
219,220,"Nagal, Sumit","202,921","201,877","1,044"
220,221,"Buse, Ignacio","202,207","197,627","4,580"
221,222,"Lajal, Mark","201,937","201,067",870
222,223,"Vacherot, Valentin","201,558","193,693","7,865"
223,224,"Bolt, Alex","199,534","198,489","1,045"
224,225,"Murray, Jamie","199,515",0,"199,515"
225,226,"Vliegen, Joran","197,915",0,"197,915"
226,227,"Pavlasek, Adam","197,801",0,"197,801"
227,228,"Erler, Alexander","195,891",0,"195,891"
228,229,"Draxl, Liam","195,601","168,291","27,310"
229,230,"Frantzen, Constantin","194,549",555,"193,994"
230,231,"Pinnington Jones, Jack","194,119","192,714","1,405"
231,232,"Bopanna, Rohan","193,110",0,"193,110"
232,233,"Coria, Federico","193,013","193,013",0
233,234,"Gojo, Borna","189,560","177,272","12,288"
234,235,"Trungelliti, Marco","188,482","183,416","5,066"
235,236,"Uchiyama, Yasutaka","188,332","187,172","1,160"
236,237,"Kukushkin, Mikhail","184,203","183,173","1,030"
237,238,"Onclin, Gauthier","183,843","182,269","1,574"
238,239,"Meligeni Alves, Felipe","183,606","171,501","12,105"
239,240,"Gonzalez, Santiago","183,588",0,"183,588"
240,241,"Zhukayev, Beibit","180,059","171,763","8,296"
241,242,"Withrow, Jackson","179,676",0,"179,676"
242,243,"Fery, Arthur","179,068","178,907",161
243,244,"Jasika, Omar","173,188","171,466","1,722"
244,245,"Engel, Justin","171,837","144,208","27,629"
245,246,"Rodionov, Jurij","171,345","166,654","4,691"
246,247,"Arribage, Theo","170,857","1,465","169,392"
247,248,"Kyrgios, Nick","167,233","148,315","18,918"
248,249,"Pacheco Mendez, Rodrigo","164,667","154,889","9,778"
249,250,"Shang, Juncheng","164,100","164,100",0
250,251,"Neumayer, Lukas","163,821","161,805","2,016"
251,252,"Van Assche, Luca","161,503","161,229",274
252,253,"Skatov, Timofey","161,082","159,736","1,346"
253,254,"Rodesch, Chris","159,731","158,507","1,224"
254,255,"Kym, Jerome","159,003","150,139","8,864"
255,256,"Clarke, Jay","158,103","153,313","4,790"
256,257,"Arnaboldi, Federico","157,884","157,346",538
257,258,"Dodig, Ivan","156,093",0,"156,093"
258,259,"Jianu, Filip Cristian","155,948","152,930","3,018"
259,260,"Kokkinakis, Thanasi","155,723","143,435","12,288"
260,261,"Ramos-Vinolas, Albert","152,055","152,055",0
261,262,"Monday, Johannus","151,471","137,027","14,444"
262,263,"Popko, Dmitry","150,748","147,078","3,670"
263,264,"Kovalik, Jozef","150,211","149,923",288
264,265,"Collarini, Andrea","149,628","144,217","5,411"
265,266,"Pavlovic, Luka","149,014","144,491","4,523"
266,267,"Tomic, Bernard","145,188","137,860","7,328"
267,268,"Llamas Ruiz, Pablo","144,849","144,849",0
268,269,"Loffhagen, George","144,704","144,704",0
269,270,"Moro Canas, Alejandro","144,639","141,390","3,249"
270,271,"Tarvet, Oliver","144,370","144,370",0
271,272,"Tracy, JJ","143,260",940,"142,320"
272,273,"Huesler, Marc-Andrea","142,627","139,152","3,475"
273,274,"Searle, Henry","142,612","131,023","11,589"
274,275,"Lestienne, Constant","141,812","141,522",290
275,276,"Grenier, Hugo","140,883","138,965","1,918"
276,277,"Crawford, Oliver","138,694","138,694",0
277,278,"Blancaneaux, Geoffrey","138,594","109,571","29,023"
278,279,"Hemery, Calvin","137,832","136,890",942
279,280,"Ajdukovic, Duje","137,685","137,201",484
280,281,"Cina, Federico","137,124","136,962",162
281,282,"Wallner, Mark","135,927","1,385","134,542"
282,283,"Marterer, Maximilian","135,922","135,922",0
283,284,"Schnaitter, Jakob","134,542",0,"134,542"
284,285,"Coppejans, Kimmer","133,972","130,662","3,310"
285,286,"Kachmazov, Alibek","132,420","131,110","1,310"
286,287,"Tabur, Clement","132,365","129,923","2,442"
287,288,"Cash, Robert","131,605",0,"131,605"
288,289,"Seggerman, Ryan","130,907","21,010","109,897"
289,290,"Choinski, Jan","129,459","129,185",274
290,291,"Mmoh, Michael","129,388","127,538","1,850"
291,292,"Luz, Orlando","128,424","3,693","124,731"
292,293,"Dellien, Murkel","128,327","122,353","5,974"
293,294,"Pellegrino, Andrea","127,856","122,411","5,445"
294,295,"Mena, Facundo","125,298","115,164","10,134"
295,296,"Riedi, Leandro","124,667","124,069",598
296,297T,"Nouza, Petr","123,382",0,"123,382"
297,297T,"Rikl, Patrik","123,382",0,"123,382"
298,299,"Olivetti, Albano","123,259",0,"123,259"
299,300,"Lammons, Nathaniel","122,729",0,"122,729"
300,301,"Cassone, Murphy","122,380","120,363","2,017"
301,302,"Kubler, Jason","120,796","95,812","24,984"
302,303,"Wu, Yibing","120,093","120,093",0
303,304,"Budkov Kjaer, Nicolai","120,066","118,714","1,352"
304,305,"Jebens, Hendrik","117,786",695,"117,091"
305,306,"Rincon, Daniel","117,441","108,491","8,950"
306,307,"Bouquier, Arthur","116,400","112,862","3,538"
307,308,"Den Ouden, Guy","113,808","113,208",600
308,309,"Guillen Meza, Alvaro","112,857","109,696","3,161"
309,310,"Kypson, Patrick","109,443","109,443",0
310,311,"Martineau, Matteo","108,970","104,364","4,606"
311,312,"Prizmic, Dino","108,695","108,695",0
312,313,"Pouille, Lucas","108,661","106,962","1,699"
313,314,"Escoffier, Antoine","108,590","104,239","4,351"
314,315,"Haase, Robin","108,542",952,"107,590"
315,316,"Shimizu, Yuta","106,135","97,328","8,807"
316,317,"Bagnis, Facundo","105,310","105,310",0
317,318,"Gea, Arthur","105,168","93,609","11,559"
318,319,"Sachko, Vitaliy","104,794","89,361","15,433"
319,320,"Squire, Henri","104,732","103,900",832
320,321,"Gueymard Wayenburg, Sascha","103,353","102,034","1,319"
321,322,"Maestrelli, Francesco","102,582","99,458","3,124"
322,323,"Balaji, N.Sriram","102,069",0,"102,069"
323,324,"Koepfer, Dominik","100,021","100,021",0
324,325,"Samrej, Kasidit","99,298","98,167","1,131"
325,326,"Sakamoto, Rei","99,210","89,685","9,525"
326,327,"Piros, Zsombor","98,708","97,444","1,264"
327,328,"Shimabukuro, Sho","98,226","96,491","1,735"
328,329,"Chidekh, Clement","98,109","91,632","6,477"
329,330,"Reyes-Varela, Miguel","97,723",0,"97,723"
330,331,"Barrere, Gregoire","96,124","86,182","9,942"
331,332,"Martin Tiffon, Pol","94,364","93,817",547
332,333,"Barrientos, Nicolas","94,165",0,"94,165"
333,334,"Butvilas, Edas","94,111","90,681","3,430"
334,335,"Albot, Radu","90,990","88,609","2,381"
335,336,"Jacq, Gregoire","90,374",0,"90,374"
336,337,"Jubb, Paul","90,124","89,834",290
337,338,"Ymer, Elias","88,977","87,084","1,893"
338,339,"Bollipalli, Rithvik Choudary","88,452",0,"88,452"
339,340,"Paul, Jakub","88,117","36,171","51,946"
340,341,"Sultanov, Khumoyun","87,120","83,702","3,418"
341,342,"Dedura, Diego","85,373","85,052",321
342,343,"Romios, Matthew Christopher","85,004",0,"85,004"
343,344,"Mejia, Nicolas","84,876","74,806","10,070"
344,345,"Brouwer, Gijs","84,418","84,418",0
345,346,"Rodriguez Taverna, Santiago","83,510","72,476","11,034"
346,347,"Demoliner, Marcelo","81,370",350,"81,020"
347,348,"Napolitano, Stefano","80,357","76,897","3,460"
348,349,"Vallejo, Adolfo Daniel","80,312","76,549","3,763"
349,350,"Rojer, Jean-Julien","79,455",0,"79,455"
350,351,"Stewart, Hamish","78,072","72,211","5,861"
351,352,"Trhac, Patrik","77,993","1,110","76,883"
352,353,"Ellis, Blake","77,276","61,288","15,988"
353,354,"Durasovic, Viktor","76,461","74,093","2,368"
354,355,"Peniston, Ryan","74,334","71,657","2,677"
355,356,"Moreno De Alboran, Nicolas","74,211","73,631",580
356,357,"Zahraj, Patrick","73,959","62,793","11,166"
357,358,"Hsu, Yu Hsiou","71,571","53,586","17,985"
358,359,"Sun, Fajing","71,473","64,031","7,442"
359,360,"Merida, Daniel","71,247","65,327","5,920"
360,361,"Roca Batalla, Oriol","71,029","51,008","20,021"
361,362,"Bertrand, Robin","70,450","65,001","5,449"
362,363,"Erhard, Mathys","69,806","68,089","1,717"
363,364,"Heide, Gustavo","69,622","66,667","2,955"
364,365,"Hidalgo, Diego","69,426",0,"69,426"
365,366,"Noguchi, Rio","68,862","54,570","14,292"
366,367,"Stevens, Bart","68,345",0,"68,345"
367,368,"Dodig, Matej","67,345","59,494","7,851"
368,369,"Tsitsipas, Petros","66,968","6,977","59,991"
369,370,"Drzewiecki, Karol","66,632",0,"66,632"
370,371,"Echargui, Moez","65,051","64,158",893
371,372,"Schwaerzler, Joel","62,488","51,780","10,708"
372,373,"Willis, Marcus","61,386",0,"61,386"
373,374,"Arseneault, Nicolas","59,204","46,695","12,509"
374,375,"Purtseladze, Saba","59,064","55,793","3,271"
375,376,"Reis Da Silva, Joao Lucas","58,658","53,274","5,384"
376,377,"Pereira, Tiago","58,074","45,082","12,992"
377,378,"Rehberg, Max Hans","57,527","34,148","23,379"
378,379,"Soto, Matias","57,221","38,638","18,583"
379,380,"Kirkov, Vasil","56,989",0,"56,989"
380,381,"Ho, Ray","56,667","3,270","53,397"
381,382,"Bueno, Gonzalo","55,807","53,709","2,098"
382,383,"Kuzmanov, Dimitar","55,797","55,512",285
383,384,"Yevseyev, Denis","55,321","50,534","4,787"
384,385,"Barranco Cosano, Javier","55,177","53,395","1,782"
385,386,"Gakhov, Ivan","54,725","50,843","3,882"
386,387,"Sweeny, Dane","54,271","53,068","1,203"
387,388,"Cecchinato, Marco","53,849","52,984",865
388,389,"Varillas, Juan Pablo","53,467","53,467",0
389,390,"Fatic, Nerman","53,297","50,438","2,859"
390,391,"Mansouri, Skander","53,259",0,"53,259"
391,392,"Chandrasekar, Anirudh","53,230",0,"53,230"
392,393,"Negritu, Christoph","52,122","31,611","20,511"
393,394,"Mies, Andreas","51,779",0,"51,779"
394,395,"Martin, Andres","51,778","45,632","6,146"
395,396,"Prashanth, Vijay Sundar","51,708",256,"51,452"
396,397,"Poljicak, Mili","51,612","41,188","10,424"
397,398,"Travaglia, Stefano","51,322","46,777","4,545"
398,399,"Oberleitner, Neil","50,947","22,690","28,257"
399,400,"Houkes, Max","50,772","47,071","3,701"
400,401,"Matuszewski, Piotr","50,400",0,"50,400"
401,402,"Bondioli, Federico","50,293","22,793","27,500"
402,403,"Zink, Tyler","50,264","42,024","8,240"
403,404,"Kolar, Zdenek","50,008","36,343","13,665"
404,405,"Harper, Cleeve","49,761","3,828","45,933"
405,406,"Shelbayh, Abdullah","49,697","48,318","1,379"
406,407,"Broom, Charles","49,156","27,187","21,969"
407,408,"van Rijthoven, Tim","49,012","49,012",0
408,409,"Added, Dan","48,264","37,899","10,365"
409,410,"Gray, Alastair","48,103","46,851","1,252"
410,411,"Polmans, Marc","47,503","29,686","17,817"
411,412,"Sharipov, Marat","47,430","42,718","4,712"
412,413,"Svajda, Trevor","47,345","46,415",930
413,414,"Boulais, Justin","47,296","35,119","12,177"
414,415,"Kouame, Moise","46,478","36,428","10,050"
415,416,"Malige, Mae","46,284","45,806",478
416,417,"Kasnikowski, Maks","45,937","45,840",97
417,418,"Geerts, Michael","45,598","36,461","9,137"
418,419,"Hussey, Giles","45,475","44,136","1,339"
419,420,"Couacaud, Enzo","45,429","41,054","4,375"
420,421,"Dutra da Silva, Daniel","45,091","38,109","6,982"
421,422,"Masur, Daniel","44,840","35,991","8,849"
422,423,"Martin, Dan","44,247","40,223","4,024"
423,424,"Gombos, Norbert","44,225","44,070",155
424,425,"Andrade, Andres","43,706","39,045","4,661"
425,426,"Topo, Marko","43,574","42,986",588
426,427,"Prado Angelo, Juan Carlos","43,454","37,631","5,823"
427,428,"Aguilar, Juan Carlos","42,827","37,033","5,794"
428,429,"Blanch, Darwin","42,618","42,564",54
429,430,"Stevenson, David","42,586",0,"42,586"
430,431,"Hernandez, Alex","42,124","39,678","2,446"
431,432,"Midon, Lautaro","42,074","37,216","4,858"
432,433,"Sanchez Jover, Carlos","41,999","39,824","2,175"
433,434,"Bonding, Oliver","41,830","40,460","1,370"
434,435,"Olivieri, Genaro Alberto","41,753","39,922","1,831"
435,436,"Caniato, Carlo Alberto","41,699","16,977","24,722"
436,437,"Barton, Hynek","41,569","32,956","8,613"
437,438,"Villanueva, Gonzalo","41,537","26,692","14,845"
438,439,"Mayo, Aidan","41,318","40,158","1,160"
439,440,"Denolly, Corentin","41,243","34,959","6,284"
440,441,"Vrbensky, Michael","41,095","18,183","22,912"
441,442,"Bouzige, Moerani","41,063","38,901","2,162"
442,443,"Elias, Gastao","40,944","38,015","2,929"
443,444,"Cui, Jie","40,725","38,625","2,100"
444,445,"Story, James","40,280","35,982","4,298"
445,446,"Berrettini, Jacopo","40,007","27,493","12,514"
446,447,"Molcan, Alex","39,840","39,840",0
447,448,"Dellavedova, Matthew","39,675","39,578",97
448,449,"Bayldon, Blake","39,581","2,705","36,876"
449,450,"Simakin, Ilia","39,461","35,627","3,834"
450,451,"Michalski, Daniel","39,433","38,046","1,387"
451,452,"Nedunchezhiyan, Jeevan","39,324",0,"39,324"
452,453,"Cervantes, Inigo","39,290",0,"39,290"
453,454,"Pokorny, Lukas","39,146","22,466","16,680"
454,455,"Sanchez Izquierdo, Nikolas","39,091","35,794","3,297"
455,456,"Tudorica, Alvin Nicholas","38,862","35,947","2,915"
456,457,"Ritschard, Alexander","38,790","38,790",0
457,458,"Zheng, Michael","38,780","35,040","3,740"
458,459,"Nanda, Govind","38,719","34,303","4,416"
459,460,"Bai, Yan","38,549","38,139",410
460,461,"Sell, Karue","38,258","38,258",0
461,462,"Sels, Jelle","38,023","36,417","1,606"
462,463,"Paris, Joshua","37,403",0,"37,403"
463,464,"Cornea, Victor","37,297",0,"37,297"
464,465,"Mikrut, Luka","37,292","31,410","5,882"
465,466,"Giustino, Lorenzo","37,109","36,662",447
466,467,"Perez, Alfredo","37,017","29,035","7,982"
467,468,"Romano, Filippo","36,974","12,706","24,268"
468,469,"Martos Gornes, Sergio","36,513",350,"36,163"
469,470,"Ramanathan, Ramkumar","36,498","8,618","27,880"
470,471,"Kestelboim, Mariano","36,351","20,555","15,796"
471,472,"Alvarez Varona, Nicolas","36,200","32,829","3,371"
472,473,"Karol, Milos","35,950","20,721","15,229"
473,474,"Maloney, Patrick","35,846","31,922","3,924"
474,475,"Winter, Edward","35,643","33,559","2,084"
475,476,"Rottgering, Mees","35,478","35,262",216
476,477,"Andreev, Adrian","35,416","34,836",580
477,478,"Alves, Mateus","35,211","26,012","9,199"
478,479,"Brunold, Mika","35,060","35,060",0
479,480,"Marinkov, Pavle","34,937","32,159","2,778"
480,481,"Watt, James","34,793","12,365","22,428"
481,482,"Karatsev, Aslan","34,482","34,482",0
482,483,"Gengel, Marek","34,387","32,527","1,860"
483,484,"Zormann, Marcelo","34,215",0,"34,215"
484,485,"Zapata Miralles, Bernabe","34,185","34,185",0
485,486,"Ferreira Silva, Frederico","34,177","34,177",0
486,487,"Yuzuki, Takeru","34,164",480,"33,684"
487,488,"Sakellaridis, Stefanos","34,157","31,017","3,140"
488,489,"Pucinelli De Almeida, Matheus","34,008","31,755","2,253"
489,490,"Prihodko, Oleg","33,643","29,833","3,810"
