,Rank,Name,Total,Singles,Doubles
0,1,"Sinner, Jannik","4,355,701","4,337,441","18,260"
1,2,"Alcaraz, Carlos","4,316,627","4,316,627",0
2,3,"Zverev, Alexander","2,306,899","2,195,968","110,931"
3,4,"Medvedev, Daniil","1,854,321","1,844,566","9,755"
4,5,"de Minaur, Alex","1,770,549","1,742,534","28,015"
5,6,"Djokovic, Novak","1,559,555","1,541,705","17,850"
6,7,"Auger-Aliassime, Felix","1,358,603","1,340,753","17,850"
7,8,"Shelton, Ben","1,201,415","1,171,155","30,260"
8,9,"Fritz, Taylor","1,110,927","1,110,927",0
9,10,"Lehecka, Jiri","1,061,048","1,027,622","33,426"
10,11,"Etcheverry, Tomas Martin","1,054,195","996,517","57,678"
11,12,"Hurkacz, Hubert","1,032,740","1,025,778","6,962"
12,13,"Mensik, Jakub","985,003","969,427","15,576"
13,14,"Vacherot, Valentin","974,536","825,647","148,889"
14,15,"Cobolli, Flavio","954,648","934,773","19,875"
15,16,"Bublik, Alexander","950,410","912,237","38,173"
16,17,"Tiafoe, Frances","888,499","878,744","9,755"
17,18,"Fils, Arthur","863,557","863,557",0
18,19,"Cerundolo, Francisco","847,289","816,162","31,127"
19,20,"Tien, Learner","834,995","823,335","11,660"
20,21,"Paul, Tommy","832,127","830,372","1,755"
21,22,"Ruud, Casper","791,394","782,889","8,505"
22,23,"Rublev, Andrey","767,374","709,559","57,815"
23,24,"Bergs, Zizou","750,220","727,021","23,199"
24,25,"Griekspoor, Tallon","734,727","688,693","46,034"
25,26,"Darderi, Luciano","716,652","665,423","51,229"
26,27,"Tsitsipas, Stefanos","709,631","671,531","38,100"
27,28,"Baez, Sebastian","708,925","692,397","16,528"
28,29,"Rinderknech, Arthur","691,388","531,079","160,309"
29,30,"Musetti, Lorenzo","670,090","651,575","18,515"
30,31,"Humbert, Ugo","611,610","603,563","8,047"
31,32,"Tabilo, Alejandro","596,920","575,855","21,065"
32,33,"Norrie, Cameron","596,567","588,062","8,505"
33,34,"Khachanov, Karen","590,856","526,803","64,053"
34,35,"Machac, Tomas","551,291","514,214","37,077"
35,36,"Fonseca, Joao","548,599","472,754","75,845"
36,37,"Cilic, Marin","529,259","529,259",0
37,38,"Davidovich Fokina, Alejandro","524,809","518,734","6,075"
38,39,"Wawrinka, Stan","499,021","499,021",0
39,40,"Marozsan, Fabian","494,424","468,060","26,364"
40,41,"Korda, Sebastian","490,625","471,020","19,605"
41,42,"Nakashima, Brandon","476,560","463,145","13,415"
42,43,"Vavassori, Andrea","463,035","20,069","442,966"
43,44,"van de Zandschulp, Botic","462,262","423,328","38,934"
44,45,"Moutet, Corentin","455,446","434,074","21,372"
45,46,"Jodar, Rafael","454,353","433,888","20,465"
46,47,"Shapovalov, Denis","451,998","451,023",975
47,48,"Halys, Quentin","451,556","428,076","23,480"
48,49,"Michelsen, Alex","448,440","428,800","19,640"
49,50,"Kecmanovic, Miomir","448,350","444,540","3,810"
50,51,"Quinn, Ethan","446,360","442,700","3,660"
51,52T,"Harrison, Christian","417,538",0,"417,538"
52,52T,"Skupski, Neal","417,538",0,"417,538"
53,54,"Atmane, Terence","414,448","399,755","14,693"
54,55,"Borges, Nuno","406,090","390,700","15,390"
55,56,"Bolelli, Simone","394,104",0,"394,104"
56,57T,"Heliovaara, Harri","390,026",0,"390,026"
57,57T,"Patten, Henry","390,026",0,"390,026"
58,59,"Kopriva, Vit","380,421","379,814",607
59,60,"Navone, Mariano","374,261","374,261",0
60,61,"Hijikata, Rinky","370,825","339,702","31,123"
