,Rank,Name,Total,Singles,Doubles
0,1,"Sinner, Jannik","3,978,338","3,961,288","17,050"
1,2,"Medvedev, Daniil","2,220,917","2,220,917",0
2,3,"Zverev, Alexander","1,993,000","1,975,950","17,050"
3,4,"Alcaraz, Carlos","1,736,000","1,736,000",0
4,5,"de Minaur, Alex","1,475,112","1,465,792","9,320"
5,6,"Dimitrov, Grigor","1,144,979","1,143,529","1,450"
6,7,"Ruud, Casper","1,139,622","1,117,987","21,635"
7,8,"Hurkacz, Hubert","1,094,318","1,084,998","9,320"
8,9,"Humbert, Ugo","1,039,131","1,028,361","10,770"
9,10,"Djokovic, Novak","1,014,765","1,014,765",0
10,11,"Fritz, Taylor","914,290","904,970","9,320"
11,12,"Rublev, Andrey","877,201","858,366","18,835"
12,13,"Baez, Sebastian","835,550","819,732","15,818"
13,14,"Paul, Tommy","750,162","740,842","9,320"
14,15,"Tsitsipas, Stefanos","744,005","707,692","36,313"
15,16,"Khachanov, Karen","720,183","701,348","18,835"
16,17,"Bublik, Alexander","712,029","675,826","36,203"
17,18,"Norrie, Cameron","656,112","656,112",0
18,19,"Griekspoor, Tallon","649,930","520,158","129,772"
19,20,"Lehecka, Jiri","640,419","612,756","27,663"
20,21,"Jarry, Nicolas","611,575","602,255","9,320"
21,22,"Rune, Holger","580,442","579,632",810
22,23,"Mannarino, Adrian","571,610","534,627","36,983"
23,24,"Marozsan, Fabian","560,093","540,578","19,515"
24,25,"Machac, Tomas","553,274","456,603","96,671"
25,26,"Davidovich Fokina, Alejandro","529,506","507,411","22,095"
26,27,"Shelton, Ben","517,470","471,352","46,118"
27,28,"Thompson, Jordan","502,110","416,635","85,475"
28,29T,"Bopanna, Rohan","498,162",0,"498,162"
29,29T,"Ebden, Matthew","498,162",0,"498,162"
30,31,"Korda, Sebastian","476,129","441,839","34,290"
31,32,"Zhang, Zhizhen","451,782","355,111","96,671"
32,33,"Borges, Nuno","437,377","409,947","27,430"
33,34,"Musetti, Lorenzo","427,934","381,611","46,323"
34,35,"Monfils, Gael","423,697","423,697",0
35,36,"Kecmanovic, Miomir","421,320","404,557","16,763"
36,37,"Cerundolo, Francisco","419,928","395,525","24,403"
37,38,"Struff, Jan-Lennard","412,078","321,728","90,350"
38,39,"Koepfer, Dominik","410,416","326,745","83,671"
39,40,"Auger-Aliassime, Felix","382,376","373,056","9,320"
40,41,"Draper, Jack","374,215","371,715","2,500"
41,42,"O'Connell, Christopher","372,343","358,860","13,483"
42,43,"Ruusuvuori, Emil","368,809","351,307","17,502"
43,44,"Mektic, Nikola","368,204",0,"368,204"
44,45,"Koolhof, Wesley","366,754",0,"366,754"
45,46,"Mensik, Jakub","363,695","363,695",0
46,47,"Tabilo, Alejandro","362,955","343,720","19,235"
47,48,"Vavassori, Andrea","361,151","116,556","244,595"
48,49,"Arnaldi, Matteo","358,838","346,805","12,033"
49,50,"Hanfmann, Yannick","342,816","262,990","79,826"
50,51,"Cazaux, Arthur","341,448","341,448",0
51,52,"Purcell, Max","340,075","245,280","94,795"
52,53,"Sonego, Lorenzo","339,930","303,145","36,785"
53,54,"Seyboth Wild, Thiago","339,443","317,585","21,858"
54,55,"Tiafoe, Frances","323,550","323,550",0
55,56,"Shevchenko, Alexander","317,337","312,683","4,654"
56,57,"Coric, Borna","315,256","315,256",0
57,58,"Michelsen, Alex","315,072","313,007","2,065"
58,59,"Cobolli, Flavio","312,549","312,549",0
59,60,"Fils, Arthur","300,450","300,450",0
60,61,"van de Zandschulp, Botic","295,489","243,945","51,544"
61,62,"Ofner, Sebastian","293,615","258,520","35,095"
62,63,"Van Assche, Luca","293,141","293,141",0
63,64,"Shang, Juncheng","288,572","288,572",0
64,65,"Murray, Andy","288,223","270,363","17,860"
65,66,"Eubanks, Christopher","287,683","249,280","38,403"
66,67,"Etcheverry, Tomas Martin","279,210","254,882","24,328"
67,68,"Lajovic, Dusan","275,825","266,310","9,515"
68,69,"Popyrin, Alexei","274,928","262,895","12,033"
69,70,"Giron, Marcos","270,293","258,260","12,033"
70,71,"Diaz Acosta, Facundo","269,240","269,240",0
71,72,"Munar, Jaume","261,938","255,444","6,494"
72,73,"Kokkinakis, Thanasi","259,188","228,780","30,408"
73,74,"Daniel, Taro","258,660","258,660",0
74,75,"Safiullin, Roman","255,618","236,080","19,538"
75,76,"Kovacevic, Aleksandar","252,150","252,150",0
76,77,"Navone, Mariano","251,126","249,371","1,755"
77,78,"Shapovalov, Denis","248,725","248,725",0
78,79,"Hijikata, Rinky","246,735","198,265","48,470"
79,80,"Carballes Baena, Roberto","244,693","219,175","25,518"
80,81,"Kotov, Pavel","241,070","241,070",0
81,82,"Bolelli, Simone","240,990",0,"240,990"
82,83,"Altmaier, Daniel","239,130","220,605","18,525"
83,84T,"Dodig, Ivan","237,832",0,"237,832"
84,84T,"Krajicek, Austin","237,832",0,"237,832"
85,86T,"Granollers, Marcel","230,043",0,"230,043"
86,86T,"Zeballos, Horacio","230,043",0,"230,043"
87,88,"Muller, Alexandre","223,810","201,896","21,914"
88,89,"Fucsovics, Marton","219,953","202,238","17,715"
89,90,"Vukic, Aleksandar","218,760","197,800","20,960"
90,91,"Galan, Daniel Elahi","216,135","214,380","1,755"
91,92,"Nagal, Sumit","215,720","215,180",540
92,93,"Grenier, Hugo","207,498","207,058",440
93,94,"Klein, Lukas","205,330","205,330",0
94,95,"Evans, Daniel","203,980","196,750","7,230"
95,96,"Cachin, Pedro","195,833","178,945","16,888"
96,97T,"Krawietz, Kevin","192,598",0,"192,598"
97,97T,"Puetz, Tim","192,598",0,"192,598"
98,99,"Bautista Agut, Roberto","191,216","187,406","3,810"
99,100,"Raonic, Milos","185,301","185,301",0
100,101,"Lestienne, Constant","184,407","182,602","1,805"
101,102,"Coria, Federico","182,892","182,892",0
102,103,"Nishioka, Yoshihito","182,248","170,215","12,033"
103,104,"Goffin, David","176,242","175,702",540
104,105,"Djere, Laslo","175,843","163,810","12,033"
105,106,"Zapata Miralles, Bernabe","173,506","162,917","10,589"
106,107,"Gaston, Hugo","172,408","170,694","1,714"
107,108,"Walton, Adam","170,343","150,520","19,823"
108,109,"Halys, Quentin","170,054","158,021","12,033"
109,110,"Darderi, Luciano","169,101","167,091","2,010"
110,111,"Zeppieri, Giulio","167,208","167,208",0
111,112,"Kypson, Patrick","166,140","166,140",0
112,113,"Rinderknech, Arthur","164,220","158,872","5,348"
113,114,"Gasquet, Richard","158,651","158,651",0
114,115,"Nys, Hugo","153,334",0,"153,334"
115,116,"de Jong, Jesper","151,547","149,533","2,014"
116,117,"Zielinski, Jan","149,644",0,"149,644"
117,118,"Nardi, Luca","149,262","148,288",974
118,119,"Duckworth, James","146,988","131,440","15,548"
119,120,"Varillas, Juan Pablo","145,850","142,065","3,785"
120,121,"Nakashima, Brandon","143,853","139,301","4,552"
121,122,"Marterer, Maximilian","141,349","141,349",0
122,123,"Wolf, J.J.","139,490","139,490",0
123,124,"Ramos-Vinolas, Albert","139,473","139,473",0
124,125,"Kopriva, Vit","138,941","138,196",745
125,126,"Atmane, Terence","138,810","138,810",0
126,127,"Wawrinka, Stan","137,930","137,930",0
127,128,"Garin, Cristian","137,694","137,694",0
128,129,"Mochizuki, Shintaro","137,335","135,535","1,800"
129,130,"Glasspool, Lloyd","136,221",0,"136,221"
130,131,"Kwon, Soonwoo","134,828","122,520","12,308"
131,132,"Rojer, Jean-Julien","133,142",0,"133,142"
132,133,"Nava, Emilio","127,986","120,096","7,890"
133,134,"Barrere, Gregoire","122,421","119,508","2,913"
134,135,"Bergs, Zizou","122,176","120,376","1,800"
135,136,"Mayot, Harold","121,796","119,297","2,499"
136,137,"Bonzi, Benjamin","118,112","116,887","1,225"
137,138,"Martinez, Pedro","116,580","113,234","3,346"
138,139T,"Lammons, Nathaniel","113,336",0,"113,336"
139,139T,"Withrow, Jackson","113,336",0,"113,336"
140,141,"Sweeny, Dane","112,388","99,880","12,508"
141,142,"Polmans, Marc","111,108","97,310","13,798"
142,143,"Kubler, Jason","110,040","90,875","19,165"
143,144,"McDonald, Mackenzie","108,243","94,410","13,833"
144,145,"Prizmic, Dino","107,902","107,902",0
145,146,"McCabe, James","107,896","95,863","12,033"
146,147,"Reboul, Fabien","106,391",0,"106,391"
147,148,"Bagnis, Facundo","105,696","102,406","3,290"
148,149,"Doumbia, Sadio","104,636",0,"104,636"
149,150,"Roger-Vasselin, Edouard","103,704",0,"103,704"
150,151,"Shelbayh, Abdullah","102,962","97,053","5,909"
151,152,"Matos, Rafael","101,871",0,"101,871"
152,153T,"Gonzalez, Santiago","101,153",0,"101,153"
153,153T,"Skupski, Neal","101,153",0,"101,153"
154,155,"Haase, Robin","101,143",0,"101,143"
155,156,"Barrientos, Nicolas","100,270",0,"100,270"
156,157,"Jasika, Omar","99,748","99,473",275
157,158T,"Behar, Ariel","99,303",0,"99,303"
158,158T,"Pavlasek, Adam","99,303",0,"99,303"
159,160,"Schwartzman, Diego","97,851","95,351","2,500"
160,161,"Venus, Michael","97,156",0,"97,156"
161,162T,"Ram, Rajeev","95,723",0,"95,723"
162,162T,"Salisbury, Joe","95,723",0,"95,723"
163,164,"Barrios Vera, Tomas","94,311","75,076","19,235"
164,165,"Cilic, Marin","94,205","94,205",0
165,166,"Svajda, Zachary","94,000","93,880",120
166,167,"Harris, Lloyd","93,378","90,291","3,087"
167,168,"Meligeni Alves, Felipe","92,863","86,757","6,106"
168,169,"Mmoh, Michael","91,749","91,749",0
169,170,"Ugo Carabelli, Camilo","91,466","89,836","1,630"
170,171,"Smith, John-Patrick","90,121",0,"90,121"
171,172T,"Gonzalez, Maximo","89,794",0,"89,794"
172,172T,"Molteni, Andres","89,794",0,"89,794"
173,174,"Thiem, Dominic","88,741","88,741",0
174,175T,"Arevalo, Marcelo","87,217",0,"87,217"
175,175T,"Pavic, Mate","87,217",0,"87,217"
176,177,"Watanuki, Yosuke","87,065","87,065",0
177,178,"Vesely, Jiri","86,093","86,093",0
178,179,"Virtanen, Otto","85,958","85,419",539
179,180T,"Erler, Alexander","85,751",0,"85,751"
180,180T,"Miedler, Lucas","85,751",0,"85,751"
181,182,"Cressy, Maxime","85,684","85,684",0
182,183,"Kudla, Denis","85,050","82,910","2,140"
183,184,"Herbert, Pierre-Hugues","83,768","80,696","3,072"
184,185,"Valkusz, Mate","81,834","81,834",0
185,186,"Moreno De Alboran, Nicolas","81,435","80,690",745
186,187,"Fonseca, Joao","80,755","75,180","5,575"
187,188,"Damm, Martin","80,628","80,086",542
188,189,"Murray, Jamie","79,958",0,"79,958"
189,190,"Melo, Marcelo","79,183",0,"79,183"
190,191,"Dzumhur, Damir","77,759","77,219",540
191,192,"Monteiro, Thiago","74,955","74,955",0
192,193,"Peers, John","74,877",0,"74,877"
193,194,"Molcan, Alex","73,876","73,876",0
194,195,"Dellien, Hugo","73,690","70,805","2,885"
195,196,"Mpetshi Perricard, Giovanni","72,309","68,825","3,484"
196,197,"Mahut, Nicolas","71,904",0,"71,904"
197,198,"Cash, Julian","71,247",0,"71,247"
198,199,"Napolitano, Stefano","71,157","70,277",880
199,200,"Pouille, Lucas","70,582","67,669","2,913"
200,201T,"Gille, Sander","70,511",0,"70,511"
201,201T,"Vliegen, Joran","70,511",0,"70,511"
202,203,"Ajdukovic, Duje","69,736","68,951",785
203,204,"Hassan, Benjamin","69,496","68,524",972
204,205,"Comesana, Francisco","69,405","67,060","2,345"
205,206,"Mies, Andreas","67,641",0,"67,641"
206,207,"Rodionov, Jurij","66,604","66,604",0
207,208,"Diallo, Gabriel","66,233","64,608","1,625"
208,209,"Albot, Radu","65,457","63,177","2,280"
209,210,"Schoolkate, Tristan","64,183","45,410","18,773"
210,211,"Paire, Benoit","63,691","62,280","1,411"
211,212,"Dougaz, Aziz","63,485","61,706","1,779"
212,213,"Gigante, Matteo","63,090","62,821",269
213,214,"Moutet, Corentin","62,872","62,872",0
214,215,"Ritschard, Alexander","62,323","61,299","1,024"
215,216,"Galloway, Robert","61,927",0,"61,927"
216,217,"Burruchaga, Roman Andres","61,771","58,946","2,825"
217,218,"Heliovaara, Harri","59,277",0,"59,277"
218,219,"Rodriguez Taverna, Santiago","58,349","54,378","3,971"
219,220,"Bhambri, Yuki","58,222",0,"58,222"
220,221,"Vacherot, Valentin","58,215","58,215",0
221,222,"Cerundolo, Juan Manuel","56,386","56,386",0
222,223,"Tirante, Thiago Agustin","56,006","56,006",0
223,224,"Llamas Ruiz, Pablo","55,909","55,163",746
224,225,"Pellegrino, Andrea","55,525","37,919","17,606"
225,226,"Fognini, Fabio","55,413","53,111","2,302"
226,227,"Huesler, Marc-Andrea","54,321","50,140","4,181"
227,228,"Piros, Zsombor","52,405","51,931",474
228,229,"Riedi, Leandro","52,126","49,582","2,544"
229,230,"Ymer, Elias","51,557","51,557",0
230,231,"Quinn, Ethan","51,421","49,341","2,080"
231,232,"Passaro, Francesco","51,385","50,476",909
232,233,"Escobar, Gonzalo","51,261",0,"51,261"
233,234,"Harris, Billy","49,860","46,811","3,049"
234,235,"Crawford, Oliver","49,831","49,611",220
235,236,"Verbeek, Sem","48,970",0,"48,970"
236,237,"Droguet, Titouan","48,697","44,178","4,519"
237,238,"Winter, Edward","48,685","30,005","18,680"
238,239,"Hong, Seongchan","48,385","46,925","1,460"
239,240,"Roca Batalla, Oriol","47,985","44,975","3,010"
240,241,"Millman, John","47,310","29,595","17,715"
241,242,"Molleker, Rudolf","47,276","46,196","1,080"
242,243,"Brouwer, Gijs","47,217","44,859","2,358"
243,244,"Nedovyesov, Aleksandr","47,016",0,"47,016"
244,245,"Kukushkin, Mikhail","46,653","46,653",0
245,246,"De Loore, Joris","46,518","46,518",0
246,247,"Bolt, Alex","46,197","29,667","16,530"
247,248,"Wong, Coleman","45,347","42,562","2,785"
248,249,"Blancaneaux, Geoffrey","45,250","41,444","3,806"
249,250T,"Couacaud, Enzo","45,101","43,566","1,535"
250,250T,"Patten, Henry","45,101",0,"45,101"
251,252,"Zhukayev, Beibit","44,954","43,165","1,789"
252,253,"Trungelliti, Marco","44,923","44,803",120
253,254,"Gaio, Federico","44,570","44,450",120
254,255,"Bellucci, Mattia","44,486","42,269","2,217"
255,256,"Marie, Jules","44,112","44,112",0
256,257,"Landaluce, Martin","43,325","43,325",0
257,258,"Olivetti, Albano","42,814",430,"42,384"
258,259,"Escoffier, Antoine","42,153","39,102","3,051"
259,260,"Reyes-Varela, Miguel Angel","41,906",0,"41,906"
260,261,"Kovalik, Jozef","41,812","40,793","1,019"
261,262,"Blockx, Alexander","41,742","41,742",0
262,263,"Blanchet, Ugo","41,542","39,364","2,178"
263,264,"Maestrelli, Francesco","41,527","39,438","2,089"
264,265,"Berrettini, Matteo","41,370","41,370",0
265,266,"Travaglia, Stefano","41,297","39,787","1,510"
266,267,"Svrcina, Dalibor","41,076","40,111",965
267,268,"Broady, Liam","40,965","39,160","1,805"
268,269,"Weissborn, Sam","40,903",0,"40,903"
269,270,"Rincon, Daniel","40,608","33,932","6,676"
270,271,"Medjedovic, Hamad","39,620","39,620",0
271,272,"Peniston, Ryan","39,239","37,396","1,843"
272,273,"Kolar, Zdenek","38,750","35,432","3,318"
273,274,"Choinski, Jan","38,348","37,310","1,038"
274,275,"Fatic, Nerman","37,599","36,787",812
275,276,"Sachko, Vitaliy","37,490","37,490",0
276,277,"Cabral, Francisco","36,967",0,"36,967"
277,278,"Blumberg, William","36,740",0,"36,740"
278,279,"Onclin, Gauthier","36,573","36,573",0
279,280,"Oliveira, Goncalo","36,286","33,531","2,755"
280,281,"Martineau, Matteo","36,169","32,417","3,752"
281,282,"Cecchinato, Marco","35,975","35,166",809
282,283,"Molchanov, Denys","35,355",0,"35,355"
283,284,"Shimabukuro, Sho","35,323","34,413",910
284,285,"Giannessi, Alessandro","35,242","32,601","2,641"
285,286,"Jacquet, Kyrian","34,847","34,407",440
286,287,"Hemery, Calvin","34,746","33,353","1,393"
287,288,"Yevseyev, Denis","34,580","33,436","1,144"
288,289,"Collarini, Andrea","34,413","30,241","4,172"
289,290,"Tu, Li","34,388","34,168",220
290,291,"Agamenone, Franco","34,050","32,767","1,283"
291,292,"Goransson, Andre","33,776",0,"33,776"
292,293,"Sekulic, Philip","33,696","33,696",0
293,294,"Gakhov, Ivan","33,682","32,860",822
294,295,"Heide, Gustavo","33,635","33,240",395
295,296,"Kuzmanov, Dimitar","32,764","32,764",0
296,297,"Middelkoop, Matwe","32,439",0,"32,439"
297,298,"Bonadio, Riccardo","32,417","32,417",0
298,299,"Shimizu, Yuta","32,268","29,391","2,877"
299,300,"Brancaccio, Raul","32,254","31,074","1,180"
300,301,"Arneodo, Romain","32,015",0,"32,015"
301,302,"Pacheco Mendez, Rodrigo","31,380","28,505","2,875"
302,303,"Cornea, Victor","31,254",0,"31,254"
303,304,"Hsu, Yu Hsiou","31,229","29,899","1,330"
304,305,"Coppejans, Kimmer","30,945","30,945",0
305,306,"Tabur, Clement","30,880","29,750","1,130"
306,307,"King, Evan","30,486",210,"30,276"
307,308,"Marchenko, Illya","30,379","30,379",0
308,309,"Holt, Brandon","30,345","30,345",0
309,310,"Cacic, Nikola","30,292",0,"30,292"
310,311,"Stalder, Reese","29,894",0,"29,894"
311,312,"Tsitsipas, Petros","29,486",206,"29,280"
312,313,"Escobedo, Ernesto","29,430","29,430",0
313,314,"Andreozzi, Guido","29,367","4,205","25,162"
314,315,"Wu, Tung-Lin","29,331","29,171",160
315,316,"Guinard, Manuel","29,208","16,814","12,394"
316,317,"Stevens, Bart","28,889",0,"28,889"
317,318,"Bu, Yunchaokete","28,845","28,575",270
318,319,"Dellien, Murkel","28,743","24,346","4,397"
319,320,"Lajal, Mark","28,350","28,350",0
320,321,"Chidekh, Clement","28,297","25,812","2,485"
321,322,"Misolic, Filip","27,907","27,907",0
322,323,"Johnson, Steve","27,905","18,585","9,320"
323,324,"Saville, Luke","27,793","10,383","17,410"
324,325,"Skatov, Timofey","27,767","27,227",540
